Side,Arc,Source,Target,Rot,AdaptFrac,ArcOK,nEval,nEvalPos,nArc,nArcPos,Method,Uses,K,BAC,Precision,Recall
Left,contig,HTL,WRM,3,0.3,0,508,36,305,1,none-HSsrc,nothing,,0.5873352165725048,0.12871287128712872,0.3611111111111111
Left,contig,HTL,WRM,3,0.3,0,508,36,305,1,none-PCA,arc segments,4.0,0.5399011299435028,0.08620689655172414,0.4166666666666667
Left,contig,HTL,WRM,3,0.3,0,508,36,305,1,QOTu-HS4,arc labels,,,,
Left,contig,HTL,WRM,3,0.3,0,508,36,305,1,QOTu-HSsrc,arc segments,,0.5874529190207156,0.12173913043478261,0.3888888888888889
Left,contig,HTL,WRM,3,0.3,0,508,36,305,1,QOTu-PCA,arc segments,16.0,0.4533898305084746,0.05263157894736842,0.25
Left,contig,HTL,WRM,3,0.3,0,508,36,305,1,QOTc-HS4,arc labels,,,,
Left,contig,HTL,WRM,3,0.3,0,508,36,305,1,QOTc-HSsrc,arc labels,,,,
Left,contig,HTL,WRM,3,0.3,0,508,36,305,1,QOTc-PCA,arc labels,,,,
Left,contig,HTL,WRM,3,0.3,0,508,36,305,1,SDM-HS4,arc labels,,,,
Left,contig,HTL,WRM,3,0.3,0,508,36,305,1,SDM-HSsrc,arc labels,,,,
Left,contig,HTL,WRM,3,0.3,0,508,36,305,1,SDM-PCA,arc labels,,,,
Left,contig,HTL,WRM,3,0.5,1,508,36,487,18,NoAdapt,nothing,,0.4844632768361582,0.06521739130434782,0.3333333333333333
Left,contig,HTL,WRM,3,0.5,1,508,36,487,18,TargetOnly,arc labels,,0.5307203389830508,0.08,0.5
Left,contig,HTL,WRM,3,0.5,1,508,36,487,18,Source+Target,arc labels,,0.5421374764595104,0.11864406779661017,0.19444444444444445
Left,contig,HTL,WRM,3,0.5,1,508,36,487,18,COT,arc labels,,0.5648540489642184,0.09049773755656108,0.5555555555555556
Left,contig,HTL,WRM,3,0.5,1,508,36,487,18,none-HS4,arc labels,,0.52295197740113,0.07894736842105263,0.4166666666666667
Left,contig,HTL,WRM,3,0.5,1,508,36,487,18,none-HSsrc,nothing,,0.5873352165725048,0.12871287128712872,0.3611111111111111
Left,contig,HTL,WRM,3,0.5,1,508,36,487,18,none-PCA,arc segments,4.0,0.5388418079096046,0.08571428571428572,0.4166666666666667
Left,contig,HTL,WRM,3,0.5,1,508,36,487,18,QOTu-HS4,arc labels,,0.475517890772128,0.058823529411764705,0.2222222222222222
Left,contig,HTL,WRM,3,0.5,1,508,36,487,18,QOTu-HSsrc,arc segments,,0.5556732580037664,0.09655172413793103,0.3888888888888889
Left,contig,HTL,WRM,3,0.5,1,508,36,487,18,QOTu-PCA,arc segments,16.0,0.4716337099811676,0.06043956043956044,0.3055555555555556
Left,contig,HTL,WRM,3,0.5,1,508,36,487,18,QOTc-HS4,arc labels,,0.5316619585687382,0.08095238095238096,0.4722222222222222
Left,contig,HTL,WRM,3,0.5,1,508,36,487,18,QOTc-HSsrc,arc labels,,0.661723163841808,0.10543130990415335,0.9166666666666666
Left,contig,HTL,WRM,3,0.5,1,508,36,487,18,QOTc-PCA,arc labels,32.0,0.5906308851224105,0.09623430962343096,0.6388888888888888
Left,contig,HTL,WRM,3,0.5,1,508,36,487,18,SDM-HS4,arc labels,,0.5536723163841808,0.08333333333333333,0.6666666666666666
Left,contig,HTL,WRM,3,0.5,1,508,36,487,18,SDM-HSsrc,arc labels,,0.6577212806026365,0.10144927536231885,0.9722222222222222
Left,contig,HTL,WRM,3,0.5,1,508,36,487,18,SDM-PCA,arc labels,32.0,0.5996939736346516,0.10919540229885058,0.5277777777777778
Left,contig,HTL,WRM,4,0.05,0,508,30,51,0,NoAdapt,nothing,,0.4813807531380753,0.05429864253393665,0.4
Left,contig,HTL,WRM,4,0.05,0,508,30,51,0,TargetOnly,arc labels,,,,
Left,contig,HTL,WRM,4,0.05,0,508,30,51,0,Source+Target,arc labels,,,,
Left,contig,HTL,WRM,4,0.05,0,508,30,51,0,COT,arc labels,,,,
Left,contig,HTL,WRM,4,0.05,0,508,30,51,0,none-HS4,arc labels,,,,
Left,contig,HTL,WRM,4,0.05,0,508,30,51,0,none-HSsrc,nothing,,0.606834030683403,0.11016949152542373,0.43333333333333335
Left,contig,HTL,WRM,4,0.05,0,508,30,51,0,none-PCA,arc segments,16.0,0.5150627615062762,0.06521739130434782,0.3
Left,contig,HTL,WRM,4,0.05,0,508,30,51,0,QOTu-HS4,arc labels,,,,
Left,contig,HTL,WRM,4,0.05,0,508,30,51,0,QOTu-HSsrc,arc segments,,0.5334030683403068,0.06694560669456066,0.5333333333333333
Left,contig,HTL,WRM,4,0.05,0,508,30,51,0,QOTu-PCA,arc segments,32.0,0.4851464435146443,0.05642633228840126,0.6
Left,contig,HTL,WRM,4,0.05,0,508,30,51,0,QOTc-HS4,arc labels,,,,
Left,contig,HTL,WRM,4,0.05,0,508,30,51,0,QOTc-HSsrc,arc labels,,,,
Left,contig,HTL,WRM,4,0.05,0,508,30,51,0,QOTc-PCA,arc labels,,,,
Left,contig,HTL,WRM,4,0.05,0,508,30,51,0,SDM-HS4,arc labels,,,,
Left,contig,HTL,WRM,4,0.05,0,508,30,51,0,SDM-HSsrc,arc labels,,,,
Left,contig,HTL,WRM,4,0.05,0,508,30,51,0,SDM-PCA,arc labels,,,,
Left,contig,HTL,WRM,4,0.1,0,508,30,102,0,NoAdapt,nothing,,0.4813807531380753,0.05429864253393665,0.4
Left,contig,HTL,WRM,4,0.1,0,508,30,102,0,TargetOnly,arc labels,,,,
Left,contig,HTL,WRM,4,0.1,0,508,30,102,0,Source+Target,arc labels,,,,
Left,contig,HTL,WRM,4,0.1,0,508,30,102,0,COT,arc labels,,,,
Left,contig,HTL,WRM,4,0.1,0,508,30,102,0,none-HS4,arc labels,,,,
Left,contig,HTL,WRM,4,0.1,0,508,30,102,0,none-HSsrc,nothing,,0.606834030683403,0.11016949152542373,0.43333333333333335
Left,contig,HTL,WRM,4,0.1,0,508,30,102,0,none-PCA,arc segments,16.0,0.5119246861924686,0.06382978723404255,0.3
Left,contig,HTL,WRM,4,0.1,0,508,30,102,0,QOTu-HS4,arc labels,,,,
Left,contig,HTL,WRM,4,0.1,0,508,30,102,0,QOTu-HSsrc,arc segments,,0.5292189679218968,0.06584362139917696,0.5333333333333333
Left,contig,HTL,WRM,4,0.1,0,508,30,102,0,QOTu-PCA,arc segments,32.0,0.4705718270571827,0.05379746835443038,0.5666666666666667
Left,contig,HTL,WRM,4,0.1,0,508,30,102,0,QOTc-HS4,arc labels,,,,
Left,contig,HTL,WRM,4,0.1,0,508,30,102,0,QOTc-HSsrc,arc labels,,,,
Left,contig,HTL,WRM,4,0.1,0,508,30,102,0,QOTc-PCA,arc labels,,,,
Left,contig,HTL,WRM,4,0.1,0,508,30,102,0,SDM-HS4,arc labels,,,,
Left,contig,HTL,WRM,4,0.1,0,508,30,102,0,SDM-HSsrc,arc labels,,,,
Left,contig,HTL,WRM,4,0.1,0,508,30,102,0,SDM-PCA,arc labels,,,,
Left,contig,HTL,WRM,4,0.2,0,508,30,203,0,NoAdapt,nothing,,0.4813807531380753,0.05429864253393665,0.4
Left,contig,HTL,WRM,4,0.2,0,508,30,203,0,TargetOnly,arc labels,,,,
Left,contig,HTL,WRM,4,0.2,0,508,30,203,0,Source+Target,arc labels,,,,
Left,contig,HTL,WRM,4,0.2,0,508,30,203,0,COT,arc labels,,,,
Left,contig,HTL,WRM,4,0.2,0,508,30,203,0,none-HS4,arc labels,,,,
Left,contig,HTL,WRM,4,0.2,0,508,30,203,0,none-HSsrc,nothing,,0.606834030683403,0.11016949152542373,0.43333333333333335
Left,contig,HTL,WRM,4,0.2,0,508,30,203,0,none-PCA,arc segments,16.0,0.5108786610878661,0.06338028169014084,0.3
Left,contig,HTL,WRM,4,0.2,0,508,30,203,0,QOTu-HS4,arc labels,,,,
Left,contig,HTL,WRM,4,0.2,0,508,30,203,0,QOTu-HSsrc,arc segments,,0.5576011157601115,0.07692307692307693,0.4666666666666667
Left,contig,HTL,WRM,4,0.2,0,508,30,203,0,QOTu-PCA,arc segments,16.0,0.44588563458856345,0.046218487394957986,0.36666666666666664
Left,contig,HTL,WRM,4,0.2,0,508,30,203,0,QOTc-HS4,arc labels,,,,
Left,contig,HTL,WRM,4,0.2,0,508,30,203,0,QOTc-HSsrc,arc labels,,,,
Left,contig,HTL,WRM,4,0.2,0,508,30,203,0,QOTc-PCA,arc labels,,,,
Left,contig,HTL,WRM,4,0.2,0,508,30,203,0,SDM-HS4,arc labels,,,,
Left,contig,HTL,WRM,4,0.2,0,508,30,203,0,SDM-HSsrc,arc labels,,,,
Left,contig,HTL,WRM,4,0.2,0,508,30,203,0,SDM-PCA,arc labels,,,,
Left,contig,HTL,WRM,4,0.3,0,508,30,305,0,NoAdapt,nothing,,0.4813807531380753,0.05429864253393665,0.4
Left,contig,HTL,WRM,4,0.3,0,508,30,305,0,TargetOnly,arc labels,,,,
Left,contig,HTL,WRM,4,0.3,0,508,30,305,0,Source+Target,arc labels,,,,
Left,contig,HTL,WRM,4,0.3,0,508,30,305,0,COT,arc labels,,,,
Left,contig,HTL,WRM,4,0.3,0,508,30,305,0,none-HS4,arc labels,,,,
Left,contig,HTL,WRM,4,0.3,0,508,30,305,0,none-HSsrc,nothing,,0.606834030683403,0.11016949152542373,0.43333333333333335
Left,contig,HTL,WRM,4,0.3,0,508,30,305,0,none-PCA,arc segments,16.0,0.5254532775453278,0.06896551724137931,0.3333333333333333
Left,contig,HTL,WRM,4,0.3,0,508,30,305,0,QOTu-HS4,arc labels,,,,
Left,contig,HTL,WRM,4,0.3,0,508,30,305,0,QOTu-HSsrc,arc segments,,0.5658298465829846,0.07692307692307693,0.5333333333333333
Left,contig,HTL,WRM,4,0.3,0,508,30,305,0,QOTu-PCA,arc segments,8.0,0.45746164574616455,0.047619047619047616,0.3333333333333333
Left,contig,HTL,WRM,4,0.3,0,508,30,305,0,QOTc-HS4,arc labels,,,,
Left,contig,HTL,WRM,4,0.3,0,508,30,305,0,QOTc-HSsrc,arc labels,,,,
Left,contig,HTL,WRM,4,0.3,0,508,30,305,0,QOTc-PCA,arc labels,,,,
Left,contig,HTL,WRM,4,0.3,0,508,30,305,0,SDM-HS4,arc labels,,,,
Left,contig,HTL,WRM,4,0.3,0,508,30,305,0,SDM-HSsrc,arc labels,,,,
Left,contig,HTL,WRM,4,0.3,0,508,30,305,0,SDM-PCA,arc labels,,,,
Left,contig,HTL,WRM,4,0.5,1,508,30,487,24,NoAdapt,nothing,,0.4813807531380753,0.05429864253393665,0.4
Left,contig,HTL,WRM,4,0.5,1,508,30,487,24,TargetOnly,arc labels,,0.599163179916318,0.08571428571428572,0.6
Left,contig,HTL,WRM,4,0.5,1,508,30,487,24,Source+Target,arc labels,,0.60278940027894,0.125,0.36666666666666664
Left,contig,HTL,WRM,4,0.5,1,508,30,487,24,COT,arc labels,,0.653486750348675,0.10857142857142857,0.6333333333333333
Left,contig,HTL,WRM,4,0.5,1,508,30,487,24,none-HS4,arc labels,,0.5209205020920502,0.0641025641025641,0.5
Left,contig,HTL,WRM,4,0.5,1,508,30,487,24,none-HSsrc,nothing,,0.606834030683403,0.11016949152542373,0.43333333333333335
Left,contig,HTL,WRM,4,0.5,1,508,30,487,24,none-PCA,arc segments,16.0,0.5336820083682008,0.07017543859649122,0.4
Left,contig,HTL,WRM,4,0.5,1,508,30,487,24,QOTu-HS4,arc labels,,0.48256624825662486,0.053763440860215055,0.3333333333333333
Left,contig,HTL,WRM,4,0.5,1,508,30,487,24,QOTu-HSsrc,arc segments,,0.550139470013947,0.07174887892376682,0.5333333333333333
Left,contig,HTL,WRM,4,0.5,1,508,30,487,24,QOTu-PCA,arc segments,64.0,0.46785216178521616,0.05069124423963134,0.36666666666666664
Left,contig,HTL,WRM,4,0.5,1,508,30,487,24,QOTc-HS4,arc labels,,0.5718967921896791,0.07509881422924901,0.6333333333333333
Left,contig,HTL,WRM,4,0.5,1,508,30,487,24,QOTc-HSsrc,arc labels,,0.6052301255230126,0.08235294117647059,0.7
Left,contig,HTL,WRM,4,0.5,1,508,30,487,24,QOTc-PCA,arc labels,64.0,0.7044630404463041,0.11855670103092783,0.7666666666666667
Left,contig,HTL,WRM,4,0.5,1,508,30,487,24,SDM-HS4,arc labels,,0.5414923291492328,0.06688963210702341,0.6666666666666666
Left,contig,HTL,WRM,4,0.5,1,508,30,487,24,SDM-HSsrc,arc labels,,0.6280334728033473,0.08450704225352113,0.8
Left,contig,HTL,WRM,4,0.5,1,508,30,487,24,SDM-PCA,arc labels,32.0,0.594002789400279,0.08585858585858586,0.5666666666666667
Left,contig,HTL,WRM,5,0.05,0,508,28,51,0,NoAdapt,nothing,,0.4257440476190476,0.04152249134948097,0.42857142857142855
Left,contig,HTL,WRM,5,0.05,0,508,28,51,0,TargetOnly,arc labels,,,,
Left,contig,HTL,WRM,5,0.05,0,508,28,51,0,Source+Target,arc labels,,,,
Left,contig,HTL,WRM,5,0.05,0,508,28,51,0,COT,arc labels,,,,
Left,contig,HTL,WRM,5,0.05,0,508,28,51,0,none-HS4,arc labels,,,,
Left,contig,HTL,WRM,5,0.05,0,508,28,51,0,none-HSsrc,nothing,,0.5811011904761905,0.08227848101265822,0.4642857142857143
Left,contig,HTL,WRM,5,0.05,0,508,28,51,0,none-PCA,arc segments,16.0,0.5202380952380953,0.06172839506172839,0.35714285714285715
Left,contig,HTL,WRM,5,0.05,0,508,28,51,0,QOTu-HS4,arc labels,,,,
Left,contig,HTL,WRM,5,0.05,0,508,28,51,0,QOTu-HSsrc,arc segments,,0.4648809523809524,0.04938271604938271,0.5714285714285714
Left,contig,HTL,WRM,5,0.05,0,508,28,51,0,QOTu-PCA,arc segments,64.0,0.4226190476190476,0.0410958904109589,0.42857142857142855
Left,contig,HTL,WRM,5,0.05,0,508,28,51,0,QOTc-HS4,arc labels,,,,
Left,contig,HTL,WRM,5,0.05,0,508,28,51,0,QOTc-HSsrc,arc labels,,,,
Left,contig,HTL,WRM,5,0.05,0,508,28,51,0,QOTc-PCA,arc labels,,,,
Left,contig,HTL,WRM,5,0.05,0,508,28,51,0,SDM-HS4,arc labels,,,,
Left,contig,HTL,WRM,5,0.05,0,508,28,51,0,SDM-HSsrc,arc labels,,,,
Left,contig,HTL,WRM,5,0.05,0,508,28,51,0,SDM-PCA,arc labels,,,,
Left,contig,HTL,WRM,5,0.1,0,508,28,102,0,NoAdapt,nothing,,0.4257440476190476,0.04152249134948097,0.42857142857142855
Left,contig,HTL,WRM,5,0.1,0,508,28,102,0,TargetOnly,arc labels,,,,
Left,contig,HTL,WRM,5,0.1,0,508,28,102,0,Source+Target,arc labels,,,,
Left,contig,HTL,WRM,5,0.1,0,508,28,102,0,COT,arc labels,,,,
Left,contig,HTL,WRM,5,0.1,0,508,28,102,0,none-HS4,arc labels,,,,
Left,contig,HTL,WRM,5,0.1,0,508,28,102,0,none-HSsrc,nothing,,0.5811011904761905,0.08227848101265822,0.4642857142857143
Left,contig,HTL,WRM,5,0.1,0,508,28,102,0,none-PCA,arc segments,16.0,0.5444940476190476,0.06857142857142857,0.42857142857142855
Left,contig,HTL,WRM,5,0.1,0,508,28,102,0,QOTu-HS4,arc labels,,,,
Left,contig,HTL,WRM,5,0.1,0,508,28,102,0,QOTu-HSsrc,arc segments,,0.5119047619047619,0.05660377358490566,0.8571428571428571
Left,contig,HTL,WRM,5,0.1,0,508,28,102,0,QOTu-PCA,arc segments,16.0,0.47291666666666665,0.051597051597051594,0.75
Left,contig,HTL,WRM,5,0.1,0,508,28,102,0,QOTc-HS4,arc labels,,,,
Left,contig,HTL,WRM,5,0.1,0,508,28,102,0,QOTc-HSsrc,arc labels,,,,
Left,contig,HTL,WRM,5,0.1,0,508,28,102,0,QOTc-PCA,arc labels,,,,
Left,contig,HTL,WRM,5,0.1,0,508,28,102,0,SDM-HS4,arc labels,,,,
Left,contig,HTL,WRM,5,0.1,0,508,28,102,0,SDM-HSsrc,arc labels,,,,
Left,contig,HTL,WRM,5,0.1,0,508,28,102,0,SDM-PCA,arc labels,,,,
Left,contig,HTL,WRM,5,0.2,0,508,28,203,0,NoAdapt,nothing,,0.4257440476190476,0.04152249134948097,0.42857142857142855
Left,contig,HTL,WRM,5,0.2,0,508,28,203,0,TargetOnly,arc labels,,,,
Left,contig,HTL,WRM,5,0.2,0,508,28,203,0,Source+Target,arc labels,,,,
Left,contig,HTL,WRM,5,0.2,0,508,28,203,0,COT,arc labels,,,,
Left,contig,HTL,WRM,5,0.2,0,508,28,203,0,none-HS4,arc labels,,,,
Left,contig,HTL,WRM,5,0.2,0,508,28,203,0,none-HSsrc,nothing,,0.5811011904761905,0.08227848101265822,0.4642857142857143
Left,contig,HTL,WRM,5,0.2,0,508,28,203,0,none-PCA,arc segments,16.0,0.5392857142857143,0.06666666666666667,0.42857142857142855
Left,contig,HTL,WRM,5,0.2,0,508,28,203,0,QOTu-HS4,arc labels,,,,
Left,contig,HTL,WRM,5,0.2,0,508,28,203,0,QOTu-HSsrc,arc segments,,0.46175595238095235,0.04892966360856269,0.5714285714285714
Left,contig,HTL,WRM,5,0.2,0,508,28,203,0,QOTu-PCA,arc segments,16.0,0.4947916666666667,0.054404145077720206,0.75
Left,contig,HTL,WRM,5,0.2,0,508,28,203,0,QOTc-HS4,arc labels,,,,
Left,contig,HTL,WRM,5,0.2,0,508,28,203,0,QOTc-HSsrc,arc labels,,,,
Left,contig,HTL,WRM,5,0.2,0,508,28,203,0,QOTc-PCA,arc labels,,,,
Left,contig,HTL,WRM,5,0.2,0,508,28,203,0,SDM-HS4,arc labels,,,,
Left,contig,HTL,WRM,5,0.2,0,508,28,203,0,SDM-HSsrc,arc labels,,,,
Left,contig,HTL,WRM,5,0.2,0,508,28,203,0,SDM-PCA,arc labels,,,,
Left,contig,HTL,WRM,5,0.3,1,508,28,305,6,NoAdapt,nothing,,0.4257440476190476,0.04152249134948097,0.42857142857142855
Left,contig,HTL,WRM,5,0.3,1,508,28,305,6,TargetOnly,arc labels,,0.5584821428571429,0.0898876404494382,0.2857142857142857
Left,contig,HTL,WRM,5,0.3,1,508,28,305,6,Source+Target,arc labels,,0.5511904761904762,0.08333333333333333,0.2857142857142857
Left,contig,HTL,WRM,5,0.3,1,508,28,305,6,COT,arc labels,,0.5979166666666667,0.21212121212121213,0.25
Left,contig,HTL,WRM,5,0.3,1,508,28,305,6,none-HS4,arc labels,,0.4961309523809524,0.05442176870748299,0.5714285714285714
Left,contig,HTL,WRM,5,0.3,1,508,28,305,6,none-HSsrc,nothing,,0.5811011904761905,0.08227848101265822,0.4642857142857143
Left,contig,HTL,WRM,5,0.3,1,508,28,305,6,none-PCA,arc segments,16.0,0.5392857142857143,0.06666666666666667,0.42857142857142855
Left,contig,HTL,WRM,5,0.3,1,508,28,305,6,QOTu-HS4,arc labels,,0.4683035714285715,0.05042016806722689,0.6428571428571429
Left,contig,HTL,WRM,5,0.3,1,508,28,305,6,QOTu-HSsrc,arc segments,,0.4669642857142857,0.049689440993788817,0.5714285714285714
Left,contig,HTL,WRM,5,0.3,1,508,28,305,6,QOTu-PCA,arc segments,16.0,0.48735119047619047,0.05333333333333334,0.7142857142857143
Left,contig,HTL,WRM,5,0.3,1,508,28,305,6,QOTc-HS4,arc labels,,0.5223214285714286,0.09090909090909091,0.10714285714285714
Left,contig,HTL,WRM,5,0.3,1,508,28,305,6,QOTc-HSsrc,arc labels,,0.5363095238095238,0.08108108108108109,0.21428571428571427
Left,contig,HTL,WRM,5,0.3,1,508,28,305,6,QOTc-PCA,arc labels,32.0,0.5538690476190476,0.1282051282051282,0.17857142857142858
Left,contig,HTL,WRM,5,0.3,1,508,28,305,6,SDM-HS4,arc labels,,0.5578869047619047,0.0763888888888889,0.39285714285714285
Left,contig,HTL,WRM,5,0.3,1,508,28,305,6,SDM-HSsrc,arc labels,,0.553422619047619,0.08035714285714286,0.32142857142857145
Left,contig,HTL,WRM,5,0.3,1,508,28,305,6,SDM-PCA,arc labels,8.0,0.609672619047619,0.15517241379310345,0.32142857142857145
Left,contig,HTL,WRM,5,0.5,1,508,28,487,26,NoAdapt,nothing,,0.4257440476190476,0.04152249134948097,0.42857142857142855
Left,contig,HTL,WRM,5,0.5,1,508,28,487,26,TargetOnly,arc labels,,0.637202380952381,0.0892018779342723,0.6785714285714286
Left,contig,HTL,WRM,5,0.5,1,508,28,487,26,Source+Target,arc labels,,0.5641369047619048,0.07971014492753623,0.39285714285714285
Left,contig,HTL,WRM,5,0.5,1,508,28,487,26,COT,arc labels,,0.7199404761904762,0.11702127659574468,0.7857142857142857
Left,contig,HTL,WRM,5,0.5,1,508,28,487,26,none-HS4,arc labels,,0.49404761904761907,0.05405405405405406,0.5714285714285714
Left,contig,HTL,WRM,5,0.5,1,508,28,487,26,none-HSsrc,nothing,,0.5811011904761905,0.08227848101265822,0.4642857142857143
Left,contig,HTL,WRM,5,0.5,1,508,28,487,26,none-PCA,arc segments,16.0,0.5340773809523809,0.06486486486486487,0.42857142857142855
Left,contig,HTL,WRM,5,0.5,1,508,28,487,26,QOTu-HS4,arc labels,,0.5077380952380952,0.05647840531561462,0.6071428571428571
Left,contig,HTL,WRM,5,0.5,1,508,28,487,26,QOTu-HSsrc,arc segments,,0.47738095238095235,0.05128205128205128,0.5714285714285714
Left,contig,HTL,WRM,5,0.5,1,508,28,487,26,QOTu-PCA,arc segments,16.0,0.4848214285714285,0.05263157894736842,0.6071428571428571
Left,contig,HTL,WRM,5,0.5,1,508,28,487,26,QOTc-HS4,arc labels,,0.5638392857142858,0.06986899563318777,0.5714285714285714
Left,contig,HTL,WRM,5,0.5,1,508,28,487,26,QOTc-HSsrc,arc labels,,0.5617559523809523,0.06926406926406926,0.5714285714285714
Left,contig,HTL,WRM,5,0.5,1,508,28,487,26,QOTc-PCA,arc labels,64.0,0.7520833333333333,0.1510791366906475,0.75
Left,contig,HTL,WRM,5,0.5,1,508,28,487,26,SDM-HS4,arc labels,,0.553422619047619,0.06694560669456066,0.5714285714285714
Left,contig,HTL,WRM,5,0.5,1,508,28,487,26,SDM-HSsrc,arc labels,,0.5568452380952381,0.0661764705882353,0.6428571428571429
Left,contig,HTL,WRM,5,0.5,1,508,28,487,26,SDM-PCA,arc labels,32.0,0.5089285714285714,0.05759162303664921,0.39285714285714285
Left,contig,HTL,WRM,6,0.05,0,508,18,51,0,NoAdapt,nothing,,0.5384353741496598,0.03986710963455149,0.6666666666666666
Left,contig,HTL,WRM,6,0.05,0,508,18,51,0,TargetOnly,arc labels,,,,
Left,contig,HTL,WRM,6,0.05,0,508,18,51,0,Source+Target,arc labels,,,,
Left,contig,HTL,WRM,6,0.05,0,508,18,51,0,COT,arc labels,,,,
Left,contig,HTL,WRM,6,0.05,0,508,18,51,0,none-HS4,arc labels,,,,
Left,contig,HTL,WRM,6,0.05,0,508,18,51,0,none-HSsrc,nothing,,0.6988662131519274,0.0755813953488372,0.7222222222222222
Left,contig,HTL,WRM,6,0.05,0,508,18,51,0,none-PCA,arc segments,64.0,0.558390022675737,0.044444444444444446,0.5555555555555556
Left,contig,HTL,WRM,6,0.05,0,508,18,51,0,QOTu-HS4,arc labels,,,,
Left,contig,HTL,WRM,6,0.05,0,508,18,51,0,QOTu-HSsrc,arc segments,,0.5679138321995465,0.04155844155844156,0.8888888888888888
Left,contig,HTL,WRM,6,0.05,0,508,18,51,0,QOTu-PCA,arc segments,64.0,0.6320861678004535,0.06077348066298342,0.6111111111111112
Left,contig,HTL,WRM,6,0.05,0,508,18,51,0,QOTc-HS4,arc labels,,,,
Left,contig,HTL,WRM,6,0.05,0,508,18,51,0,QOTc-HSsrc,arc labels,,,,
Left,contig,HTL,WRM,6,0.05,0,508,18,51,0,QOTc-PCA,arc labels,,,,
Left,contig,HTL,WRM,6,0.05,0,508,18,51,0,SDM-HS4,arc labels,,,,
Left,contig,HTL,WRM,6,0.05,0,508,18,51,0,SDM-HSsrc,arc labels,,,,
Left,contig,HTL,WRM,6,0.05,0,508,18,51,0,SDM-PCA,arc labels,,,,
Left,contig,HTL,WRM,6,0.1,0,508,18,102,0,NoAdapt,nothing,,0.5384353741496598,0.03986710963455149,0.6666666666666666
Left,contig,HTL,WRM,6,0.1,0,508,18,102,0,TargetOnly,arc labels,,,,
Left,contig,HTL,WRM,6,0.1,0,508,18,102,0,Source+Target,arc labels,,,,
Left,contig,HTL,WRM,6,0.1,0,508,18,102,0,COT,arc labels,,,,
Left,contig,HTL,WRM,6,0.1,0,508,18,102,0,none-HS4,arc labels,,,,
Left,contig,HTL,WRM,6,0.1,0,508,18,102,0,none-HSsrc,nothing,,0.6988662131519274,0.0755813953488372,0.7222222222222222
Left,contig,HTL,WRM,6,0.1,0,508,18,102,0,none-PCA,arc segments,64.0,0.558390022675737,0.044444444444444446,0.5555555555555556
Left,contig,HTL,WRM,6,0.1,0,508,18,102,0,QOTu-HS4,arc labels,,,,
Left,contig,HTL,WRM,6,0.1,0,508,18,102,0,QOTu-HSsrc,arc segments,,0.572562358276644,0.043209876543209874,0.7777777777777778
Left,contig,HTL,WRM,6,0.1,0,508,18,102,0,QOTu-PCA,arc segments,64.0,0.4798185941043084,0.033112582781456956,0.5555555555555556
Left,contig,HTL,WRM,6,0.1,0,508,18,102,0,QOTc-HS4,arc labels,,,,
Left,contig,HTL,WRM,6,0.1,0,508,18,102,0,QOTc-HSsrc,arc labels,,,,
Left,contig,HTL,WRM,6,0.1,0,508,18,102,0,QOTc-PCA,arc labels,,,,
Left,contig,HTL,WRM,6,0.1,0,508,18,102,0,SDM-HS4,arc labels,,,,
Left,contig,HTL,WRM,6,0.1,0,508,18,102,0,SDM-HSsrc,arc labels,,,,
Left,contig,HTL,WRM,6,0.1,0,508,18,102,0,SDM-PCA,arc labels,,,,
Left,contig,HTL,WRM,6,0.2,1,508,18,203,6,NoAdapt,nothing,,0.5384353741496598,0.03986710963455149,0.6666666666666666
Left,contig,HTL,WRM,6,0.2,1,508,18,203,6,TargetOnly,arc labels,,0.550907029478458,0.06349206349206349,0.2222222222222222
Left,contig,HTL,WRM,6,0.2,1,508,18,203,6,Source+Target,arc labels,,0.6792517006802721,0.0736196319018405,0.6666666666666666
Left,contig,HTL,WRM,6,0.2,1,508,18,203,6,COT,arc labels,,0.49489795918367346,0.0,0.0
Left,contig,HTL,WRM,6,0.2,1,508,18,203,6,none-HS4,arc labels,,0.5929705215419501,0.046052631578947366,0.7777777777777778
Left,contig,HTL,WRM,6,0.2,1,508,18,203,6,none-HSsrc,nothing,,0.6988662131519274,0.0755813953488372,0.7222222222222222
Left,contig,HTL,WRM,6,0.2,1,508,18,203,6,none-PCA,arc segments,64.0,0.558390022675737,0.044444444444444446,0.5555555555555556
Left,contig,HTL,WRM,6,0.2,1,508,18,203,6,QOTu-HS4,arc labels,,0.517233560090703,0.037142857142857144,0.7222222222222222
Left,contig,HTL,WRM,6,0.2,1,508,18,203,6,QOTu-HSsrc,arc segments,,0.5572562358276644,0.04129793510324484,0.7777777777777778
Left,contig,HTL,WRM,6,0.2,1,508,18,203,6,QOTu-PCA,arc segments,64.0,0.4201814058956916,0.02631578947368421,0.4444444444444444
Left,contig,HTL,WRM,6,0.2,1,508,18,203,6,QOTc-HS4,arc labels,,0.48775510204081635,0.0,0.0
Left,contig,HTL,WRM,6,0.2,1,508,18,203,6,QOTc-HSsrc,arc labels,,0.4910430839002268,0.02702702702702703,0.05555555555555555
Left,contig,HTL,WRM,6,0.2,1,508,18,203,6,QOTc-PCA,arc labels,32.0,0.4642857142857143,0.0,0.0
Left,contig,HTL,WRM,6,0.2,1,508,18,203,6,SDM-HS4,arc labels,,0.47959183673469385,0.0,0.0
