Side,Arc,Source,Target,Rot,AdaptFrac,ArcOK,nEval,nEvalPos,nArc,nArcPos,Method,Uses,K,BAC,Precision,Recall
Right,contig,RTT,HTL,0,0.05,1,401,82,40,2,Source+Target,arc labels,,0.6373767107577032,0.2791666666666667,0.8170731707317073
Right,contig,RTT,HTL,0,0.05,1,401,82,40,2,COT,arc labels,,0.446135025613579,0.18238993710691823,0.7073170731707317
Right,contig,RTT,HTL,0,0.05,1,401,82,40,2,none-HS4,arc labels,,0.6382368682620996,0.28837209302325584,0.7560975609756098
Right,contig,RTT,HTL,0,0.05,1,401,82,40,2,none-HSsrc,nothing,,0.6229260646838444,0.26640926640926643,0.8414634146341463
Right,contig,RTT,HTL,0,0.05,1,401,82,40,2,none-PCA,arc segments,16.0,0.6185297041058184,0.29878048780487804,0.5975609756097561
Right,contig,RTT,HTL,0,0.05,1,401,82,40,2,QOTu-HS4,arc labels,,0.6204220506154905,0.3486238532110092,0.4634146341463415
Right,contig,RTT,HTL,0,0.05,1,401,82,40,2,QOTu-HSsrc,arc segments,,0.6178033488798838,0.3645833333333333,0.4268292682926829
Right,contig,RTT,HTL,0,0.05,1,401,82,40,2,QOTu-PCA,arc segments,64.0,0.5972360272192063,0.38571428571428573,0.32926829268292684
Right,contig,RTT,HTL,0,0.05,1,401,82,40,2,QOTc-HS4,arc labels,,0.479987002064378,0.14893617021276595,0.08536585365853659
Right,contig,RTT,HTL,0,0.05,1,401,82,40,2,QOTc-HSsrc,arc labels,,0.6179944949919719,0.31851851851851853,0.524390243902439
Right,contig,RTT,HTL,0,0.05,1,401,82,40,2,QOTc-PCA,arc labels,32.0,0.45490863215842187,0.1111111111111111,0.08536585365853659
Right,contig,RTT,HTL,0,0.05,1,401,82,40,2,SDM-HS4,arc labels,,0.49130285189999234,0.16666666666666666,0.06097560975609756
Right,contig,RTT,HTL,0,0.05,1,401,82,40,2,SDM-HSsrc,arc labels,,0.6179944949919719,0.31851851851851853,0.524390243902439
Right,contig,RTT,HTL,0,0.05,1,401,82,40,2,SDM-PCA,arc labels,8.0,0.4516209190305069,0.14912280701754385,0.2073170731707317
Right,contig,RTT,HTL,0,0.1,1,401,82,80,16,NoAdapt,nothing,,0.6424229681168285,0.28634361233480177,0.7926829268292683
Right,contig,RTT,HTL,0,0.1,1,401,82,80,16,TargetOnly,arc labels,,0.5361266151846471,0.23529411764705882,0.43902439024390244
Right,contig,RTT,HTL,0,0.1,1,401,82,80,16,Source+Target,arc labels,,0.5851364783240309,0.24305555555555555,0.8536585365853658
Right,contig,RTT,HTL,0,0.1,1,401,82,80,16,COT,arc labels,,0.483274715192293,0.19899244332493704,0.9634146341463414
Right,contig,RTT,HTL,0,0.1,1,401,82,80,16,none-HS4,arc labels,,0.6354461350256135,0.2898550724637681,0.7317073170731707
Right,contig,RTT,HTL,0,0.1,1,401,82,80,16,none-HSsrc,nothing,,0.6229260646838444,0.26640926640926643,0.8414634146341463
Right,contig,RTT,HTL,0,0.1,1,401,82,80,16,none-PCA,arc segments,16.0,0.6216645003440631,0.30246913580246915,0.5975609756097561
Right,contig,RTT,HTL,0,0.1,1,401,82,80,16,QOTu-HS4,arc labels,,0.6341845706858322,0.36363636363636365,0.4878048780487805
Right,contig,RTT,HTL,0,0.1,1,401,82,80,16,QOTu-HSsrc,arc segments,,0.6127570915207585,0.3394495412844037,0.45121951219512196
Right,contig,RTT,HTL,0,0.1,1,401,82,80,16,QOTu-PCA,arc segments,64.0,0.5927058643627189,0.38235294117647056,0.3170731707317073
Right,contig,RTT,HTL,0,0.1,1,401,82,80,16,QOTc-HS4,arc labels,,0.5579363865738971,0.23706896551724138,0.6707317073170732
Right,contig,RTT,HTL,0,0.1,1,401,82,80,16,QOTc-HSsrc,arc labels,,0.619581007722303,0.29213483146067415,0.6341463414634146
Right,contig,RTT,HTL,0,0.1,1,401,82,80,16,QOTc-PCA,arc labels,32.0,0.49202920712592707,0.19387755102040816,0.23170731707317074
Right,contig,RTT,HTL,0,0.1,1,401,82,80,16,SDM-HS4,arc labels,,0.5306024925453017,0.21933085501858737,0.7195121951219512
Right,contig,RTT,HTL,0,0.1,1,401,82,80,16,SDM-HSsrc,arc labels,,0.5613961312026914,0.25,0.5365853658536586
Right,contig,RTT,HTL,0,0.1,1,401,82,80,16,SDM-PCA,arc labels,16.0,0.458980044345898,0.1792452830188679,0.4634146341463415
Right,contig,RTT,HTL,0,0.2,1,401,82,161,48,NoAdapt,nothing,,0.6424229681168285,0.28634361233480177,0.7926829268292683
Right,contig,RTT,HTL,0,0.2,1,401,82,161,48,TargetOnly,arc labels,,0.5605168590870862,0.25477707006369427,0.4878048780487805
Right,contig,RTT,HTL,0,0.2,1,401,82,161,48,Source+Target,arc labels,,0.5884624206743635,0.24,0.9512195121951219
Right,contig,RTT,HTL,0,0.2,1,401,82,161,48,COT,arc labels,,0.5147182506307821,0.21428571428571427,0.5121951219512195
Right,contig,RTT,HTL,0,0.2,1,401,82,161,48,none-HS4,arc labels,,0.6244743481917578,0.2803738317757009,0.7317073170731707
Right,contig,RTT,HTL,0,0.2,1,401,82,161,48,none-HSsrc,nothing,,0.6229260646838444,0.26640926640926643,0.8414634146341463
Right,contig,RTT,HTL,0,0.2,1,401,82,161,48,none-PCA,arc segments,16.0,0.6110367765119658,0.29559748427672955,0.573170731707317
Right,contig,RTT,HTL,0,0.2,1,401,82,161,48,QOTu-HS4,arc labels,,0.6482911537579326,0.39603960396039606,0.4878048780487805
Right,contig,RTT,HTL,0,0.2,1,401,82,161,48,QOTu-HSsrc,arc segments,,0.6284310727119811,0.37373737373737376,0.45121951219512196
Right,contig,RTT,HTL,0,0.2,1,401,82,161,48,QOTu-PCA,arc segments,64.0,0.5913104977444759,0.390625,0.3048780487804878
Right,contig,RTT,HTL,0,0.2,1,401,82,161,48,QOTc-HS4,arc labels,,0.5577452404618091,0.24352331606217617,0.573170731707317
Right,contig,RTT,HTL,0,0.2,1,401,82,161,48,QOTc-HSsrc,arc labels,,0.6417157275021026,0.2955665024630542,0.7317073170731707
Right,contig,RTT,HTL,0,0.2,1,401,82,161,48,QOTc-PCA,arc labels,64.0,0.527085404082881,0.22279792746113988,0.524390243902439
Right,contig,RTT,HTL,0,0.2,1,401,82,161,48,SDM-HS4,arc labels,,0.5061931340316539,0.2081447963800905,0.5609756097560976
Right,contig,RTT,HTL,0,0.2,1,401,82,161,48,SDM-HSsrc,arc labels,,0.6180136096031807,0.2905027932960894,0.6341463414634146
Right,contig,RTT,HTL,0,0.2,1,401,82,161,48,SDM-PCA,arc labels,64.0,0.5097484517164921,0.2077922077922078,0.975609756097561
Right,contig,RTT,HTL,0,0.3,1,401,82,241,60,NoAdapt,nothing,,0.6424229681168285,0.28634361233480177,0.7926829268292683
Right,contig,RTT,HTL,0,0.3,1,401,82,241,60,TargetOnly,arc labels,,0.5499082498661977,0.23737373737373738,0.573170731707317
Right,contig,RTT,HTL,0,0.3,1,401,82,241,60,Source+Target,arc labels,,0.5929925835308509,0.2415902140672783,0.9634146341463414
Right,contig,RTT,HTL,0,0.3,1,401,82,241,60,COT,arc labels,,0.41472971939750747,0.15048543689320387,0.3780487804878049
Right,contig,RTT,HTL,0,0.3,1,401,82,241,60,none-HS4,arc labels,,0.6333626424038535,0.2825112107623318,0.7682926829268293
Right,contig,RTT,HTL,0,0.3,1,401,82,241,60,none-HSsrc,nothing,,0.6229260646838444,0.26640926640926643,0.8414634146341463
Right,contig,RTT,HTL,0,0.3,1,401,82,241,60,none-PCA,arc segments,16.0,0.6091253153910849,0.28823529411764703,0.5975609756097561
Right,contig,RTT,HTL,0,0.3,1,401,82,241,60,QOTu-HS4,arc labels,,0.6434169278996865,0.3761467889908257,0.5
Right,contig,RTT,HTL,0,0.3,1,401,82,241,60,QOTu-HSsrc,arc segments,,0.6188546524963683,0.34545454545454546,0.4634146341463415
Right,contig,RTT,HTL,0,0.3,1,401,82,241,60,QOTu-PCA,arc segments,16.0,0.6104824527869104,0.37209302325581395,0.3902439024390244
Right,contig,RTT,HTL,0,0.3,1,401,82,241,60,QOTc-HS4,arc labels,,0.5236256594540867,0.21686746987951808,0.6585365853658537
Right,contig,RTT,HTL,0,0.3,1,401,82,241,60,QOTc-HSsrc,arc labels,,0.62604174631088,0.28169014084507044,0.7317073170731707
Right,contig,RTT,HTL,0,0.3,1,401,82,241,60,QOTc-PCA,arc labels,64.0,0.4941509289701047,0.2,0.4146341463414634
Right,contig,RTT,HTL,0,0.3,1,401,82,241,60,SDM-HS4,arc labels,,0.46911078828656627,0.1897810218978102,0.6341463414634146
Right,contig,RTT,HTL,0,0.3,1,401,82,241,60,SDM-HSsrc,arc labels,,0.6176695466014221,0.2857142857142857,0.6585365853658537
Right,contig,RTT,HTL,0,0.3,1,401,82,241,60,SDM-PCA,arc labels,64.0,0.48553023931493233,0.19946808510638298,0.9146341463414634
Right,contig,RTT,HTL,0,0.5,1,401,82,391,84,NoAdapt,nothing,,0.6424229681168285,0.28634361233480177,0.7926829268292683
Right,contig,RTT,HTL,0,0.5,1,401,82,391,84,TargetOnly,arc labels,,0.5378851594158576,0.23036649214659685,0.5365853658536586
Right,contig,RTT,HTL,0,0.5,1,401,82,391,84,Source+Target,arc labels,,0.5994342075082193,0.24528301886792453,0.9512195121951219
Right,contig,RTT,HTL,0,0.5,1,401,82,391,84,COT,arc labels,,0.45274868109182664,0.18421052631578946,0.6829268292682927
Right,contig,RTT,HTL,0,0.5,1,401,82,391,84,none-HS4,arc labels,,0.6208234574508755,0.2727272727272727,0.7682926829268293
Right,contig,RTT,HTL,0,0.5,1,401,82,391,84,none-HSsrc,nothing,,0.6229260646838444,0.26640926640926643,0.8414634146341463
Right,contig,RTT,HTL,0,0.5,1,401,82,391,84,none-PCA,arc segments,8.0,0.6122601116293295,0.2916666666666667,0.5975609756097561
Right,contig,RTT,HTL,0,0.5,1,401,82,391,84,QOTu-HS4,arc labels,,0.6347006651884701,0.3894736842105263,0.45121951219512196
Right,contig,RTT,HTL,0,0.5,1,401,82,391,84,QOTu-HSsrc,arc segments,,0.620766113617249,0.36363636363636365,0.43902439024390244
Right,contig,RTT,HTL,0,0.5,1,401,82,391,84,QOTu-PCA,arc segments,16.0,0.6017661900756939,0.3888888888888889,0.34146341463414637
Right,contig,RTT,HTL,0,0.5,1,401,82,391,84,QOTc-HS4,arc labels,,0.5380954201391543,0.22262773722627738,0.7439024390243902
Right,contig,RTT,HTL,0,0.5,1,401,82,391,84,QOTc-HSsrc,arc labels,,0.5964332135484365,0.2599118942731278,0.7195121951219512
Right,contig,RTT,HTL,0,0.5,1,401,82,391,84,QOTc-PCA,arc labels,64.0,0.4938068659683462,0.2,0.43902439024390244
Right,contig,RTT,HTL,0,0.5,1,401,82,391,84,SDM-HS4,arc labels,,0.46545989754568395,0.18900343642611683,0.6707317073170732
Right,contig,RTT,HTL,0,0.5,1,401,82,391,84,SDM-HSsrc,arc labels,,0.5814473583607309,0.2534562211981567,0.6707317073170732
Right,contig,RTT,HTL,0,0.5,1,401,82,391,84,SDM-PCA,arc labels,64.0,0.49564186864439175,0.20304568527918782,0.975609756097561
Right,contig,RTT,HTL,1,0.05,1,401,78,40,13,NoAdapt,nothing,,0.6444589981741684,0.28095238095238095,0.7564102564102564
Right,contig,RTT,HTL,1,0.05,1,401,78,40,13,TargetOnly,arc labels,,0.5551520203222989,0.22815533980582525,0.6025641025641025
Right,contig,RTT,HTL,1,0.05,1,401,78,40,13,Source+Target,arc labels,,0.5959950781932206,0.23432343234323433,0.9102564102564102
Right,contig,RTT,HTL,1,0.05,1,401,78,40,13,COT,arc labels,,0.5,0.19451371571072318,1.0
Right,contig,RTT,HTL,1,0.05,1,401,78,40,13,none-HS4,arc labels,,0.6407081051043899,0.28426395939086296,0.717948717948718
Right,contig,RTT,HTL,1,0.05,1,401,78,40,13,none-HSsrc,nothing,,0.6205644201000238,0.25609756097560976,0.8076923076923077
Right,contig,RTT,HTL,1,0.05,1,401,78,40,13,none-PCA,arc segments,8.0,0.6117726442803841,0.2857142857142857,0.5641025641025641
Right,contig,RTT,HTL,1,0.05,1,401,78,40,13,QOTu-HS4,arc labels,,0.6170913709613399,0.3076923076923077,0.5128205128205128
Right,contig,RTT,HTL,1,0.05,1,401,78,40,13,QOTu-HSsrc,arc segments,,0.6314598713979519,0.32061068702290074,0.5384615384615384
Right,contig,RTT,HTL,1,0.05,1,401,78,40,13,QOTu-PCA,arc segments,8.0,0.5962927681193935,0.2682926829268293,0.5641025641025641
Right,contig,RTT,HTL,1,0.05,1,401,78,40,13,QOTc-HS4,arc labels,,0.5226244343891403,0.20532319391634982,0.6923076923076923
Right,contig,RTT,HTL,1,0.05,1,401,78,40,13,QOTc-HSsrc,arc labels,,0.5900611256648408,0.24166666666666667,0.7435897435897436
Right,contig,RTT,HTL,1,0.05,1,401,78,40,13,QOTc-PCA,arc labels,32.0,0.49237913788997384,0.18947368421052632,0.46153846153846156
Right,contig,RTT,HTL,1,0.05,1,401,78,40,13,SDM-HS4,arc labels,,0.5418750496149878,0.21739130434782608,0.6410256410256411
Right,contig,RTT,HTL,1,0.05,1,401,78,40,13,SDM-HSsrc,arc labels,,0.578570294514567,0.23706896551724138,0.7051282051282052
Right,contig,RTT,HTL,1,0.05,1,401,78,40,13,SDM-PCA,arc labels,16.0,0.5222076684924982,0.2073732718894009,0.5769230769230769
Right,contig,RTT,HTL,1,0.1,1,401,78,80,28,NoAdapt,nothing,,0.6444589981741684,0.28095238095238095,0.7564102564102564
Right,contig,RTT,HTL,1,0.1,1,401,78,80,28,TargetOnly,arc labels,,0.5757521632134636,0.26717557251908397,0.44871794871794873
Right,contig,RTT,HTL,1,0.1,1,401,78,80,28,Source+Target,arc labels,,0.5948837024688418,0.23248407643312102,0.9358974358974359
Right,contig,RTT,HTL,1,0.1,1,401,78,80,28,COT,arc labels,,0.5,0.19451371571072318,1.0
Right,contig,RTT,HTL,1,0.1,1,401,78,80,28,none-HS4,arc labels,,0.639378423434151,0.28078817733990147,0.7307692307692307
Right,contig,RTT,HTL,1,0.1,1,401,78,80,28,none-HSsrc,nothing,,0.6205644201000238,0.25609756097560976,0.8076923076923077
Right,contig,RTT,HTL,1,0.1,1,401,78,80,28,none-PCA,arc segments,8.0,0.6133206318964832,0.2875816993464052,0.5641025641025641
Right,contig,RTT,HTL,1,0.1,1,401,78,80,28,QOTu-HS4,arc labels,,0.6175478288481384,0.33653846153846156,0.44871794871794873
Right,contig,RTT,HTL,1,0.1,1,401,78,80,28,QOTu-HSsrc,arc segments,,0.6142335476700802,0.33663366336633666,0.4358974358974359
Right,contig,RTT,HTL,1,0.1,1,401,78,80,28,QOTu-PCA,arc segments,8.0,0.6018298007462094,0.2827586206896552,0.5256410256410257
Right,contig,RTT,HTL,1,0.1,1,401,78,80,28,QOTc-HS4,arc labels,,0.48904501071683737,0.18834080717488788,0.5384615384615384
Right,contig,RTT,HTL,1,0.1,1,401,78,80,28,QOTc-HSsrc,arc labels,,0.4870207192188616,0.1888111888111888,0.6923076923076923
Right,contig,RTT,HTL,1,0.1,1,401,78,80,28,QOTc-PCA,arc labels,32.0,0.4963681829006906,0.19186046511627908,0.4230769230769231
Right,contig,RTT,HTL,1,0.1,1,401,78,80,28,SDM-HS4,arc labels,,0.5111336032388664,0.2,0.6538461538461539
Right,contig,RTT,HTL,1,0.1,1,401,78,80,28,SDM-HSsrc,arc labels,,0.4967452568071763,0.19310344827586207,0.717948717948718
Right,contig,RTT,HTL,1,0.1,1,401,78,80,28,SDM-PCA,arc labels,64.0,0.4821187584345479,0.18820224719101122,0.8589743589743589
Right,contig,RTT,HTL,1,0.2,1,401,78,161,47,NoAdapt,nothing,,0.6444589981741684,0.28095238095238095,0.7564102564102564
Right,contig,RTT,HTL,1,0.2,1,401,78,161,47,TargetOnly,arc labels,,0.6119909502262444,0.2830188679245283,0.5769230769230769
Right,contig,RTT,HTL,1,0.2,1,401,78,161,47,Source+Target,arc labels,,0.5997459712629991,0.23417721518987342,0.9487179487179487
Right,contig,RTT,HTL,1,0.2,1,401,78,161,47,COT,arc labels,,0.6166349130745415,0.28846153846153844,0.5769230769230769
Right,contig,RTT,HTL,1,0.2,1,401,78,161,47,none-HS4,arc labels,,0.6296538858458363,0.27638190954773867,0.7051282051282052
Right,contig,RTT,HTL,1,0.2,1,401,78,161,47,none-HSsrc,nothing,,0.6205644201000238,0.25609756097560976,0.8076923076923077
Right,contig,RTT,HTL,1,0.2,1,401,78,161,47,none-PCA,arc segments,8.0,0.6179645947447805,0.29333333333333333,0.5641025641025641
Right,contig,RTT,HTL,1,0.2,1,401,78,161,47,QOTu-HS4,arc labels,,0.63455584663015,0.32558139534883723,0.5384615384615384
Right,contig,RTT,HTL,1,0.2,1,401,78,161,47,QOTu-HSsrc,arc segments,,0.6239382392633167,0.3049645390070922,0.5512820512820513
Right,contig,RTT,HTL,1,0.2,1,401,78,161,47,QOTu-PCA,arc segments,8.0,0.6352107644677304,0.3125,0.5769230769230769
Right,contig,RTT,HTL,1,0.2,1,401,78,161,47,QOTc-HS4,arc labels,,0.5646582519647536,0.23414634146341465,0.6153846153846154
Right,contig,RTT,HTL,1,0.2,1,401,78,161,47,QOTc-HSsrc,arc labels,,0.633841390807335,0.2702702702702703,0.7692307692307693
Right,contig,RTT,HTL,1,0.2,1,401,78,161,47,QOTc-PCA,arc labels,64.0,0.5513812812574422,0.22270742358078602,0.6538461538461539
Right,contig,RTT,HTL,1,0.2,1,401,78,161,47,SDM-HS4,arc labels,,0.5319322060808129,0.21266968325791855,0.6025641025641025
Right,contig,RTT,HTL,1,0.2,1,401,78,161,47,SDM-HSsrc,arc labels,,0.6234619353814401,0.270935960591133,0.7051282051282052
Right,contig,RTT,HTL,1,0.2,1,401,78,161,47,SDM-PCA,arc labels,32.0,0.5127212828451219,0.2032967032967033,0.47435897435897434
Right,contig,RTT,HTL,1,0.3,1,401,78,241,69,NoAdapt,nothing,,0.6444589981741684,0.28095238095238095,0.7564102564102564
Right,contig,RTT,HTL,1,0.3,1,401,78,241,69,TargetOnly,arc labels,,0.623045169484798,0.2929936305732484,0.5897435897435898
Right,contig,RTT,HTL,1,0.3,1,401,78,241,69,Source+Target,arc labels,,0.5913511153449234,0.23202614379084968,0.9102564102564102
Right,contig,RTT,HTL,1,0.3,1,401,78,241,69,COT,arc labels,,0.45983170596173695,0.17667844522968199,0.6410256410256411
Right,contig,RTT,HTL,1,0.3,1,401,78,241,69,none-HS4,arc labels,,0.6353893784234341,0.27149321266968324,0.7692307692307693
Right,contig,RTT,HTL,1,0.3,1,401,78,241,69,none-HSsrc,nothing,,0.6205644201000238,0.25609756097560976,0.8076923076923077
Right,contig,RTT,HTL,1,0.3,1,401,78,241,69,none-PCA,arc segments,8.0,0.6179645947447805,0.29333333333333333,0.5641025641025641
Right,contig,RTT,HTL,1,0.3,1,401,78,241,69,QOTu-HS4,arc labels,,0.6290386599984124,0.3392857142857143,0.48717948717948717
Right,contig,RTT,HTL,1,0.3,1,401,78,241,69,QOTu-HSsrc,arc segments,,0.6179844407398587,0.32456140350877194,0.47435897435897434
Right,contig,RTT,HTL,1,0.3,1,401,78,241,69,QOTu-PCA,arc segments,8.0,0.6526950861316186,0.37383177570093457,0.5128205128205128
Right,contig,RTT,HTL,1,0.3,1,401,78,241,69,QOTc-HS4,arc labels,,0.6179447487497023,0.27419354838709675,0.6538461538461539
Right,contig,RTT,HTL,1,0.3,1,401,78,241,69,QOTc-HSsrc,arc labels,,0.6188179725331429,0.2669902912621359,0.7051282051282052
Right,contig,RTT,HTL,1,0.3,1,401,78,241,69,QOTc-PCA,arc labels,64.0,0.5606692069540367,0.22869955156950672,0.6538461538461539
Right,contig,RTT,HTL,1,0.3,1,401,78,241,69,SDM-HS4,arc labels,,0.5456259426847663,0.21810699588477367,0.6794871794871795
Right,contig,RTT,HTL,1,0.3,1,401,78,241,69,SDM-HSsrc,arc labels,,0.6210407239819005,0.27717391304347827,0.6538461538461539
Right,contig,RTT,HTL,1,0.3,1,401,78,241,69,SDM-PCA,arc labels,64.0,0.5015479876160991,0.195,1.0
Right,contig,RTT,HTL,1,0.5,1,401,78,380,86,NoAdapt,nothing,,0.6444589981741684,0.28095238095238095,0.7564102564102564
Right,contig,RTT,HTL,1,0.5,1,401,78,380,86,TargetOnly,arc labels,,0.5571366198301183,0.22790697674418606,0.6282051282051282
Right,contig,RTT,HTL,1,0.5,1,401,78,380,86,Source+Target,arc labels,,0.6008573469873779,0.2360655737704918,0.9230769230769231
Right,contig,RTT,HTL,1,0.5,1,401,78,380,86,COT,arc labels,,0.44591966341192346,0.16796875,0.5512820512820513
Right,contig,RTT,HTL,1,0.5,1,401,78,380,86,none-HS4,arc labels,,0.626339604667778,0.2755102040816326,0.6923076923076923
Right,contig,RTT,HTL,1,0.5,1,401,78,380,86,none-HSsrc,nothing,,0.6205644201000238,0.25609756097560976,0.8076923076923077
Right,contig,RTT,HTL,1,0.5,1,401,78,380,86,none-PCA,arc segments,8.0,0.6179645947447805,0.29333333333333333,0.5641025641025641
Right,contig,RTT,HTL,1,0.5,1,401,78,380,86,QOTu-HS4,arc labels,,0.6416408668730651,0.3577981651376147,0.5
Right,contig,RTT,HTL,1,0.5,1,401,78,380,86,QOTu-HSsrc,arc segments,,0.6197507343018179,0.3220338983050847,0.48717948717948717
Right,contig,RTT,HTL,1,0.5,1,401,78,380,86,QOTu-PCA,arc segments,8.0,0.6281654362149718,0.3695652173913043,0.4358974358974359
Right,contig,RTT,HTL,1,0.5,1,401,78,380,86,QOTc-HS4,arc labels,,0.5555489402238628,0.21875,0.8076923076923077
Right,contig,RTT,HTL,1,0.5,1,401,78,380,86,QOTc-HSsrc,arc labels,,0.6210208779868223,0.2636363636363636,0.7435897435897436
Right,contig,RTT,HTL,1,0.5,1,401,78,380,86,QOTc-PCA,arc labels,64.0,0.5047431928236882,0.19724770642201836,0.5512820512820513
Right,contig,RTT,HTL,1,0.5,1,401,78,380,86,SDM-HS4,arc labels,,0.5049218067793919,0.19661016949152543,0.7435897435897436
Right,contig,RTT,HTL,1,0.5,1,401,78,380,86,SDM-HSsrc,arc labels,,0.6378304358180519,0.27941176470588236,0.7307692307692307
Right,contig,RTT,HTL,1,0.5,1,401,78,380,86,SDM-PCA,arc labels,32.0,0.4746963562753036,0.1774193548387097,0.4230769230769231
Right,contig,RTT,HTL,2,0.05,1,401,78,40,15,NoAdapt,nothing,,0.625208382948321,0.25925925925925924,0.8076923076923077
Right,contig,RTT,HTL,2,0.05,1,401,78,40,15,TargetOnly,arc labels,,0.5459236326109391,0.25,0.3333333333333333
Right,contig,RTT,HTL,2,0.05,1,401,78,40,15,Source+Target,arc labels,,0.583611177264428,0.2282958199356913,0.9102564102564102
Right,contig,RTT,HTL,2,0.05,1,401,78,40,15,COT,arc labels,,0.5015479876160991,0.195,1.0
Right,contig,RTT,HTL,2,0.05,1,401,78,40,15,none-HS4,arc labels,,0.6196713503215051,0.25190839694656486,0.8461538461538461
Right,contig,RTT,HTL,2,0.05,1,401,78,40,15,none-HSsrc,nothing,,0.593573866793681,0.23591549295774647,0.8589743589743589
Right,contig,RTT,HTL,2,0.05,1,401,78,40,15,none-PCA,arc segments,8.0,0.6119711042311662,0.26666666666666666,0.6666666666666666
Right,contig,RTT,HTL,2,0.05,1,401,78,40,15,QOTu-HS4,arc labels,,0.6177462887989205,0.296551724137931,0.5512820512820513
Right,contig,RTT,HTL,2,0.05,1,401,78,40,15,QOTu-HSsrc,arc segments,,0.6254862268794157,0.30714285714285716,0.5512820512820513
Right,contig,RTT,HTL,2,0.05,1,401,78,40,15,QOTu-PCA,arc segments,8.0,0.6115543383345241,0.28859060402684567,0.5512820512820513
Right,contig,RTT,HTL,2,0.05,1,401,78,40,15,QOTc-HS4,arc labels,,0.53020560450901,0.2206896551724138,0.41025641025641024
Right,contig,RTT,HTL,2,0.05,1,401,78,40,15,QOTc-HSsrc,arc labels,,0.5557870921648012,0.22178988326848248,0.7307692307692307
Right,contig,RTT,HTL,2,0.05,1,401,78,40,15,QOTc-PCA,arc labels,64.0,0.5216122886401524,0.22340425531914893,0.2692307692307692
Right,contig,RTT,HTL,2,0.05,1,401,78,40,15,SDM-HS4,arc labels,,0.49021592442645073,0.18269230769230768,0.24358974358974358
Right,contig,RTT,HTL,2,0.05,1,401,78,40,15,SDM-HSsrc,arc labels,,0.5135746606334841,0.20168067226890757,0.6153846153846154
Right,contig,RTT,HTL,2,0.05,1,401,78,40,15,SDM-PCA,arc labels,8.0,0.49218067793919185,0.18791946308724833,0.358974358974359
Right,contig,RTT,HTL,2,0.1,1,401,78,80,33,NoAdapt,nothing,,0.625208382948321,0.25925925925925924,0.8076923076923077
Right,contig,RTT,HTL,2,0.1,1,401,78,80,33,TargetOnly,arc labels,,0.5440978010637454,0.22115384615384615,0.5897435897435898
Right,contig,RTT,HTL,2,0.1,1,401,78,80,33,Source+Target,arc labels,,0.5862506946098277,0.22686567164179106,0.9743589743589743
Right,contig,RTT,HTL,2,0.1,1,401,78,80,33,COT,arc labels,,0.4997816940541399,0.19444444444444445,0.9871794871794872
Right,contig,RTT,HTL,2,0.1,1,401,78,80,33,none-HS4,arc labels,,0.6179050567595459,0.25193798449612403,0.8333333333333334
Right,contig,RTT,HTL,2,0.1,1,401,78,80,33,none-HSsrc,nothing,,0.593573866793681,0.23591549295774647,0.8589743589743589
Right,contig,RTT,HTL,2,0.1,1,401,78,80,33,none-PCA,arc segments,8.0,0.6150670794633643,0.2694300518134715,0.6666666666666666
Right,contig,RTT,HTL,2,0.1,1,401,78,80,33,QOTu-HS4,arc labels,,0.6243748511550369,0.2980132450331126,0.5769230769230769
Right,contig,RTT,HTL,2,0.1,1,401,78,80,33,QOTu-HSsrc,arc segments,,0.6343176946892117,0.3,0.6153846153846154
Right,contig,RTT,HTL,2,0.1,1,401,78,80,33,QOTu-PCA,arc segments,8.0,0.6077835992696674,0.27325581395348836,0.6025641025641025
Right,contig,RTT,HTL,2,0.1,1,401,78,80,33,QOTc-HS4,arc labels,,0.5195284591569421,0.2037735849056604,0.6923076923076923
Right,contig,RTT,HTL,2,0.1,1,401,78,80,33,QOTc-HSsrc,arc labels,,0.5573350797809002,0.22265625,0.7307692307692307
Right,contig,RTT,HTL,2,0.1,1,401,78,80,33,QOTc-PCA,arc labels,64.0,0.5399102961022466,0.22162162162162163,0.5256410256410257
Right,contig,RTT,HTL,2,0.1,1,401,78,80,33,SDM-HS4,arc labels,,0.478427403350004,0.1829787234042553,0.5512820512820513
Right,contig,RTT,HTL,2,0.1,1,401,78,80,33,SDM-HSsrc,arc labels,,0.526395173453997,0.20833333333333334,0.6410256410256411
Right,contig,RTT,HTL,2,0.1,1,401,78,80,33,SDM-PCA,arc labels,32.0,0.5319718980709692,0.2214765100671141,0.4230769230769231
Right,contig,RTT,HTL,2,0.2,1,401,78,161,45,NoAdapt,nothing,,0.625208382948321,0.25925925925925924,0.8076923076923077
Right,contig,RTT,HTL,2,0.2,1,401,78,161,45,TargetOnly,arc labels,,0.577240612844328,0.23529411764705882,0.717948717948718
Right,contig,RTT,HTL,2,0.2,1,401,78,161,45,Source+Target,arc labels,,0.5813884258156704,0.22522522522522523,0.9615384615384616
Right,contig,RTT,HTL,2,0.2,1,401,78,161,45,COT,arc labels,,0.5,0.19451371571072318,1.0
Right,contig,RTT,HTL,2,0.2,1,401,78,161,45,none-HS4,arc labels,,0.6196713503215051,0.25190839694656486,0.8461538461538461
Right,contig,RTT,HTL,2,0.2,1,401,78,161,45,none-HSsrc,nothing,,0.593573866793681,0.23591549295774647,0.8589743589743589
