Enc,Side,Source,Target,Rot,AdaptFrac,ArcOK,knob,value,Method,BAC
Amp,Right,RTT,PTT,5,0.05,1,EPS,1e-08,QOTu-HSsrc,0.4968666069829902
Amp,Right,RTT,PTT,5,0.05,1,EPS,1e-08,QOTu-PCA,0.4991047448522829
Amp,Right,RTT,PTT,5,0.05,1,EPS,1e-08,QOTc-HS4,0.5
Amp,Right,RTT,PTT,5,0.05,1,EPS,1e-08,QOTc-HSsrc,0.535174103566885
Amp,Right,RTT,PTT,5,0.05,1,EPS,1e-08,QOTc-PCA,0.5444800452339443
Amp,Right,RTT,PTT,5,0.05,1,EPS,1e-08,none-HS4,0.4133958441313669
Amp,Right,RTT,PTT,5,0.05,1,EPS,1e-08,none-HSsrc,0.43210196484945573
Amp,Right,RTT,PTT,5,0.05,1,EPS,1e-08,none-PCA,0.3948781981812185
Amp,Right,RTT,PTT,5,0.05,1,EPS,1e-06,QOTu-HS4,0.4977618621307073
Amp,Right,RTT,PTT,5,0.05,1,EPS,1e-06,QOTu-HSsrc,0.4968666069829902
Amp,Right,RTT,PTT,5,0.05,1,EPS,1e-06,QOTu-PCA,0.4991047448522829
Amp,Right,RTT,PTT,5,0.05,1,EPS,1e-06,QOTc-HS4,0.5
Amp,Right,RTT,PTT,5,0.05,1,EPS,1e-06,QOTc-HSsrc,0.535174103566885
Amp,Right,RTT,PTT,5,0.05,1,EPS,1e-06,QOTc-PCA,0.5440324176600857
Amp,Right,RTT,PTT,5,0.05,1,EPS,1e-06,none-HS4,0.4133958441313669
Amp,Right,RTT,PTT,5,0.05,1,EPS,1e-06,none-HSsrc,0.43210196484945573
Amp,Right,RTT,PTT,5,0.05,1,EPS,1e-06,none-PCA,0.3948781981812185
Amp,Right,RTT,PTT,5,0.05,1,EPS,0.0001,QOTu-HS4,0.4977618621307073
Amp,Right,RTT,PTT,5,0.05,1,EPS,0.0001,QOTu-HSsrc,0.4968666069829902
Amp,Right,RTT,PTT,5,0.05,1,EPS,0.0001,QOTu-PCA,0.4991047448522829
Amp,Right,RTT,PTT,5,0.05,1,EPS,0.0001,QOTc-HS4,0.5
Amp,Right,RTT,PTT,5,0.05,1,EPS,0.0001,QOTc-HSsrc,0.535174103566885
Amp,Right,RTT,PTT,5,0.05,1,EPS,0.0001,QOTc-PCA,0.5124393346840692
Amp,Right,RTT,PTT,5,0.05,1,EPS,0.0001,none-HS4,0.4133958441313669
Amp,Right,RTT,PTT,5,0.05,1,EPS,0.0001,none-HSsrc,0.43210196484945573
Amp,Right,RTT,PTT,5,0.05,1,EPS,0.0001,none-PCA,0.3948781981812185
Amp,Right,RTT,PTT,5,0.05,1,EPS,0.01,QOTu-HS4,0.4973142345568487
Amp,Right,RTT,PTT,5,0.05,1,EPS,0.01,QOTu-HSsrc,0.4968666069829902
Amp,Right,RTT,PTT,5,0.05,1,EPS,0.01,QOTu-PCA,0.4968666069829902
Amp,Right,RTT,PTT,5,0.05,1,EPS,0.01,QOTc-HS4,0.5124393346840692
Amp,Right,RTT,PTT,5,0.05,1,EPS,0.01,QOTc-HSsrc,0.5721387174292041
Amp,Right,RTT,PTT,5,0.05,1,EPS,0.01,QOTc-PCA,0.5248786693681383
Amp,Right,RTT,PTT,5,0.05,1,EPS,0.01,none-HS4,0.4133958441313669
Amp,Right,RTT,PTT,5,0.05,1,EPS,0.01,none-HSsrc,0.43210196484945573
Amp,Right,RTT,PTT,5,0.05,1,EPS,0.01,none-PCA,0.3948781981812185
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.001,COT-u,0.4852282900626679
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.001,SDMu-HS4,0.4977618621307073
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.001,SDMu-HSsrc,0.4968666069829902
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.001,SDMu-PCA,0.5
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.001,COT-c,0.5003533901898883
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.001,SDM-HS4,0.5
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.001,SDM-HSsrc,0.5356217311407435
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.001,SDM-PCA,0.5
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.005,COT-u,0.4897045658012534
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.005,SDMu-HS4,0.4977618621307073
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.005,SDMu-HSsrc,0.4968666069829902
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.005,SDMu-PCA,0.5783112660792536
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.005,COT-c,0.48826744569570746
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.005,SDM-HS4,0.5
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.005,SDM-HSsrc,0.5529849691372567
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.005,SDM-PCA,0.5
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.01,COT-u,0.4937332139659803
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.01,SDMu-HS4,0.4977618621307073
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.01,SDMu-HSsrc,0.4968666069829902
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.01,SDMu-PCA,0.5675682043066484
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.01,COT-c,0.5046411911605334
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.01,SDM-HS4,0.5
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.01,SDM-HSsrc,0.5356217311407435
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.01,SDM-PCA,0.5
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.05,COT-u,0.4807520143240824
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.05,SDMu-HS4,0.4959713518352731
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.05,SDMu-HSsrc,0.4834377797672337
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.05,SDMu-PCA,0.532841728313622
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.05,COT-c,0.41780144183197476
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.05,SDM-HS4,0.5
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.05,SDM-HSsrc,0.5369646138623192
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.05,SDM-PCA,0.5610187061207181
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.1,COT-u,0.47931489421853646
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.1,SDMu-HS4,0.4883616830796777
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.1,SDMu-HSsrc,0.4404655326768129
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.1,SDMu-PCA,0.527917825001178
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.1,COT-c,0.5091174668991189
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.1,SDM-HS4,0.5
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.1,SDM-HSsrc,0.5360693587146022
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.1,SDM-PCA,0.6104933327050841
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.5,COT-u,0.48405032276304005
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.5,SDMu-HS4,0.4776186213070725
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.5,SDMu-HSsrc,0.4261414503133393
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.5,SDMu-PCA,0.5256796871318852
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.5,COT-c,0.5471658106770956
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.5,SDM-HS4,0.5423361447486218
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.5,SDM-HSsrc,0.5169156104226547
Amp,Right,RTT,PTT,5,0.05,1,OTREG,0.5,SDM-PCA,0.501696272911464
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-12,QOTu-HS4,0.4959713518352731
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-12,QOTu-HSsrc,0.4968666069829902
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-12,QOTu-PCA,0.4968666069829902
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-12,QOTc-HS4,0.4973142345568487
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-12,QOTc-HSsrc,0.4937332139659803
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-12,QOTc-PCA,0.5145832351693918
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-12,none-HS4,0.41294821655750835
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-12,none-HSsrc,0.43210196484945573
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-12,none-PCA,0.3935353154596428
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-10,QOTu-HS4,0.4959713518352731
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-10,QOTu-HSsrc,0.4968666069829902
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-10,QOTu-PCA,0.4968666069829902
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-10,QOTc-HS4,0.4973142345568487
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-10,QOTc-HSsrc,0.4937332139659803
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-10,QOTc-PCA,0.5145832351693918
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-10,none-HS4,0.41294821655750835
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-10,none-HSsrc,0.43210196484945573
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-10,none-PCA,0.3935353154596428
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-09,QOTu-HS4,0.4959713518352731
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-09,QOTu-HSsrc,0.4968666069829902
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-09,QOTu-PCA,0.4968666069829902
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-09,QOTc-HS4,0.4973142345568487
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-09,QOTc-HSsrc,0.4937332139659803
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-09,QOTc-PCA,0.5145832351693918
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-09,none-HS4,0.41294821655750835
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-09,none-HSsrc,0.43210196484945573
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-09,none-PCA,0.3935353154596428
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-08,QOTu-HS4,0.4959713518352731
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-08,QOTu-HSsrc,0.4968666069829902
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-08,QOTu-PCA,0.4968666069829902
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-08,QOTc-HS4,0.4973142345568487
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-08,QOTc-HSsrc,0.4937332139659803
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-08,QOTc-PCA,0.5145832351693918
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-08,none-HS4,0.41294821655750835
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-08,none-HSsrc,0.43210196484945573
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-08,none-PCA,0.3935353154596428
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-06,QOTu-HS4,0.4959713518352731
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-06,QOTu-HSsrc,0.4968666069829902
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-06,QOTu-PCA,0.4968666069829902
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-06,QOTc-HS4,0.4973142345568487
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-06,QOTc-HSsrc,0.4937332139659803
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-06,QOTc-PCA,0.5145832351693918
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-06,none-HS4,0.41294821655750835
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-06,none-HSsrc,0.43210196484945573
Amp,Right,RTT,PTT,5,0.5,1,EPS,1e-06,none-PCA,0.3935353154596428
Amp,Right,RTT,PTT,5,0.5,1,EPS,0.0001,QOTu-HS4,0.4959713518352731
Amp,Right,RTT,PTT,5,0.5,1,EPS,0.0001,QOTu-HSsrc,0.4968666069829902
Amp,Right,RTT,PTT,5,0.5,1,EPS,0.0001,QOTu-PCA,0.4968666069829902
Amp,Right,RTT,PTT,5,0.5,1,EPS,0.0001,QOTc-HS4,0.4973142345568487
Amp,Right,RTT,PTT,5,0.5,1,EPS,0.0001,QOTc-HSsrc,0.4937332139659803
Amp,Right,RTT,PTT,5,0.5,1,EPS,0.0001,QOTc-PCA,0.5145832351693918
Amp,Right,RTT,PTT,5,0.5,1,EPS,0.0001,none-HS4,0.41294821655750835
Amp,Right,RTT,PTT,5,0.5,1,EPS,0.0001,none-HSsrc,0.43210196484945573
Amp,Right,RTT,PTT,5,0.5,1,EPS,0.0001,none-PCA,0.3935353154596428
Amp,Right,RTT,PTT,5,0.5,1,EPS,0.01,QOTu-HS4,0.4879140555058192
Amp,Right,RTT,PTT,5,0.5,1,EPS,0.01,QOTu-HSsrc,0.4946284691136974
Amp,Right,RTT,PTT,5,0.5,1,EPS,0.01,QOTu-PCA,0.4829901521933751
Amp,Right,RTT,PTT,5,0.5,1,EPS,0.01,QOTc-HS4,0.4964189794091316
Amp,Right,RTT,PTT,5,0.5,1,EPS,0.01,QOTc-HSsrc,0.4928379588182632
Amp,Right,RTT,PTT,5,0.5,1,EPS,0.01,QOTc-PCA,0.4785138764547896
Amp,Right,RTT,PTT,5,0.5,1,EPS,0.01,none-HS4,0.41294821655750835
Amp,Right,RTT,PTT,5,0.5,1,EPS,0.01,none-HSsrc,0.43210196484945573
Amp,Right,RTT,PTT,5,0.5,1,EPS,0.01,none-PCA,0.3935353154596428
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.001,COT-u,0.491047448522829
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.001,SDMu-HS4,0.4973142345568487
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.001,SDMu-HSsrc,0.4991047448522829
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.001,SDMu-PCA,0.4982094897045658
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.001,COT-c,0.491047448522829
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.001,SDM-HS4,0.4923903312444047
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.001,SDM-HSsrc,0.4955237242614145
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.001,SDM-PCA,0.5
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.005,COT-u,0.491047448522829
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.005,SDMu-HS4,0.4968666069829902
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.005,SDMu-HSsrc,0.4977618621307073
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.005,SDMu-PCA,0.4977618621307073
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.005,COT-c,0.4905998209489705
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.005,SDM-HS4,0.4928379588182632
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.005,SDM-HSsrc,0.4955237242614145
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.005,SDM-PCA,0.5
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.01,COT-u,0.482094897045658
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.01,SDMu-HS4,0.4968666069829902
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.01,SDMu-HSsrc,0.4968666069829902
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.01,SDMu-PCA,0.4959713518352731
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.01,COT-c,0.4888093106535363
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.01,SDM-HS4,0.5079630589454837
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.01,SDM-HSsrc,0.4959713518352731
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.01,SDM-PCA,0.5
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.05,COT-u,0.5206379870894784
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.05,SDMu-HS4,0.4467323187108326
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.05,SDMu-HSsrc,0.4722470904207699
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.05,SDMu-PCA,0.3401027187485275
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.05,COT-c,0.482094897045658
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.05,SDM-HS4,0.4963247420251614
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.05,SDM-HSsrc,0.5511944588418225
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.05,SDM-PCA,0.5866748339066108
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.1,COT-u,0.6016350186118833
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.1,SDMu-HS4,0.42748433303491495
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.1,SDMu-HSsrc,0.40555058191584603
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.1,SDMu-PCA,0.44642604721292933
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.1,COT-c,0.527281722659379
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.1,SDM-HS4,0.49498185930358574
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.1,SDM-HSsrc,0.5627385383781747
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.1,SDM-PCA,0.46678132215049706
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.5,COT-u,0.5495453046223437
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.5,SDMu-HS4,0.3656174904584649
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.5,SDMu-HSsrc,0.41422042124110636
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.5,SDMu-PCA,0.44642604721292933
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.5,COT-c,0.43464637421665175
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.5,SDM-HS4,0.4958771144513028
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.5,SDM-HSsrc,0.5627385383781747
Amp,Right,RTT,PTT,5,0.5,1,OTREG,0.5,SDM-PCA,0.5008010177637469
Amp,Right,RTT,PTT,6,0.05,0,EPS,1e-12,QOTu-HSsrc,0.751969696969697
Amp,Right,RTT,PTT,6,0.05,0,EPS,1e-12,QOTu-PCA,0.7465151515151516
Amp,Right,RTT,PTT,6,0.05,0,EPS,1e-12,none-HSsrc,0.5754545454545454
Amp,Right,RTT,PTT,6,0.05,0,EPS,1e-12,none-PCA,0.5981313131313131
Amp,Right,RTT,PTT,6,0.05,0,EPS,1e-10,QOTu-HSsrc,0.751969696969697
Amp,Right,RTT,PTT,6,0.05,0,EPS,1e-10,QOTu-PCA,0.7465151515151516
Amp,Right,RTT,PTT,6,0.05,0,EPS,1e-10,none-HSsrc,0.5754545454545454
Amp,Right,RTT,PTT,6,0.05,0,EPS,1e-10,none-PCA,0.5981313131313131
Amp,Right,RTT,PTT,6,0.05,0,EPS,1e-09,QOTu-HSsrc,0.751969696969697
Amp,Right,RTT,PTT,6,0.05,0,EPS,1e-09,QOTu-PCA,0.7465151515151516
Amp,Right,RTT,PTT,6,0.05,0,EPS,1e-09,none-HSsrc,0.5754545454545454
Amp,Right,RTT,PTT,6,0.05,0,EPS,1e-09,none-PCA,0.5981313131313131
Amp,Right,RTT,PTT,6,0.05,0,EPS,1e-08,QOTu-HSsrc,0.751969696969697
Amp,Right,RTT,PTT,6,0.05,0,EPS,1e-08,QOTu-PCA,0.7465151515151516
Amp,Right,RTT,PTT,6,0.05,0,EPS,1e-08,none-HSsrc,0.5754545454545454
Amp,Right,RTT,PTT,6,0.05,0,EPS,1e-08,none-PCA,0.5981313131313131
Amp,Right,RTT,PTT,6,0.05,0,EPS,1e-06,QOTu-HSsrc,0.751969696969697
Amp,Right,RTT,PTT,6,0.05,0,EPS,1e-06,QOTu-PCA,0.7465151515151516
Amp,Right,RTT,PTT,6,0.05,0,EPS,1e-06,none-HSsrc,0.5754545454545454
Amp,Right,RTT,PTT,6,0.05,0,EPS,1e-06,none-PCA,0.5981313131313131
Amp,Right,RTT,PTT,6,0.05,0,EPS,0.0001,QOTu-HSsrc,0.751969696969697
Amp,Right,RTT,PTT,6,0.05,0,EPS,0.0001,QOTu-PCA,0.7465151515151516
Amp,Right,RTT,PTT,6,0.05,0,EPS,0.0001,none-HSsrc,0.5754545454545454
Amp,Right,RTT,PTT,6,0.05,0,EPS,0.0001,none-PCA,0.5981313131313131
Amp,Right,RTT,PTT,6,0.05,0,EPS,0.01,QOTu-HSsrc,0.751969696969697
Amp,Right,RTT,PTT,6,0.05,0,EPS,0.01,QOTu-PCA,0.731060606060606
Amp,Right,RTT,PTT,6,0.05,0,EPS,0.01,none-HSsrc,0.5754545454545454
Amp,Right,RTT,PTT,6,0.05,0,EPS,0.01,none-PCA,0.5981313131313131
Amp,Right,RTT,PTT,6,0.05,0,OTREG,0.001,COT-u,0.6031313131313132
Amp,Right,RTT,PTT,6,0.05,0,OTREG,0.001,SDMu-HSsrc,0.7328787878787879
Amp,Right,RTT,PTT,6,0.05,0,OTREG,0.001,SDMu-PCA,0.7001515151515152
Amp,Right,RTT,PTT,6,0.05,0,OTREG,0.005,COT-u,0.6044949494949494
Amp,Right,RTT,PTT,6,0.05,0,OTREG,0.005,SDMu-HSsrc,0.7324242424242424
Amp,Right,RTT,PTT,6,0.05,0,OTREG,0.005,SDMu-PCA,0.6776767676767677
Amp,Right,RTT,PTT,6,0.05,0,OTREG,0.01,COT-u,0.5924747474747475
Amp,Right,RTT,PTT,6,0.05,0,OTREG,0.01,SDMu-HSsrc,0.7287878787878788
Amp,Right,RTT,PTT,6,0.05,0,OTREG,0.01,SDMu-PCA,0.5
Amp,Right,RTT,PTT,6,0.05,0,OTREG,0.05,COT-u,0.5498989898989899
Amp,Right,RTT,PTT,6,0.05,0,OTREG,0.05,SDMu-HSsrc,0.6428787878787878
Amp,Right,RTT,PTT,6,0.05,0,OTREG,0.05,SDMu-PCA,0.5153030303030304
Amp,Right,RTT,PTT,6,0.05,0,OTREG,0.1,COT-u,0.5562626262626262
Amp,Right,RTT,PTT,6,0.05,0,OTREG,0.1,SDMu-HSsrc,0.6251515151515151
Amp,Right,RTT,PTT,6,0.05,0,OTREG,0.1,SDMu-PCA,0.5240404040404041
Amp,Right,RTT,PTT,6,0.05,0,OTREG,0.5,COT-u,0.5958080808080808
Amp,Right,RTT,PTT,6,0.05,0,OTREG,0.5,SDMu-HSsrc,0.6126767676767677
Amp,Right,RTT,PTT,6,0.05,0,OTREG,0.5,SDMu-PCA,0.5
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-12,QOTu-HS4,0.7571717171717172
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-12,QOTu-HSsrc,0.7519191919191919
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-12,QOTu-PCA,0.7783333333333333
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-12,QOTc-HS4,0.7002525252525252
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-12,QOTc-HSsrc,0.7663131313131313
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-12,QOTc-PCA,0.46454545454545454
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-12,none-HS4,0.5604040404040405
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-12,none-HSsrc,0.5754545454545454
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-12,none-PCA,0.5967676767676767
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-10,QOTu-HS4,0.7571717171717172
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-10,QOTu-HSsrc,0.7519191919191919
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-10,QOTu-PCA,0.7783333333333333
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-10,QOTc-HS4,0.7002525252525252
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-10,QOTc-HSsrc,0.7663131313131313
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-10,QOTc-PCA,0.4640909090909091
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-10,none-HS4,0.5604040404040405
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-10,none-HSsrc,0.5754545454545454
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-10,none-PCA,0.5967676767676767
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-09,QOTu-HS4,0.7571717171717172
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-09,QOTu-HSsrc,0.7519191919191919
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-09,QOTu-PCA,0.7783333333333333
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-09,QOTc-HS4,0.7002525252525252
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-09,QOTc-HSsrc,0.7663131313131313
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-09,QOTc-PCA,0.4640909090909091
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-09,none-HS4,0.5604040404040405
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-09,none-HSsrc,0.5754545454545454
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-09,none-PCA,0.5967676767676767
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-08,QOTu-HS4,0.7571717171717172
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-08,QOTu-HSsrc,0.7519191919191919
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-08,QOTu-PCA,0.7783333333333333
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-08,QOTc-HS4,0.7002525252525252
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-08,QOTc-HSsrc,0.7663131313131313
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-08,QOTc-PCA,0.46454545454545454
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-08,none-HS4,0.5604040404040405
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-08,none-HSsrc,0.5754545454545454
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-08,none-PCA,0.5967676767676767
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-06,QOTu-HS4,0.7571717171717172
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-06,QOTu-HSsrc,0.7519191919191919
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-06,QOTu-PCA,0.7783333333333333
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-06,QOTc-HS4,0.7002525252525252
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-06,QOTc-HSsrc,0.7663131313131313
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-06,QOTc-PCA,0.46454545454545454
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-06,none-HS4,0.5604040404040405
Amp,Right,RTT,PTT,6,0.5,1,EPS,1e-06,none-HSsrc,0.5754545454545454
