Side,Arc,Source,Target,Rot,AdaptFrac,ArcOK,nEval,nEvalPos,nArc,nArcPos,Method,Uses,K,BAC,Precision,Recall
Left,random,HTL,PTT,1,0.1,1,1136,76,227,11,SDM-HS4,arc labels,,0.5012164846077458,0.06733167082294264,0.35526315789473684
Left,random,HTL,PTT,1,0.1,1,1136,76,227,11,SDM-HSsrc,arc labels,,0.5051142005958291,0.06918238993710692,0.2894736842105263
Left,random,HTL,PTT,1,0.1,1,1136,76,227,11,SDM-PCA,arc labels,32.0,0.48768619662363455,0.061764705882352944,0.27631578947368424
Left,random,HTL,PTT,1,0.2,1,1136,76,454,15,NoAdapt,nothing,,0.49285004965243295,0.06395348837209303,0.2894736842105263
Left,random,HTL,PTT,1,0.2,1,1136,76,454,15,TargetOnly,arc labels,,0.4970456802383317,0.06575342465753424,0.3157894736842105
Left,random,HTL,PTT,1,0.2,1,1136,76,454,15,Source+Target,arc labels,,0.4965739821251241,0.06097560975609756,0.06578947368421052
Left,random,HTL,PTT,1,0.2,1,1136,76,454,15,COT,arc labels,,0.5052383316782523,0.0683111954459203,0.47368421052631576
Left,random,HTL,PTT,1,0.2,1,1136,76,454,15,none-HS4,arc labels,,0.4766385302879841,0.060041407867494824,0.3815789473684211
Left,random,HTL,PTT,1,0.2,1,1136,76,454,15,none-HSsrc,nothing,,0.4689672293942403,0.05172413793103448,0.19736842105263158
Left,random,HTL,PTT,1,0.2,1,1136,76,454,15,none-PCA,arc segments,16.0,0.4637288977159881,0.05853658536585366,0.47368421052631576
Left,random,HTL,PTT,1,0.2,1,1136,76,454,15,QOTu-HS4,arc labels,,0.4712264150943396,0.05507246376811594,0.25
Left,random,HTL,PTT,1,0.2,1,1136,76,454,15,QOTu-HSsrc,arc segments,,0.4477904667328699,0.04262295081967213,0.17105263157894737
Left,random,HTL,PTT,1,0.2,1,1136,76,454,15,QOTu-PCA,arc segments,64.0,0.433987090367428,0.044009779951100246,0.23684210526315788
Left,random,HTL,PTT,1,0.2,1,1136,76,454,15,QOTc-HS4,arc labels,,0.5088877855014895,0.07096774193548387,0.2894736842105263
Left,random,HTL,PTT,1,0.2,1,1136,76,454,15,QOTc-HSsrc,arc labels,,0.5083912611717974,0.0705521472392638,0.3026315789473684
Left,random,HTL,PTT,1,0.2,1,1136,76,454,15,QOTc-PCA,arc labels,64.0,0.4704568023833168,0.049586776859504134,0.15789473684210525
Left,random,HTL,PTT,1,0.2,1,1136,76,454,15,SDM-HS4,arc labels,,0.47961767626613705,0.059431524547803614,0.3026315789473684
Left,random,HTL,PTT,1,0.2,1,1136,76,454,15,SDM-HSsrc,arc labels,,0.490441906653426,0.0633245382585752,0.3157894736842105
Left,random,HTL,PTT,1,0.2,1,1136,76,454,15,SDM-PCA,arc labels,32.0,0.523286991062562,0.0748792270531401,0.40789473684210525
Left,random,HTL,PTT,1,0.3,1,1136,76,682,36,NoAdapt,nothing,,0.49285004965243295,0.06395348837209303,0.2894736842105263
Left,random,HTL,PTT,1,0.3,1,1136,76,682,36,TargetOnly,arc labels,,0.5510923535253227,0.08648648648648649,0.42105263157894735
Left,random,HTL,PTT,1,0.3,1,1136,76,682,36,Source+Target,arc labels,,0.5162859980139026,0.09,0.11842105263157894
