Side,Arc,Enc,Source,Target,Rot,AdaptFrac,ArcOK,nEval,nEvalPos,nArc,nArcPos,Method,Uses,K,BAC,Precision,Recall
Left,random,Ang,HTL,PTT,1,0.1,1,1136,76,227,11,QOTc-Ang-PCA,arc labels,64.0,0.4529046673286991,0.0471976401179941,0.21052631578947367
Left,random,Ang,HTL,PTT,1,0.1,1,1136,76,227,11,SDM-Ang-HS4,arc labels,,0.44255213505461766,0.04335260115606936,0.19736842105263158
Left,random,Ang,HTL,PTT,1,0.1,1,1136,76,227,11,SDM-Ang-HSsrc,arc labels,,0.4290963257199603,0.04770992366412214,0.32894736842105265
Left,random,Ang,HTL,PTT,1,0.1,1,1136,76,227,11,SDM-Ang-PCA,arc labels,64.0,0.5097567030784509,0.0708215297450425,0.32894736842105265
Left,random,Ang,HTL,PTT,1,0.2,1,1136,76,454,15,NoAdapt,nothing,,0.49285004965243295,0.06395348837209303,0.2894736842105263
Left,random,Ang,HTL,PTT,1,0.2,1,1136,76,454,15,TargetOnly,arc labels,,0.4970456802383317,0.06575342465753424,0.3157894736842105
Left,random,Ang,HTL,PTT,1,0.2,1,1136,76,454,15,Source+Target,arc labels,,0.4965739821251241,0.06097560975609756,0.06578947368421052
Left,random,Ang,HTL,PTT,1,0.2,1,1136,76,454,15,COT,arc labels,,0.5052383316782523,0.0683111954459203,0.47368421052631576
Left,random,Ang,HTL,PTT,1,0.2,1,1136,76,454,15,none-Ang-HS4,arc labels,,0.47979145978152926,0.05673758865248227,0.21052631578947367
Left,random,Ang,HTL,PTT,1,0.2,1,1136,76,454,15,none-Ang-HSsrc,nothing,,0.49143495531281034,0.047619047619047616,0.039473684210526314
Left,random,Ang,HTL,PTT,1,0.2,1,1136,76,454,15,none-Ang-PCA,arc segments,64.0,0.5298659384309832,0.07710843373493977,0.42105263157894735
Left,random,Ang,HTL,PTT,1,0.2,1,1136,76,454,15,QOTu-Ang-HS4,arc labels,,0.5025819265143993,0.06944444444444445,0.13157894736842105
Left,random,Ang,HTL,PTT,1,0.2,1,1136,76,454,15,QOTu-Ang-HSsrc,arc segments,,0.4843594836146971,0.038461538461538464,0.039473684210526314
Left,random,Ang,HTL,PTT,1,0.2,1,1136,76,454,15,QOTu-Ang-PCA,arc segments,8.0,0.5190913604766634,0.09174311926605505,0.13157894736842105
Left,random,Ang,HTL,PTT,1,0.2,1,1136,76,454,15,QOTc-Ang-HS4,arc labels,,0.5024577954319762,0.0684931506849315,0.19736842105263158
Left,random,Ang,HTL,PTT,1,0.2,1,1136,76,454,15,QOTc-Ang-HSsrc,arc labels,,0.4853028798411122,0.039473684210526314,0.039473684210526314
Left,random,Ang,HTL,PTT,1,0.2,1,1136,76,454,15,QOTc-Ang-PCA,arc labels,64.0,0.4887785501489573,0.06048387096774194,0.19736842105263158
Left,random,Ang,HTL,PTT,1,0.2,1,1136,76,454,15,SDM-Ang-HS4,arc labels,,0.4703078450844091,0.05421686746987952,0.23684210526315788
Left,random,Ang,HTL,PTT,1,0.2,1,1136,76,454,15,SDM-Ang-HSsrc,arc labels,,0.39376861966236343,0.040421792618629174,0.3026315789473684
Left,random,Ang,HTL,PTT,1,0.2,1,1136,76,454,15,SDM-Ang-PCA,arc labels,64.0,0.5064548162859981,0.06944444444444445,0.32894736842105265
Left,random,Ang,HTL,PTT,1,0.3,1,1136,76,682,36,NoAdapt,nothing,,0.49285004965243295,0.06395348837209303,0.2894736842105263
Left,random,Ang,HTL,PTT,1,0.3,1,1136,76,682,36,TargetOnly,arc labels,,0.5510923535253227,0.08648648648648649,0.42105263157894735
Left,random,Ang,HTL,PTT,1,0.3,1,1136,76,682,36,Source+Target,arc labels,,0.5162859980139026,0.09,0.11842105263157894
Left,random,Ang,HTL,PTT,1,0.3,1,1136,76,682,36,COT,arc labels,,0.5424528301886793,0.0794979079497908,0.5
Left,random,Ang,HTL,PTT,1,0.3,1,1136,76,682,36,none-Ang-HS4,arc labels,,0.4863455809334657,0.06040268456375839,0.23684210526315788
Left,random,Ang,HTL,PTT,1,0.3,1,1136,76,682,36,none-Ang-HSsrc,nothing,,0.49143495531281034,0.047619047619047616,0.039473684210526314
Left,random,Ang,HTL,PTT,1,0.3,1,1136,76,682,36,none-Ang-PCA,arc segments,64.0,0.5293942403177756,0.07692307692307693,0.42105263157894735
Left,random,Ang,HTL,PTT,1,0.3,1,1136,76,682,36,QOTu-Ang-HS4,arc labels,,0.4964995034756703,0.06299212598425197,0.10526315789473684
Left,random,Ang,HTL,PTT,1,0.3,1,1136,76,682,36,QOTu-Ang-HSsrc,arc segments,,0.4843594836146971,0.038461538461538464,0.039473684210526314
Left,random,Ang,HTL,PTT,1,0.3,1,1136,76,682,36,QOTu-Ang-PCA,arc segments,8.0,0.5233118172790467,0.09565217391304348,0.14473684210526316
Left,random,Ang,HTL,PTT,1,0.3,1,1136,76,682,36,QOTc-Ang-HS4,arc labels,,0.5059334657398212,0.07476635514018691,0.10526315789473684
Left,random,Ang,HTL,PTT,1,0.3,1,1136,76,682,36,QOTc-Ang-HSsrc,arc labels,,0.4965491559086395,0.061855670103092786,0.07894736842105263
Left,random,Ang,HTL,PTT,1,0.3,1,1136,76,682,36,QOTc-Ang-PCA,arc labels,64.0,0.47879841112214494,0.05732484076433121,0.23684210526315788
Left,random,Ang,HTL,PTT,1,0.3,1,1136,76,682,36,SDM-Ang-HS4,arc labels,,0.49486097318768624,0.06415094339622641,0.2236842105263158
Left,random,Ang,HTL,PTT,1,0.3,1,1136,76,682,36,SDM-Ang-HSsrc,arc labels,,0.4324230387288977,0.04780876494023904,0.3157894736842105
Left,random,Ang,HTL,PTT,1,0.3,1,1136,76,682,36,SDM-Ang-PCA,arc labels,64.0,0.5286742800397219,0.0812720848056537,0.3026315789473684
Left,random,Ang,HTL,PTT,1,0.5,1,1136,76,1112,63,NoAdapt,nothing,,0.49285004965243295,0.06395348837209303,0.2894736842105263
Left,random,Ang,HTL,PTT,1,0.5,1,1136,76,1112,63,TargetOnly,arc labels,,0.46037735849056605,0.051630434782608696,0.25
Left,random,Ang,HTL,PTT,1,0.5,1,1136,76,1112,63,Source+Target,arc labels,,0.5040714995034756,0.07291666666666667,0.09210526315789473
Left,random,Ang,HTL,PTT,1,0.5,1,1136,76,1112,63,COT,arc labels,,0.5067279046673288,0.06889352818371608,0.4342105263157895
Left,random,Ang,HTL,PTT,1,0.5,1,1136,76,1112,63,none-Ang-HS4,arc labels,,0.4566782522343595,0.04833836858006042,0.21052631578947367
Left,random,Ang,HTL,PTT,1,0.5,1,1136,76,1112,63,none-Ang-HSsrc,nothing,,0.49143495531281034,0.047619047619047616,0.039473684210526314
Left,random,Ang,HTL,PTT,1,0.5,1,1136,76,1112,63,none-Ang-PCA,arc segments,8.0,0.4707547169811321,0.05491329479768786,0.25
Left,random,Ang,HTL,PTT,1,0.5,1,1136,76,1112,63,QOTu-Ang-HS4,arc labels,,0.4950595829195631,0.06206896551724138,0.11842105263157894
Left,random,Ang,HTL,PTT,1,0.5,1,1136,76,1112,63,QOTu-Ang-HSsrc,arc segments,,0.4848311817279047,0.03896103896103896,0.039473684210526314
Left,random,Ang,HTL,PTT,1,0.5,1,1136,76,1112,63,QOTu-Ang-PCA,arc segments,64.0,0.5424280039721946,0.09569377990430622,0.2631578947368421
Left,random,Ang,HTL,PTT,1,0.5,1,1136,76,1112,63,QOTc-Ang-HS4,arc labels,,0.501713008937438,0.06930693069306931,0.09210526315789473
Left,random,Ang,HTL,PTT,1,0.5,1,1136,76,1112,63,QOTc-Ang-HSsrc,arc labels,,0.4984359483614697,0.06451612903225806,0.07894736842105263
Left,random,Ang,HTL,PTT,1,0.5,1,1136,76,1112,63,QOTc-Ang-PCA,arc labels,64.0,0.47775571002979145,0.05851063829787234,0.2894736842105263
Left,random,Ang,HTL,PTT,1,0.5,1,1136,76,1112,63,SDM-Ang-HS4,arc labels,,0.4621896722939424,0.05378973105134474,0.2894736842105263
Left,random,Ang,HTL,PTT,1,0.5,1,1136,76,1112,63,SDM-Ang-HSsrc,arc labels,,0.42157398212512415,0.045714285714285714,0.3157894736842105
Left,random,Ang,HTL,PTT,1,0.5,1,1136,76,1112,63,SDM-Ang-PCA,arc labels,64.0,0.44667328699106257,0.04854368932038835,0.2631578947368421
Left,random,Ang,HTL,PTT,2,0.05,1,1136,82,114,8,NoAdapt,nothing,,0.48092053501180176,0.06376811594202898,0.2682926829268293
Left,random,Ang,HTL,PTT,2,0.05,1,1136,82,114,8,TargetOnly,arc labels,,0.46169065580598884,0.048582995951417005,0.14634146341463414
Left,random,Ang,HTL,PTT,2,0.05,1,1136,82,114,8,Source+Target,arc labels,,0.45478317212014624,0.04090909090909091,0.10975609756097561
Left,random,Ang,HTL,PTT,2,0.05,1,1136,82,114,8,COT,arc labels,,0.57239551997038,0.08543922984356198,0.8658536585365854
Left,random,Ang,HTL,PTT,2,0.05,1,1136,82,114,8,none-Ang-HS4,arc labels,,0.4671055676401167,0.054982817869415807,0.1951219512195122
Left,random,Ang,HTL,PTT,2,0.05,1,1136,82,114,8,none-Ang-HSsrc,nothing,,0.4922016013329014,0.05172413793103448,0.036585365853658534
Left,random,Ang,HTL,PTT,2,0.05,1,1136,82,114,8,none-Ang-PCA,arc segments,16.0,0.46466422918498634,0.054838709677419356,0.2073170731707317
Left,random,Ang,HTL,PTT,2,0.05,1,1136,82,114,8,QOTu-Ang-HS4,arc labels,,0.478976720507243,0.05325443786982249,0.10975609756097561
Left,random,Ang,HTL,PTT,2,0.05,1,1136,82,114,8,QOTu-Ang-HSsrc,arc segments,,0.4981603184153283,0.06896551724137931,0.07317073170731707
Left,random,Ang,HTL,PTT,2,0.05,1,1136,82,114,8,QOTu-Ang-PCA,arc segments,64.0,0.4767436478918869,0.04794520547945205,0.08536585365853659
Left,random,Ang,HTL,PTT,2,0.05,1,1136,82,114,8,QOTc-Ang-HS4,arc labels,,0.44996991715647705,0.040983606557377046,0.12195121951219512
Left,random,Ang,HTL,PTT,2,0.05,1,1136,82,114,8,QOTc-Ang-HSsrc,arc labels,,0.4229184986347017,0.04271356783919598,0.2073170731707317
Left,random,Ang,HTL,PTT,2,0.05,1,1136,82,114,8,QOTc-Ang-PCA,arc labels,64.0,0.5381126486786689,0.09398496240601503,0.3048780487804878
Left,random,Ang,HTL,PTT,2,0.05,1,1136,82,114,8,SDM-Ang-HS4,arc labels,,0.47368908224186607,0.05154639175257732,0.12195121951219512
Left,random,Ang,HTL,PTT,2,0.05,1,1136,82,114,8,SDM-Ang-HSsrc,arc labels,,0.45897162956449294,0.052795031055900624,0.2073170731707317
