Enc,Side,Source,Target,Rot,AdaptFrac,ArcOK,knob,value,Method,BAC
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.001,SDM-HSsrc,0.5296357355942848
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.001,SDM-PCA,0.48657560056523785
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.005,COT-u,0.7447794002198147
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.005,SDMu-HS4,0.7899591772648767
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.005,SDMu-HSsrc,0.8250510284189041
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.005,SDMu-PCA,0.7518448736065316
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.005,COT-c,0.5515387030931073
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.005,SDM-HS4,0.4995289684408855
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.005,SDM-HSsrc,0.5296357355942848
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.005,SDM-PCA,0.48162976919453604
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.01,COT-u,0.7407756319673418
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.01,SDMu-HS4,0.7960825875333648
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.01,SDMu-HSsrc,0.8250510284189041
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.01,SDMu-PCA,0.7518448736065316
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.01,COT-c,0.5505966399748783
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.01,SDM-HS4,0.4995289684408855
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.01,SDM-HSsrc,0.5296357355942848
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.01,SDM-PCA,0.48210080075365047
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.05,COT-u,0.7311194850054954
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.05,SDMu-HS4,0.7982022295493798
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.05,SDMu-HSsrc,0.8250510284189041
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.05,SDMu-PCA,0.7470953053854608
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.05,COT-c,0.6407206782854451
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.05,SDM-HS4,0.4995289684408855
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.05,SDM-HSsrc,0.5343460511854294
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.05,SDM-PCA,0.49105040037682524
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.1,COT-u,0.7033286230177422
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.1,SDMu-HS4,0.7986732611084943
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.1,SDMu-HSsrc,0.8231669021824463
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.1,SDMu-PCA,0.7435625686921024
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.1,COT-c,0.569869681268645
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.1,SDM-HS4,0.4997644842204428
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.1,SDM-HSsrc,0.5355236300832156
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.1,SDM-PCA,0.49811587376354216
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.5,COT-u,0.660032972209138
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.5,SDMu-HS4,0.811626628984142
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.5,SDMu-HSsrc,0.8069163133929973
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.5,SDMu-PCA,0.7280577798712513
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.5,COT-c,0.47197362223268957
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.5,SDM-HS4,0.5362301774218873
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.5,SDM-HSsrc,0.5350525985241011
Ang,Right,WRM,RTT,2,0.05,1,OTREG,0.5,SDM-PCA,0.4691081802480766
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-12,QOTu-HS4,0.7904302088239912
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-12,QOTu-HSsrc,0.8215182917255457
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-12,QOTu-PCA,0.8426754592557701
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-12,QOTc-HS4,0.6993641073951955
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-12,QOTc-HSsrc,0.8026770293609672
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-12,QOTc-PCA,0.5654341340869838
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-12,none-HS4,0.7443083686607003
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-12,none-HSsrc,0.8307034071282776
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-12,none-PCA,0.8556680797613441
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-10,QOTu-HS4,0.7904302088239912
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-10,QOTu-HSsrc,0.8215182917255457
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-10,QOTu-PCA,0.8426754592557701
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-10,QOTc-HS4,0.6993641073951955
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-10,QOTc-HSsrc,0.8026770293609672
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-10,QOTc-PCA,0.5654341340869838
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-10,none-HS4,0.7443083686607003
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-10,none-HSsrc,0.8307034071282776
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-10,none-PCA,0.8556680797613441
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-09,QOTu-HS4,0.7904302088239912
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-09,QOTu-HSsrc,0.8215182917255457
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-09,QOTu-PCA,0.8426754592557701
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-09,QOTc-HS4,0.6993641073951955
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-09,QOTc-HSsrc,0.8026770293609672
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-09,QOTc-PCA,0.5654341340869838
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-09,none-HS4,0.7443083686607003
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-09,none-HSsrc,0.8307034071282776
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-09,none-PCA,0.8556680797613441
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-08,QOTu-HS4,0.7904302088239912
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-08,QOTu-HSsrc,0.8215182917255457
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-08,QOTu-PCA,0.8426754592557701
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-08,QOTc-HS4,0.6993641073951955
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-08,QOTc-HSsrc,0.8026770293609672
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-08,QOTc-PCA,0.5654341340869838
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-08,none-HS4,0.7443083686607003
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-08,none-HSsrc,0.8307034071282776
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-08,none-PCA,0.8556680797613441
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-06,QOTu-HS4,0.7904302088239912
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-06,QOTu-HSsrc,0.8215182917255457
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-06,QOTu-PCA,0.8426754592557701
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-06,QOTc-HS4,0.6993641073951955
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-06,QOTc-HSsrc,0.8026770293609672
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-06,QOTc-PCA,0.5654341340869838
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-06,none-HS4,0.7443083686607003
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-06,none-HSsrc,0.8307034071282776
Ang,Right,WRM,RTT,2,0.5,1,EPS,1e-06,none-PCA,0.8556680797613441
Ang,Right,WRM,RTT,2,0.5,1,EPS,0.0001,QOTu-HS4,0.7897236614853196
Ang,Right,WRM,RTT,2,0.5,1,EPS,0.0001,QOTu-HSsrc,0.8215182917255457
Ang,Right,WRM,RTT,2,0.5,1,EPS,0.0001,QOTu-PCA,0.8426754592557701
Ang,Right,WRM,RTT,2,0.5,1,EPS,0.0001,QOTc-HS4,0.6993641073951955
Ang,Right,WRM,RTT,2,0.5,1,EPS,0.0001,QOTc-HSsrc,0.8026770293609672
Ang,Right,WRM,RTT,2,0.5,1,EPS,0.0001,QOTc-PCA,0.5654341340869838
Ang,Right,WRM,RTT,2,0.5,1,EPS,0.0001,none-HS4,0.7443083686607003
Ang,Right,WRM,RTT,2,0.5,1,EPS,0.0001,none-HSsrc,0.8307034071282776
Ang,Right,WRM,RTT,2,0.5,1,EPS,0.0001,none-PCA,0.8556680797613441
Ang,Right,WRM,RTT,2,0.5,1,EPS,0.01,QOTu-HS4,0.789252629926205
Ang,Right,WRM,RTT,2,0.5,1,EPS,0.01,QOTu-HSsrc,0.8215182917255457
Ang,Right,WRM,RTT,2,0.5,1,EPS,0.01,QOTu-PCA,0.8551577955723033
Ang,Right,WRM,RTT,2,0.5,1,EPS,0.01,QOTc-HS4,0.6788742345737164
Ang,Right,WRM,RTT,2,0.5,1,EPS,0.01,QOTc-HSsrc,0.8829486575600565
Ang,Right,WRM,RTT,2,0.5,1,EPS,0.01,QOTc-PCA,0.65277123567279
Ang,Right,WRM,RTT,2,0.5,1,EPS,0.01,none-HS4,0.7443083686607003
Ang,Right,WRM,RTT,2,0.5,1,EPS,0.01,none-HSsrc,0.8307034071282776
Ang,Right,WRM,RTT,2,0.5,1,EPS,0.01,none-PCA,0.8556680797613441
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.001,COT-u,0.7607944732297064
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.001,SDMu-HS4,0.8709373528026378
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.001,SDMu-HSsrc,0.8026770293609672
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.001,SDMu-PCA,0.7633851468048358
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.001,COT-c,0.6546553619092479
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.001,SDM-HS4,0.6595619406500235
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.001,SDM-HSsrc,0.7322970639032815
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.001,SDM-PCA,0.49595697911760084
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.005,COT-u,0.8460119327994976
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.005,SDMu-HS4,0.7958470717538075
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.005,SDMu-HSsrc,0.7970246506515937
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.005,SDMu-PCA,0.6880593499764485
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.005,COT-c,0.6544198461296907
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.005,SDM-HS4,0.6767545925577014
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.005,SDM-HSsrc,0.7289998429894803
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.005,SDM-PCA,0.4333490343853038
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.01,COT-u,0.8403595540901241
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.01,SDMu-HS4,0.8829486575600565
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.01,SDMu-HSsrc,0.7974956822107082
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.01,SDMu-PCA,0.6868817710786623
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.01,COT-c,0.6485319516407599
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.01,SDM-HS4,0.6871172868582195
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.01,SDM-HSsrc,0.7275867483121369
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.01,SDM-PCA,0.5009028104883028
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.05,COT-u,0.6927304129376668
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.05,SDMu-HS4,0.8749411210551107
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.05,SDMu-HSsrc,0.8749411210551107
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.05,SDMu-PCA,0.7636206625843931
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.05,COT-c,0.5980923221855865
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.05,SDM-HS4,0.677461139896373
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.05,SDM-HSsrc,0.729706390328152
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.05,SDM-PCA,0.6433506044905009
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.1,COT-u,0.6884911289056367
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.1,SDMu-HS4,0.8791804050871408
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.1,SDMu-HSsrc,0.8709373528026378
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.1,SDMu-PCA,0.8361202700580939
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.1,COT-c,0.5719500706547338
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.1,SDM-HS4,0.6958313707018371
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.1,SDM-HSsrc,0.7299419061077093
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.1,SDM-PCA,0.6134401004867326
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.5,COT-u,0.7087454859475585
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.5,SDMu-HS4,0.8379651436646256
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.5,SDMu-HSsrc,0.8264248704663213
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.5,SDMu-PCA,0.621172868582195
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.5,COT-c,0.5804286387187941
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.5,SDM-HS4,0.5447087454859476
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.5,SDM-HSsrc,0.5037289998429895
Ang,Right,WRM,RTT,2,0.5,1,OTREG,0.5,SDM-PCA,0.6188177107866226
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-12,QOTu-HS4,0.8205762286073167
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-12,QOTu-HSsrc,0.8224603548437746
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-12,QOTu-PCA,0.7313942534149789
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-12,QOTc-HS4,0.6273355314806092
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-12,QOTc-HSsrc,0.8095069869681268
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-12,QOTc-PCA,0.6643115088710944
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-12,none-HS4,0.7671533992777516
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-12,none-HSsrc,0.8299968597896059
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-12,none-PCA,0.759381378552363
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-10,QOTu-HS4,0.8205762286073167
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-10,QOTu-HSsrc,0.8224603548437746
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-10,QOTu-PCA,0.7313942534149789
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-10,QOTc-HS4,0.6273355314806092
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-10,QOTc-HSsrc,0.8095069869681268
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-10,QOTc-PCA,0.6643115088710944
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-10,none-HS4,0.7671533992777516
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-10,none-HSsrc,0.8299968597896059
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-10,none-PCA,0.759381378552363
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-09,QOTu-HS4,0.8205762286073167
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-09,QOTu-HSsrc,0.8224603548437746
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-09,QOTu-PCA,0.7313942534149789
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-09,QOTc-HS4,0.6273355314806092
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-09,QOTc-HSsrc,0.8095069869681268
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-09,QOTc-PCA,0.6643115088710944
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-09,none-HS4,0.7671533992777516
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-09,none-HSsrc,0.8299968597896059
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-09,none-PCA,0.759381378552363
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-08,QOTu-HS4,0.8205762286073167
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-08,QOTu-HSsrc,0.8224603548437746
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-08,QOTu-PCA,0.7313942534149789
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-08,QOTc-HS4,0.6273355314806092
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-08,QOTc-HSsrc,0.8095069869681268
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-08,QOTc-PCA,0.6643115088710944
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-08,none-HS4,0.7671533992777516
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-08,none-HSsrc,0.8299968597896059
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-08,none-PCA,0.759381378552363
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-06,QOTu-HS4,0.8205762286073167
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-06,QOTu-HSsrc,0.8224603548437746
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-06,QOTu-PCA,0.7252708431464908
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-06,QOTc-HS4,0.6273355314806092
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-06,QOTc-HSsrc,0.8095069869681268
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-06,QOTc-PCA,0.6643115088710944
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-06,none-HS4,0.7671533992777516
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-06,none-HSsrc,0.8299968597896059
Ang,Right,WRM,RTT,3,0.05,1,EPS,1e-06,none-PCA,0.759381378552363
Ang,Right,WRM,RTT,3,0.05,1,EPS,0.0001,QOTu-HS4,0.8205762286073167
Ang,Right,WRM,RTT,3,0.05,1,EPS,0.0001,QOTu-HSsrc,0.8222248390642173
Ang,Right,WRM,RTT,3,0.05,1,EPS,0.0001,QOTu-PCA,0.7257418747056052
Ang,Right,WRM,RTT,3,0.05,1,EPS,0.0001,QOTc-HS4,0.6273355314806092
Ang,Right,WRM,RTT,3,0.05,1,EPS,0.0001,QOTc-HSsrc,0.8109200816454702
Ang,Right,WRM,RTT,3,0.05,1,EPS,0.0001,QOTc-PCA,0.6643115088710944
Ang,Right,WRM,RTT,3,0.05,1,EPS,0.0001,none-HS4,0.7671533992777516
Ang,Right,WRM,RTT,3,0.05,1,EPS,0.0001,none-HSsrc,0.8299968597896059
Ang,Right,WRM,RTT,3,0.05,1,EPS,0.0001,none-PCA,0.759381378552363
Ang,Right,WRM,RTT,3,0.05,1,EPS,0.01,QOTu-HS4,0.8285837651122625
Ang,Right,WRM,RTT,3,0.05,1,EPS,0.01,QOTu-HSsrc,0.8224603548437746
Ang,Right,WRM,RTT,3,0.05,1,EPS,0.01,QOTu-PCA,0.6334589417490972
Ang,Right,WRM,RTT,3,0.05,1,EPS,0.01,QOTc-HS4,0.6468833411838593
Ang,Right,WRM,RTT,3,0.05,1,EPS,0.01,QOTc-HSsrc,0.8078583765112263
Ang,Right,WRM,RTT,3,0.05,1,EPS,0.01,QOTc-PCA,0.6645470246506516
Ang,Right,WRM,RTT,3,0.05,1,EPS,0.01,none-HS4,0.7671533992777516
Ang,Right,WRM,RTT,3,0.05,1,EPS,0.01,none-HSsrc,0.8299968597896059
Ang,Right,WRM,RTT,3,0.05,1,EPS,0.01,none-PCA,0.759381378552363
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.001,COT-u,0.7257418747056052
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.001,SDMu-HS4,0.8146883341183859
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.001,SDMu-HSsrc,0.7972601664311509
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.001,SDMu-PCA,0.7301774218872664
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.001,COT-c,0.844363322342597
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.001,SDM-HS4,0.7991442926676087
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.001,SDM-HSsrc,0.8038546082587534
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.001,SDM-PCA,0.6096718480138169
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.005,COT-u,0.7257418747056052
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.005,SDMu-HS4,0.8038546082587534
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.005,SDMu-HSsrc,0.7984377453289371
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.005,SDMu-PCA,0.773944104254985
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.005,COT-c,0.844363322342597
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.005,SDM-HS4,0.7207567907049772
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.005,SDM-HSsrc,0.8794159208666981
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.005,SDM-PCA,0.6202700580938922
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.01,COT-u,0.7257418747056052
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.01,SDMu-HS4,0.7996153242267232
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.01,SDMu-HSsrc,0.7984377453289371
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.01,SDMu-PCA,0.7760637462710002
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.01,COT-c,0.8441278065630398
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.01,SDM-HS4,0.7207567907049772
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.01,SDM-HSsrc,0.8794159208666981
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.01,SDM-PCA,0.705958549222798
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.05,COT-u,0.7243287800282618
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.05,SDMu-HS4,0.7920788192808919
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.05,SDMu-HSsrc,0.7984377453289371
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.05,SDMu-PCA,0.7445438844402574
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.05,COT-c,0.7444653791804051
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.05,SDM-HS4,0.7167530224525043
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.05,SDM-HSsrc,0.8784738577484692
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.05,SDM-PCA,0.7078426754592557
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.1,COT-u,0.7351625058878946
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.1,SDMu-HS4,0.7913722719422202
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.1,SDMu-HSsrc,0.7967891348720364
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.1,SDMu-PCA,0.503650494583137
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.1,COT-c,0.7338671691003298
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.1,SDM-HS4,0.7259381378552363
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.1,SDM-HSsrc,0.8777673104097974
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.1,SDM-PCA,0.705958549222798
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.5,COT-u,0.656775003925263
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.5,SDMu-HS4,0.7586355785837651
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.5,SDMu-HSsrc,0.7722954937980845
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.5,SDMu-PCA,0.45964829643586125
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.5,COT-c,0.5317946302402261
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.5,SDM-HS4,0.6068456586591302
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.5,SDM-HSsrc,0.8794159208666981
Ang,Right,WRM,RTT,3,0.05,1,OTREG,0.5,SDM-PCA,0.8104097974564296
Ang,Right,WRM,RTT,3,0.5,1,EPS,1e-12,QOTu-HS4,0.7890171141466478
Ang,Right,WRM,RTT,3,0.5,1,EPS,1e-12,QOTu-HSsrc,0.8203407128277596
Ang,Right,WRM,RTT,3,0.5,1,EPS,1e-12,QOTu-PCA,0.8109200816454702
Ang,Right,WRM,RTT,3,0.5,1,EPS,1e-12,QOTc-HS4,0.68452661328309
Ang,Right,WRM,RTT,3,0.5,1,EPS,1e-12,QOTc-HSsrc,0.8038546082587534
Ang,Right,WRM,RTT,3,0.5,1,EPS,1e-12,QOTc-PCA,0.5531873135500078
Ang,Right,WRM,RTT,3,0.5,1,EPS,1e-12,none-HS4,0.8196341654890877
Ang,Right,WRM,RTT,3,0.5,1,EPS,1e-12,none-HSsrc,0.8299968597896059
Ang,Right,WRM,RTT,3,0.5,1,EPS,1e-12,none-PCA,0.8307034071282776
Ang,Right,WRM,RTT,3,0.5,1,EPS,1e-10,QOTu-HS4,0.7890171141466478
Ang,Right,WRM,RTT,3,0.5,1,EPS,1e-10,QOTu-HSsrc,0.8203407128277596
Ang,Right,WRM,RTT,3,0.5,1,EPS,1e-10,QOTu-PCA,0.8109200816454702
Ang,Right,WRM,RTT,3,0.5,1,EPS,1e-10,QOTc-HS4,0.68452661328309
Ang,Right,WRM,RTT,3,0.5,1,EPS,1e-10,QOTc-HSsrc,0.8038546082587534
Ang,Right,WRM,RTT,3,0.5,1,EPS,1e-10,QOTc-PCA,0.5531873135500078
Ang,Right,WRM,RTT,3,0.5,1,EPS,1e-10,none-HS4,0.8196341654890877
Ang,Right,WRM,RTT,3,0.5,1,EPS,1e-10,none-HSsrc,0.8299968597896059
Ang,Right,WRM,RTT,3,0.5,1,EPS,1e-10,none-PCA,0.8307034071282776
Ang,Right,WRM,RTT,3,0.5,1,EPS,1e-09,QOTu-HS4,0.7890171141466478
