Side,Arc,Enc,Source,Target,Rot,AdaptFrac,ArcOK,nEval,nEvalPos,nArc,nArcPos,Method,Uses,K,BAC,Precision,Recall
Left,contig,Ang,PTT,WRM,5,0.5,1,508,28,487,26,COT,arc labels,,0.6955357142857144,0.12101910828025478,0.6785714285714286
Left,contig,Ang,PTT,WRM,5,0.5,1,508,28,487,26,none-Ang-HS4,arc labels,,0.48973214285714284,0.05161290322580645,0.2857142857142857
Left,contig,Ang,PTT,WRM,5,0.5,1,508,28,487,26,none-Ang-HSsrc,nothing,,0.49122023809523807,0.04938271604938271,0.14285714285714285
Left,contig,Ang,PTT,WRM,5,0.5,1,508,28,487,26,none-Ang-PCA,arc segments,16.0,0.5263392857142857,0.06521739130434782,0.32142857142857145
Left,contig,Ang,PTT,WRM,5,0.5,1,508,28,487,26,QOTu-Ang-HS4,arc labels,,0.5123511904761905,0.05803571428571429,0.4642857142857143
Left,contig,Ang,PTT,WRM,5,0.5,1,508,28,487,26,QOTu-Ang-HSsrc,arc segments,,0.503125,0.056451612903225805,0.25
Left,contig,Ang,PTT,WRM,5,0.5,1,508,28,487,26,QOTu-Ang-PCA,arc segments,8.0,0.47916666666666663,0.051094890510948905,0.5
Left,contig,Ang,PTT,WRM,5,0.5,1,508,28,487,26,QOTc-Ang-HS4,arc labels,,0.6202380952380953,0.08808290155440414,0.6071428571428571
Left,contig,Ang,PTT,WRM,5,0.5,1,508,28,487,26,QOTc-Ang-HSsrc,arc labels,,0.6199404761904762,0.09554140127388536,0.5357142857142857
Left,contig,Ang,PTT,WRM,5,0.5,1,508,28,487,26,QOTc-Ang-PCA,arc labels,64.0,0.5230654761904762,0.06504065040650407,0.2857142857142857
Left,contig,Ang,PTT,WRM,5,0.5,1,508,28,487,26,SDM-Ang-HS4,arc labels,,0.6041666666666667,0.09090909090909091,0.5
Left,contig,Ang,PTT,WRM,5,0.5,1,508,28,487,26,SDM-Ang-HSsrc,arc labels,,0.6126488095238095,0.09146341463414634,0.5357142857142857
Left,contig,Ang,PTT,WRM,5,0.5,1,508,28,487,26,SDM-Ang-PCA,arc labels,64.0,0.5044642857142857,0.05660377358490566,0.32142857142857145
Left,contig,Ang,PTT,WRM,6,0.05,0,508,18,51,0,NoAdapt,nothing,,0.5642857142857143,0.04712041884816754,0.5
Left,contig,Ang,PTT,WRM,6,0.05,0,508,18,51,0,TargetOnly,arc labels,,,,
Left,contig,Ang,PTT,WRM,6,0.05,0,508,18,51,0,Source+Target,arc labels,,,,
Left,contig,Ang,PTT,WRM,6,0.05,0,508,18,51,0,COT,arc labels,,,,
Left,contig,Ang,PTT,WRM,6,0.05,0,508,18,51,0,none-Ang-HS4,arc labels,,,,
Left,contig,Ang,PTT,WRM,6,0.05,0,508,18,51,0,none-Ang-HSsrc,nothing,,0.4925170068027211,0.03260869565217391,0.16666666666666666
Left,contig,Ang,PTT,WRM,6,0.05,0,508,18,51,0,none-Ang-PCA,arc segments,16.0,0.5836734693877551,0.05232558139534884,0.5
Left,contig,Ang,PTT,WRM,6,0.05,0,508,18,51,0,QOTu-Ang-HS4,arc labels,,,,
Left,contig,Ang,PTT,WRM,6,0.05,0,508,18,51,0,QOTu-Ang-HSsrc,arc segments,,0.495578231292517,0.033707865168539325,0.16666666666666666
Left,contig,Ang,PTT,WRM,6,0.05,0,508,18,51,0,QOTu-Ang-PCA,arc segments,64.0,0.594671201814059,0.06015037593984962,0.4444444444444444
Left,contig,Ang,PTT,WRM,6,0.05,0,508,18,51,0,QOTc-Ang-HS4,arc labels,,,,
Left,contig,Ang,PTT,WRM,6,0.05,0,508,18,51,0,QOTc-Ang-HSsrc,arc labels,,,,
Left,contig,Ang,PTT,WRM,6,0.05,0,508,18,51,0,QOTc-Ang-PCA,arc labels,,,,
Left,contig,Ang,PTT,WRM,6,0.05,0,508,18,51,0,SDM-Ang-HS4,arc labels,,,,
Left,contig,Ang,PTT,WRM,6,0.05,0,508,18,51,0,SDM-Ang-HSsrc,arc labels,,,,
Left,contig,Ang,PTT,WRM,6,0.05,0,508,18,51,0,SDM-Ang-PCA,arc labels,,,,
Left,contig,Ang,PTT,WRM,6,0.1,0,508,18,102,0,NoAdapt,nothing,,0.5642857142857143,0.04712041884816754,0.5
Left,contig,Ang,PTT,WRM,6,0.1,0,508,18,102,0,TargetOnly,arc labels,,,,
Left,contig,Ang,PTT,WRM,6,0.1,0,508,18,102,0,Source+Target,arc labels,,,,
Left,contig,Ang,PTT,WRM,6,0.1,0,508,18,102,0,COT,arc labels,,,,
Left,contig,Ang,PTT,WRM,6,0.1,0,508,18,102,0,none-Ang-HS4,arc labels,,,,
Left,contig,Ang,PTT,WRM,6,0.1,0,508,18,102,0,none-Ang-HSsrc,nothing,,0.4925170068027211,0.03260869565217391,0.16666666666666666
Left,contig,Ang,PTT,WRM,6,0.1,0,508,18,102,0,none-Ang-PCA,arc segments,32.0,0.6310657596371883,0.06043956043956044,0.6111111111111112
Left,contig,Ang,PTT,WRM,6,0.1,0,508,18,102,0,QOTu-Ang-HS4,arc labels,,,,
Left,contig,Ang,PTT,WRM,6,0.1,0,508,18,102,0,QOTu-Ang-HSsrc,arc segments,,0.4978458049886621,0.034782608695652174,0.2222222222222222
Left,contig,Ang,PTT,WRM,6,0.1,0,508,18,102,0,QOTu-Ang-PCA,arc segments,64.0,0.47210884353741495,0.026785714285714284,0.16666666666666666
Left,contig,Ang,PTT,WRM,6,0.1,0,508,18,102,0,QOTc-Ang-HS4,arc labels,,,,
Left,contig,Ang,PTT,WRM,6,0.1,0,508,18,102,0,QOTc-Ang-HSsrc,arc labels,,,,
Left,contig,Ang,PTT,WRM,6,0.1,0,508,18,102,0,QOTc-Ang-PCA,arc labels,,,,
Left,contig,Ang,PTT,WRM,6,0.1,0,508,18,102,0,SDM-Ang-HS4,arc labels,,,,
Left,contig,Ang,PTT,WRM,6,0.1,0,508,18,102,0,SDM-Ang-HSsrc,arc labels,,,,
Left,contig,Ang,PTT,WRM,6,0.1,0,508,18,102,0,SDM-Ang-PCA,arc labels,,,,
Left,contig,Ang,PTT,WRM,6,0.2,1,508,18,203,6,NoAdapt,nothing,,0.5642857142857143,0.04712041884816754,0.5
Left,contig,Ang,PTT,WRM,6,0.2,1,508,18,203,6,TargetOnly,arc labels,,0.550907029478458,0.06349206349206349,0.2222222222222222
Left,contig,Ang,PTT,WRM,6,0.2,1,508,18,203,6,Source+Target,arc labels,,0.5131519274376417,0.04,0.2222222222222222
Left,contig,Ang,PTT,WRM,6,0.2,1,508,18,203,6,COT,arc labels,,0.5094104308390023,0.05263157894736842,0.05555555555555555
Left,contig,Ang,PTT,WRM,6,0.2,1,508,18,203,6,none-Ang-HS4,arc labels,,0.5452380952380952,0.048,0.3333333333333333
Left,contig,Ang,PTT,WRM,6,0.2,1,508,18,203,6,none-Ang-HSsrc,nothing,,0.4925170068027211,0.03260869565217391,0.16666666666666666
Left,contig,Ang,PTT,WRM,6,0.2,1,508,18,203,6,none-Ang-PCA,arc segments,32.0,0.5321995464852608,0.04216867469879518,0.3888888888888889
Left,contig,Ang,PTT,WRM,6,0.2,1,508,18,203,6,QOTu-Ang-HS4,arc labels,,0.5526077097505669,0.04794520547945205,0.3888888888888889
Left,contig,Ang,PTT,WRM,6,0.2,1,508,18,203,6,QOTu-Ang-HSsrc,arc segments,,0.5431972789115647,0.047244094488188976,0.3333333333333333
Left,contig,Ang,PTT,WRM,6,0.2,1,508,18,203,6,QOTu-Ang-PCA,arc segments,16.0,0.5783446712018141,0.053691275167785234,0.4444444444444444
Left,contig,Ang,PTT,WRM,6,0.2,1,508,18,203,6,QOTc-Ang-HS4,arc labels,,0.5429705215419501,0.050505050505050504,0.2777777777777778
Left,contig,Ang,PTT,WRM,6,0.2,1,508,18,203,6,QOTc-Ang-HSsrc,arc labels,,0.47517006802721085,0.027522935779816515,0.16666666666666666
Left,contig,Ang,PTT,WRM,6,0.2,1,508,18,203,6,QOTc-Ang-PCA,arc labels,64.0,0.4561224489795918,0.0,0.0
Left,contig,Ang,PTT,WRM,6,0.2,1,508,18,203,6,SDM-Ang-HS4,arc labels,,0.4826530612244898,0.0,0.0
Left,contig,Ang,PTT,WRM,6,0.2,1,508,18,203,6,SDM-Ang-HSsrc,arc labels,,0.5636054421768707,0.056074766355140186,0.3333333333333333
Left,contig,Ang,PTT,WRM,6,0.2,1,508,18,203,6,SDM-Ang-PCA,arc labels,64.0,0.45714285714285713,0.0,0.0
Left,contig,Ang,PTT,WRM,6,0.3,1,508,18,305,9,NoAdapt,nothing,,0.5642857142857143,0.04712041884816754,0.5
Left,contig,Ang,PTT,WRM,6,0.3,1,508,18,305,9,TargetOnly,arc labels,,0.6518140589569161,0.1038961038961039,0.4444444444444444
Left,contig,Ang,PTT,WRM,6,0.3,1,508,18,305,9,Source+Target,arc labels,,0.5192743764172336,0.0425531914893617,0.2222222222222222
Left,contig,Ang,PTT,WRM,6,0.3,1,508,18,305,9,COT,arc labels,,0.5891156462585034,0.07317073170731707,0.3333333333333333
Left,contig,Ang,PTT,WRM,6,0.3,1,508,18,305,9,none-Ang-HS4,arc labels,,0.5380952380952381,0.045454545454545456,0.3333333333333333
Left,contig,Ang,PTT,WRM,6,0.3,1,508,18,305,9,none-Ang-HSsrc,nothing,,0.4925170068027211,0.03260869565217391,0.16666666666666666
Left,contig,Ang,PTT,WRM,6,0.3,1,508,18,305,9,none-Ang-PCA,arc segments,32.0,0.5952380952380952,0.07894736842105263,0.3333333333333333
Left,contig,Ang,PTT,WRM,6,0.3,1,508,18,305,9,QOTu-Ang-HS4,arc labels,,0.6484126984126984,0.06666666666666667,0.6111111111111112
Left,contig,Ang,PTT,WRM,6,0.3,1,508,18,305,9,QOTu-Ang-HSsrc,arc segments,,0.5350340136054421,0.044444444444444446,0.3333333333333333
Left,contig,Ang,PTT,WRM,6,0.3,1,508,18,305,9,QOTu-Ang-PCA,arc segments,16.0,0.605328798185941,0.055865921787709494,0.5555555555555556
Left,contig,Ang,PTT,WRM,6,0.3,1,508,18,305,9,QOTc-Ang-HS4,arc labels,,0.5611111111111111,0.07547169811320754,0.2222222222222222
Left,contig,Ang,PTT,WRM,6,0.3,1,508,18,305,9,QOTc-Ang-HSsrc,arc labels,,0.567687074829932,0.05825242718446602,0.3333333333333333
Left,contig,Ang,PTT,WRM,6,0.3,1,508,18,305,9,QOTc-Ang-PCA,arc labels,32.0,0.48696145124716556,0.024390243902439025,0.05555555555555555
Left,contig,Ang,PTT,WRM,6,0.3,1,508,18,305,9,SDM-Ang-HS4,arc labels,,0.5764172335600907,0.10526315789473684,0.2222222222222222
Left,contig,Ang,PTT,WRM,6,0.3,1,508,18,305,9,SDM-Ang-HSsrc,arc labels,,0.567687074829932,0.05825242718446602,0.3333333333333333
Left,contig,Ang,PTT,WRM,6,0.3,1,508,18,305,9,SDM-Ang-PCA,arc labels,32.0,0.5012471655328798,0.037037037037037035,0.05555555555555555
Left,contig,Ang,PTT,WRM,6,0.5,1,508,18,487,32,NoAdapt,nothing,,0.5642857142857143,0.04712041884816754,0.5
Left,contig,Ang,PTT,WRM,6,0.5,1,508,18,487,32,TargetOnly,arc labels,,0.6837868480725624,0.06511627906976744,0.7777777777777778
Left,contig,Ang,PTT,WRM,6,0.5,1,508,18,487,32,Source+Target,arc labels,,0.5653061224489796,0.04736842105263158,0.5
Left,contig,Ang,PTT,WRM,6,0.5,1,508,18,487,32,COT,arc labels,,0.6157596371882086,0.05583756345177665,0.6111111111111112
Left,contig,Ang,PTT,WRM,6,0.5,1,508,18,487,32,none-Ang-HS4,arc labels,,0.640249433106576,0.06358381502890173,0.6111111111111112
Left,contig,Ang,PTT,WRM,6,0.5,1,508,18,487,32,none-Ang-HSsrc,nothing,,0.4925170068027211,0.03260869565217391,0.16666666666666666
Left,contig,Ang,PTT,WRM,6,0.5,1,508,18,487,32,none-Ang-PCA,arc segments,32.0,0.4790249433106576,0.025974025974025976,0.1111111111111111
Left,contig,Ang,PTT,WRM,6,0.5,1,508,18,487,32,QOTu-Ang-HS4,arc labels,,0.6131519274376418,0.05078125,0.7222222222222222
Left,contig,Ang,PTT,WRM,6,0.5,1,508,18,487,32,QOTu-Ang-HSsrc,arc segments,,0.5350340136054421,0.044444444444444446,0.3333333333333333
Left,contig,Ang,PTT,WRM,6,0.5,1,508,18,487,32,QOTu-Ang-PCA,arc segments,16.0,0.6310657596371883,0.06043956043956044,0.6111111111111112
Left,contig,Ang,PTT,WRM,6,0.5,1,508,18,487,32,QOTc-Ang-HS4,arc labels,,0.6450113378684807,0.05533596837944664,0.7777777777777778
Left,contig,Ang,PTT,WRM,6,0.5,1,508,18,487,32,QOTc-Ang-HSsrc,arc labels,,0.5607709750566894,0.050724637681159424,0.3888888888888889
Left,contig,Ang,PTT,WRM,6,0.5,1,508,18,487,32,QOTc-Ang-PCA,arc labels,64.0,0.5378684807256235,0.04807692307692308,0.2777777777777778
Left,contig,Ang,PTT,WRM,6,0.5,1,508,18,487,32,SDM-Ang-HS4,arc labels,,0.6899092970521542,0.06698564593301436,0.7777777777777778
Left,contig,Ang,PTT,WRM,6,0.5,1,508,18,487,32,SDM-Ang-HSsrc,arc labels,,0.5403628117913832,0.04430379746835443,0.3888888888888889
Left,contig,Ang,PTT,WRM,6,0.5,1,508,18,487,32,SDM-Ang-PCA,arc labels,64.0,0.5166666666666666,0.0392156862745098,0.3333333333333333
Left,contig,Ang,PTT,WRM,7,0.05,1,508,19,51,5,NoAdapt,nothing,,0.5566139274566785,0.04716981132075472,0.5263157894736842
Left,contig,Ang,PTT,WRM,7,0.05,1,508,19,51,5,TargetOnly,arc labels,,0.4942955548380153,0.03614457831325301,0.3157894736842105
Left,contig,Ang,PTT,WRM,7,0.05,1,508,19,51,5,Source+Target,arc labels,,0.5586589172317296,0.047619047619047616,0.5263157894736842
Left,contig,Ang,PTT,WRM,7,0.05,1,508,19,51,5,COT,arc labels,,0.4329458615864815,0.02654867256637168,0.3157894736842105
Left,contig,Ang,PTT,WRM,7,0.05,1,508,19,51,5,none-Ang-HS4,arc labels,,0.6266279194919815,0.06091370558375635,0.631578947368421
Left,contig,Ang,PTT,WRM,7,0.05,1,508,19,51,5,none-Ang-HSsrc,nothing,,0.509148638467334,0.04081632653061224,0.21052631578947367
Left,contig,Ang,PTT,WRM,7,0.05,1,508,19,51,5,none-Ang-PCA,arc segments,16.0,0.5862662791949198,0.0546448087431694,0.5263157894736842
Left,contig,Ang,PTT,WRM,7,0.05,1,508,19,51,5,QOTu-Ang-HS4,arc labels,,0.5821762996448175,0.053475935828877004,0.5263157894736842
Left,contig,Ang,PTT,WRM,7,0.05,1,508,19,51,5,QOTu-Ang-HSsrc,arc segments,,0.5318587880744806,0.04487179487179487,0.3684210526315789
Left,contig,Ang,PTT,WRM,7,0.05,1,508,19,51,5,QOTu-Ang-PCA,arc segments,32.0,0.5139920353029813,0.041666666666666664,0.2631578947368421
Left,contig,Ang,PTT,WRM,7,0.05,1,508,19,51,5,QOTc-Ang-HS4,arc labels,,0.3567430847056291,0.022598870056497175,0.42105263157894735
Left,contig,Ang,PTT,WRM,7,0.05,1,508,19,51,5,QOTc-Ang-HSsrc,arc labels,,0.4564094284791734,0.03225806451612903,0.5263157894736842
Left,contig,Ang,PTT,WRM,7,0.05,1,508,19,51,5,QOTc-Ang-PCA,arc labels,64.0,0.4709396189861156,0.034574468085106384,0.6842105263157895
Left,contig,Ang,PTT,WRM,7,0.05,1,508,19,51,5,SDM-Ang-HS4,arc labels,,0.47648261758691207,0.0,0.0
Left,contig,Ang,PTT,WRM,7,0.05,1,508,19,51,5,SDM-Ang-HSsrc,arc labels,,0.4078678290819072,0.02631578947368421,0.42105263157894735
Left,contig,Ang,PTT,WRM,7,0.05,1,508,19,51,5,SDM-Ang-PCA,arc labels,64.0,0.3849424173931762,0.012048192771084338,0.10526315789473684
Left,contig,Ang,PTT,WRM,7,0.1,1,508,19,102,6,NoAdapt,nothing,,0.5566139274566785,0.04716981132075472,0.5263157894736842
Left,contig,Ang,PTT,WRM,7,0.1,1,508,19,102,6,TargetOnly,arc labels,,0.5541384135184587,0.07407407407407407,0.21052631578947367
Left,contig,Ang,PTT,WRM,7,0.1,1,508,19,102,6,Source+Target,arc labels,,0.5739963405446131,0.05128205128205128,0.5263157894736842
Left,contig,Ang,PTT,WRM,7,0.1,1,508,19,102,6,COT,arc labels,,0.46469701862017004,0.022727272727272728,0.10526315789473684
Left,contig,Ang,PTT,WRM,7,0.1,1,508,19,102,6,none-Ang-HS4,arc labels,,0.5093639005489183,0.03932584269662921,0.3684210526315789
Left,contig,Ang,PTT,WRM,7,0.1,1,508,19,102,6,none-Ang-HSsrc,nothing,,0.509148638467334,0.04081632653061224,0.21052631578947367
Left,contig,Ang,PTT,WRM,7,0.1,1,508,19,102,6,none-Ang-PCA,arc segments,16.0,0.5852437843073942,0.05434782608695652,0.5263157894736842
Left,contig,Ang,PTT,WRM,7,0.1,1,508,19,102,6,QOTu-Ang-HS4,arc labels,,0.5083414056613927,0.03910614525139665,0.3684210526315789
Left,contig,Ang,PTT,WRM,7,0.1,1,508,19,102,6,QOTu-Ang-HSsrc,arc segments,,0.4966096222150468,0.0364963503649635,0.2631578947368421
Left,contig,Ang,PTT,WRM,7,0.1,1,508,19,102,6,QOTu-Ang-PCA,arc segments,16.0,0.6156495533311808,0.06077348066298342,0.5789473684210527
Left,contig,Ang,PTT,WRM,7,0.1,1,508,19,102,6,QOTc-Ang-HS4,arc labels,,0.4791733936067162,0.034482758620689655,0.47368421052631576
Left,contig,Ang,PTT,WRM,7,0.1,1,508,19,102,6,QOTc-Ang-HSsrc,arc labels,,0.46663437735442903,0.03333333333333333,0.5263157894736842
Left,contig,Ang,PTT,WRM,7,0.1,1,508,19,102,6,QOTc-Ang-PCA,arc labels,32.0,0.5022602518566355,0.038461538461538464,0.15789473684210525
Left,contig,Ang,PTT,WRM,7,0.1,1,508,19,102,6,SDM-Ang-HS4,arc labels,,0.4815950920245399,0.0,0.0
Left,contig,Ang,PTT,WRM,7,0.1,1,508,19,102,6,SDM-Ang-HSsrc,arc labels,,0.4109353137444839,0.026578073089700997,0.42105263157894735
Left,contig,Ang,PTT,WRM,7,0.1,1,508,19,102,6,SDM-Ang-PCA,arc labels,32.0,0.46496609622215046,0.01639344262295082,0.05263157894736842
Left,contig,Ang,PTT,WRM,7,0.2,1,508,19,203,8,NoAdapt,nothing,,0.5566139274566785,0.04716981132075472,0.5263157894736842
Left,contig,Ang,PTT,WRM,7,0.2,1,508,19,203,8,TargetOnly,arc labels,,0.5300290603810138,0.04201680672268908,0.5263157894736842
Left,contig,Ang,PTT,WRM,7,0.2,1,508,19,203,8,Source+Target,arc labels,,0.47513722957701,0.03164556962025317,0.2631578947368421
Left,contig,Ang,PTT,WRM,7,0.2,1,508,19,203,8,COT,arc labels,,0.5041976105908944,0.03793103448275862,0.5789473684210527
Left,contig,Ang,PTT,WRM,7,0.2,1,508,19,203,8,none-Ang-HS4,arc labels,,0.5175438596491228,0.041176470588235294,0.3684210526315789
Left,contig,Ang,PTT,WRM,7,0.2,1,508,19,203,8,none-Ang-HSsrc,nothing,,0.509148638467334,0.04081632653061224,0.21052631578947367
Left,contig,Ang,PTT,WRM,7,0.2,1,508,19,203,8,none-Ang-PCA,arc segments,16.0,0.5924012485200731,0.05649717514124294,0.5263157894736842
Left,contig,Ang,PTT,WRM,7,0.2,1,508,19,203,8,QOTu-Ang-HS4,arc labels,,0.6296954041545582,0.061855670103092786,0.631578947368421
Left,contig,Ang,PTT,WRM,7,0.2,1,508,19,203,8,QOTu-Ang-HSsrc,arc segments,,0.5359487676245829,0.046052631578947366,0.3684210526315789
Left,contig,Ang,PTT,WRM,7,0.2,1,508,19,203,8,QOTu-Ang-PCA,arc segments,64.0,0.4488752556237219,0.0,0.0
Left,contig,Ang,PTT,WRM,7,0.2,1,508,19,203,8,QOTc-Ang-HS4,arc labels,,0.5681842643418362,0.07462686567164178,0.2631578947368421
Left,contig,Ang,PTT,WRM,7,0.2,1,508,19,203,8,QOTc-Ang-HSsrc,arc labels,,0.4787428694435475,0.0297029702970297,0.15789473684210525
Left,contig,Ang,PTT,WRM,7,0.2,1,508,19,203,8,QOTc-Ang-PCA,arc labels,32.0,0.49510278764395654,0.03529411764705882,0.15789473684210525
Left,contig,Ang,PTT,WRM,7,0.2,1,508,19,203,8,SDM-Ang-HS4,arc labels,,0.5367560004305242,0.056338028169014086,0.21052631578947367
Left,contig,Ang,PTT,WRM,7,0.2,1,508,19,203,8,SDM-Ang-HSsrc,arc labels,,0.492788720266925,0.03508771929824561,0.21052631578947367
Left,contig,Ang,PTT,WRM,7,0.2,1,508,19,203,8,SDM-Ang-PCA,arc labels,32.0,0.4652351738241309,0.0,0.0
Left,contig,Ang,PTT,WRM,7,0.3,1,508,19,305,12,NoAdapt,nothing,,0.5566139274566785,0.04716981132075472,0.5263157894736842
Left,contig,Ang,PTT,WRM,7,0.3,1,508,19,305,12,TargetOnly,arc labels,,0.5778172424927349,0.05045871559633028,0.5789473684210527
Left,contig,Ang,PTT,WRM,7,0.3,1,508,19,305,12,Source+Target,arc labels,,0.4771822193520612,0.03205128205128205,0.2631578947368421
Left,contig,Ang,PTT,WRM,7,0.3,1,508,19,305,12,COT,arc labels,,0.5664083521687655,0.09523809523809523,0.21052631578947367
Left,contig,Ang,PTT,WRM,7,0.3,1,508,19,305,12,none-Ang-HS4,arc labels,,0.5042514261112905,0.03825136612021858,0.3684210526315789
Left,contig,Ang,PTT,WRM,7,0.3,1,508,19,305,12,none-Ang-HSsrc,nothing,,0.509148638467334,0.04081632653061224,0.21052631578947367
Left,contig,Ang,PTT,WRM,7,0.3,1,508,19,305,12,none-Ang-PCA,arc segments,16.0,0.5934237434075987,0.056818181818181816,0.5263157894736842
Left,contig,Ang,PTT,WRM,7,0.3,1,508,19,305,12,QOTu-Ang-HS4,arc labels,,0.5969755677537402,0.05309734513274336,0.631578947368421
Left,contig,Ang,PTT,WRM,7,0.3,1,508,19,305,12,QOTu-Ang-HSsrc,arc segments,,0.5032289312237649,0.03804347826086957,0.3684210526315789
Left,contig,Ang,PTT,WRM,7,0.3,1,508,19,305,12,QOTu-Ang-PCA,arc segments,64.0,0.395920783553977,0.016483516483516484,0.15789473684210525
Left,contig,Ang,PTT,WRM,7,0.3,1,508,19,305,12,QOTc-Ang-HS4,arc labels,,0.6056936820579055,0.06097560975609756,0.5263157894736842
Left,contig,Ang,PTT,WRM,7,0.3,1,508,19,305,12,QOTc-Ang-HSsrc,arc labels,,0.4966096222150468,0.0364963503649635,0.2631578947368421
Left,contig,Ang,PTT,WRM,7,0.3,1,508,19,305,12,QOTc-Ang-PCA,arc labels,64.0,0.4797653643310731,0.03,0.15789473684210525
Left,contig,Ang,PTT,WRM,7,0.3,1,508,19,305,12,SDM-Ang-HS4,arc labels,,0.5591970724356905,0.05128205128205128,0.42105263157894735
Left,contig,Ang,PTT,WRM,7,0.3,1,508,19,305,12,SDM-Ang-HSsrc,arc labels,,0.5423528145517167,0.05042016806722689,0.3157894736842105
Left,contig,Ang,PTT,WRM,7,0.3,1,508,19,305,12,SDM-Ang-PCA,arc labels,32.0,0.4340221719944032,0.01694915254237288,0.10526315789473684
Left,contig,Ang,PTT,WRM,7,0.5,1,508,19,498,35,NoAdapt,nothing,,0.5566139274566785,0.04716981132075472,0.5263157894736842
Left,contig,Ang,PTT,WRM,7,0.5,1,508,19,498,35,TargetOnly,arc labels,,0.6549348832203208,0.056105610561056105,0.8947368421052632
Left,contig,Ang,PTT,WRM,7,0.5,1,508,19,498,35,Source+Target,arc labels,,0.5433214939188462,0.044444444444444446,0.5263157894736842
Left,contig,Ang,PTT,WRM,7,0.5,1,508,19,498,35,COT,arc labels,,0.4446776450328275,0.029850746268656716,0.42105263157894735
Left,contig,Ang,PTT,WRM,7,0.5,1,508,19,498,35,none-Ang-HS4,arc labels,,0.6235604348294048,0.06,0.631578947368421
Left,contig,Ang,PTT,WRM,7,0.5,1,508,19,498,35,none-Ang-HSsrc,nothing,,0.509148638467334,0.04081632653061224,0.21052631578947367
Left,contig,Ang,PTT,WRM,7,0.5,1,508,19,498,35,none-Ang-PCA,arc segments,16.0,0.6148961360456355,0.06451612903225806,0.5263157894736842
Left,contig,Ang,PTT,WRM,7,0.5,1,508,19,498,35,QOTu-Ang-HS4,arc labels,,0.5851899687869981,0.048109965635738834,0.7368421052631579
Left,contig,Ang,PTT,WRM,7,0.5,1,508,19,498,35,QOTu-Ang-HSsrc,arc segments,,0.4899364976859326,0.03553299492385787,0.3684210526315789
Left,contig,Ang,PTT,WRM,7,0.5,1,508,19,498,35,QOTu-Ang-PCA,arc segments,16.0,0.5928855882036379,0.05217391304347826,0.631578947368421
Left,contig,Ang,PTT,WRM,7,0.5,1,508,19,498,35,QOTc-Ang-HS4,arc labels,,0.5529544720697449,0.0425531914893617,0.8421052631578947
Left,contig,Ang,PTT,WRM,7,0.5,1,508,19,498,35,QOTc-Ang-HSsrc,arc labels,,0.4843396835647401,0.03355704697986577,0.2631578947368421
Left,contig,Ang,PTT,WRM,7,0.5,1,508,19,498,35,QOTc-Ang-PCA,arc labels,64.0,0.5379937573996341,0.04666666666666667,0.3684210526315789
Left,contig,Ang,PTT,WRM,7,0.5,1,508,19,498,35,SDM-Ang-HS4,arc labels,,0.5872349585620493,0.04844290657439446,0.7368421052631579
Left,contig,Ang,PTT,WRM,7,0.5,1,508,19,498,35,SDM-Ang-HSsrc,arc labels,,0.5024755139382198,0.0379746835443038,0.3157894736842105
Left,contig,Ang,PTT,WRM,7,0.5,1,508,19,498,35,SDM-Ang-PCA,arc labels,64.0,0.5972446453557205,0.05527638190954774,0.5789473684210527
Left,contig,Ang,RTT,HTL,0,0.05,1,401,79,40,10,NoAdapt,nothing,,0.6726157716801635,0.2905982905982906,0.8607594936708861
Left,contig,Ang,RTT,HTL,0,0.05,1,401,79,40,10,TargetOnly,arc labels,,0.5317045365201667,0.21634615384615385,0.569620253164557
Left,contig,Ang,RTT,HTL,0,0.05,1,401,79,40,10,Source+Target,arc labels,,0.5303482978221559,0.20797720797720798,0.9240506329113924
Left,contig,Ang,RTT,HTL,0,0.05,1,401,79,40,10,COT,arc labels,,0.5,0.1970074812967581,1.0
Left,contig,Ang,RTT,HTL,0,0.05,1,401,79,40,10,none-Ang-HS4,arc labels,,0.6712202217155436,0.39814814814814814,0.5443037974683544
Left,contig,Ang,RTT,HTL,0,0.05,1,401,79,40,10,none-Ang-HSsrc,nothing,,0.7116911706895196,0.37254901960784315,0.7215189873417721
Left,contig,Ang,RTT,HTL,0,0.05,1,401,79,40,10,none-Ang-PCA,arc segments,16.0,0.6873378410252378,0.3902439024390244,0.6075949367088608
Left,contig,Ang,RTT,HTL,0,0.05,1,401,79,40,10,QOTu-Ang-HS4,arc labels,,0.6549453573394135,0.2863636363636364,0.7974683544303798
Left,contig,Ang,RTT,HTL,0,0.05,1,401,79,40,10,QOTu-Ang-HSsrc,arc segments,,0.6807532038682287,0.3258426966292135,0.7341772151898734
Left,contig,Ang,RTT,HTL,0,0.05,1,401,79,40,10,QOTu-Ang-PCA,arc segments,16.0,0.6544736221401053,0.295,0.7468354430379747
Left,contig,Ang,RTT,HTL,0,0.05,1,401,79,40,10,QOTc-Ang-HS4,arc labels,,0.5827109049453574,0.2606060606060606,0.5443037974683544
Left,contig,Ang,RTT,HTL,0,0.05,1,401,79,40,10,QOTc-Ang-HSsrc,arc labels,,0.6371570091988363,0.2835820895522388,0.7215189873417721
Left,contig,Ang,RTT,HTL,0,0.05,1,401,79,40,10,QOTc-Ang-PCA,arc labels,64.0,0.44478732604764526,0.14393939393939395,0.24050632911392406
