Side,Arc,Enc,Source,Target,Rot,AdaptFrac,ArcOK,nEval,nEvalPos,nArc,nArcPos,Method,Uses,K,BAC,Precision,Recall
Right,random,Ang,HTL,PTT,0,0.5,1,1136,80,1124,41,none-Ang-PCA,arc segments,32.0,0.4486742424242424,0.019867549668874173,0.0375
Right,random,Ang,HTL,PTT,0,0.5,1,1136,80,1124,41,QOTu-Ang-HS4,arc labels,,0.4748106060606061,0.03636363636363636,0.05
Right,random,Ang,HTL,PTT,0,0.5,1,1136,80,1124,41,QOTu-Ang-HSsrc,arc segments,,0.47490530303030304,0.04032258064516129,0.0625
Right,random,Ang,HTL,PTT,0,0.5,1,1136,80,1124,41,QOTu-Ang-PCA,arc segments,16.0,0.5137310606060606,0.08849557522123894,0.125
Right,random,Ang,HTL,PTT,0,0.5,1,1136,80,1124,41,QOTc-Ang-HS4,arc labels,,0.6735795454545455,0.21965317919075145,0.475
Right,random,Ang,HTL,PTT,0,0.5,1,1136,80,1124,41,QOTc-Ang-HSsrc,arc labels,,0.4891098484848485,0.06060606060606061,0.125
Right,random,Ang,HTL,PTT,0,0.5,1,1136,80,1124,41,QOTc-Ang-PCA,arc labels,64.0,0.6017045454545454,0.14720812182741116,0.3625
Right,random,Ang,HTL,PTT,0,0.5,1,1136,80,1124,41,SDM-Ang-HS4,arc labels,,0.48352272727272727,0.02040816326530612,0.0125
Right,random,Ang,HTL,PTT,0,0.5,1,1136,80,1124,41,SDM-Ang-HSsrc,arc labels,,0.4824810606060606,0.055865921787709494,0.125
Right,random,Ang,HTL,PTT,0,0.5,1,1136,80,1124,41,SDM-Ang-PCA,arc labels,64.0,0.5121212121212121,0.08176100628930817,0.1625
Right,random,Ang,HTL,PTT,1,0.05,1,1136,67,114,5,NoAdapt,nothing,,0.5045934965025202,0.06896551724137931,0.05970149253731343
Right,random,Ang,HTL,PTT,1,0.05,1,1136,67,114,5,TargetOnly,arc labels,,0.5610209011071863,0.1643835616438356,0.1791044776119403
Right,random,Ang,HTL,PTT,1,0.05,1,1136,67,114,5,Source+Target,arc labels,,0.495769515379138,0.038461538461538464,0.014925373134328358
Right,random,Ang,HTL,PTT,1,0.05,1,1136,67,114,5,COT,arc labels,,0.5298577272663809,0.06896551724137931,0.3880597014925373
Right,random,Ang,HTL,PTT,1,0.05,1,1136,67,114,5,none-Ang-HS4,arc labels,,0.49949038716613375,0.05714285714285714,0.029850746268656716
Right,random,Ang,HTL,PTT,1,0.05,1,1136,67,114,5,none-Ang-HSsrc,nothing,,0.501361294556218,0.06451612903225806,0.029850746268656716
Right,random,Ang,HTL,PTT,1,0.05,1,1136,67,114,5,none-Ang-PCA,arc segments,32.0,0.4798458595702498,0.025974025974025976,0.029850746268656716
Right,random,Ang,HTL,PTT,1,0.05,1,1136,67,114,5,QOTu-Ang-HS4,arc labels,,0.48167488097398875,0.037383177570093455,0.05970149253731343
Right,random,Ang,HTL,PTT,1,0.05,1,1136,67,114,5,QOTu-Ang-HSsrc,arc segments,,0.47185261717604676,0.03125,0.05970149253731343
Right,random,Ang,HTL,PTT,1,0.05,1,1136,67,114,5,QOTu-Ang-PCA,arc segments,32.0,0.509675662845734,0.07142857142857142,0.1044776119402985
Right,random,Ang,HTL,PTT,1,0.05,1,1136,67,114,5,QOTc-Ang-HS4,arc labels,,0.6580567694734931,0.34782608695652173,0.3582089552238806
