Enc,Side,Source,Target,Rot,AdaptFrac,kind,Method,BAC
Ang,Right,WRM,PTT,0,0.2,srcperm,QOTu-Ang-HS4,0.4675189393939394
Ang,Right,WRM,PTT,0,0.2,srcperm,QOTu-Ang-HSsrc,0.3643939393939394
Ang,Right,WRM,PTT,0,0.2,srcperm,QOTu-Ang-PCA,0.4747159090909091
Ang,Right,WRM,PTT,0,0.2,srcperm,QOTc-Ang-HS4,0.5136363636363637
Ang,Right,WRM,PTT,0,0.2,srcperm,QOTc-Ang-HSsrc,0.524905303030303
Ang,Right,WRM,PTT,0,0.2,srcperm,QOTc-Ang-PCA,0.5381628787878788
Ang,Right,WRM,PTT,0,0.2,srcperm,SDM-Ang-HS4,0.5053030303030303
Ang,Right,WRM,PTT,0,0.2,srcperm,SDM-Ang-HSsrc,0.36619318181818183
Ang,Right,WRM,PTT,0,0.2,srcperm,SDM-Ang-PCA,0.4946022727272727
Ang,Right,WRM,PTT,0,0.2,srcperm,COT-u,0.42859848484848484
Ang,Right,WRM,PTT,0,0.2,srcperm,SDMu-HS4,0.484375
Ang,Right,WRM,PTT,0,0.2,srcperm,SDMu-HSsrc,0.40700757575757573
Ang,Right,WRM,PTT,0,0.2,srcperm,SDMu-PCA,0.6191287878787879
Ang,Right,WRM,PTT,0,0.2,arcperm,NoAdapt,0.5989583333333334
Ang,Right,WRM,PTT,0,0.2,arcperm,TargetOnly,0.4868371212121212
Ang,Right,WRM,PTT,0,0.2,arcperm,Source+Target,0.6039772727272728
Ang,Right,WRM,PTT,0,0.2,arcperm,COT,0.44034090909090906
Ang,Right,WRM,PTT,0,0.2,arcperm,none-Ang-HS4,0.6104166666666666
Ang,Right,WRM,PTT,0,0.2,arcperm,none-Ang-HSsrc,0.6148674242424242
Ang,Right,WRM,PTT,0,0.2,arcperm,none-Ang-PCA,0.4232007575757576
Ang,Right,WRM,PTT,0,0.2,arcperm,QOTu-Ang-HS4,0.5947916666666666
Ang,Right,WRM,PTT,0,0.2,arcperm,QOTu-Ang-HSsrc,0.6238636363636363
Ang,Right,WRM,PTT,0,0.2,arcperm,QOTu-Ang-PCA,0.3992424242424243
Ang,Right,WRM,PTT,0,0.2,arcperm,QOTc-Ang-HS4,0.5160984848484849
Ang,Right,WRM,PTT,0,0.2,arcperm,QOTc-Ang-HSsrc,0.4178977272727273
Ang,Right,WRM,PTT,0,0.2,arcperm,QOTc-Ang-PCA,0.5292613636363637
Ang,Right,WRM,PTT,0,0.2,arcperm,SDM-Ang-HS4,0.5
Ang,Right,WRM,PTT,0,0.2,arcperm,SDM-Ang-HSsrc,0.3915719696969697
Ang,Right,WRM,PTT,0,0.2,arcperm,SDM-Ang-PCA,0.4856060606060606
Ang,Right,WRM,PTT,0,0.2,arcperm,COT-u,0.5353219696969697
Ang,Right,WRM,PTT,0,0.2,arcperm,SDMu-HS4,0.6129734848484849
Ang,Right,WRM,PTT,0,0.2,arcperm,SDMu-HSsrc,0.6194128787878788
Ang,Right,WRM,PTT,0,0.2,arcperm,SDMu-PCA,0.4589962121212121
Ang,Right,WRM,PTT,0,0.5,real,NoAdapt,0.5989583333333334
Ang,Right,WRM,PTT,0,0.5,real,TargetOnly,0.5306818181818181
Ang,Right,WRM,PTT,0,0.5,real,Source+Target,0.6371212121212121
Ang,Right,WRM,PTT,0,0.5,real,COT,0.48484848484848486
Ang,Right,WRM,PTT,0,0.5,real,none-Ang-HS4,0.6191287878787879
Ang,Right,WRM,PTT,0,0.5,real,none-Ang-HSsrc,0.6148674242424242
Ang,Right,WRM,PTT,0,0.5,real,none-Ang-PCA,0.4302083333333333
Ang,Right,WRM,PTT,0,0.5,real,QOTu-Ang-HS4,0.6488636363636364
Ang,Right,WRM,PTT,0,0.5,real,QOTu-Ang-HSsrc,0.6139204545454545
Ang,Right,WRM,PTT,0,0.5,real,QOTu-Ang-PCA,0.4521780303030303
Ang,Right,WRM,PTT,0,0.5,real,QOTc-Ang-HS4,0.6759469696969698
Ang,Right,WRM,PTT,0,0.5,real,QOTc-Ang-HSsrc,0.6026515151515152
Ang,Right,WRM,PTT,0,0.5,real,QOTc-Ang-PCA,0.48361742424242427
Ang,Right,WRM,PTT,0,0.5,real,SDM-Ang-HS4,0.6583333333333333
Ang,Right,WRM,PTT,0,0.5,real,SDM-Ang-HSsrc,0.6167613636363636
Ang,Right,WRM,PTT,0,0.5,real,SDM-Ang-PCA,0.48456439393939393
Ang,Right,WRM,PTT,0,0.5,real,COT-u,0.5695075757575757
Ang,Right,WRM,PTT,0,0.5,real,SDMu-HS4,0.5840909090909091
Ang,Right,WRM,PTT,0,0.5,real,SDMu-HSsrc,0.5900568181818182
Ang,Right,WRM,PTT,0,0.5,real,SDMu-PCA,0.6023674242424243
Ang,Right,WRM,PTT,0,0.5,srcperm,NoAdapt,0.5150568181818183
Ang,Right,WRM,PTT,0,0.5,srcperm,TargetOnly,0.5306818181818181
Ang,Right,WRM,PTT,0,0.5,srcperm,Source+Target,0.6245265151515151
Ang,Right,WRM,PTT,0,0.5,srcperm,COT,0.4849431818181818
Ang,Right,WRM,PTT,0,0.5,srcperm,none-Ang-HS4,0.5605113636363637
Ang,Right,WRM,PTT,0,0.5,srcperm,none-Ang-HSsrc,0.5628787878787879
Ang,Right,WRM,PTT,0,0.5,srcperm,none-Ang-PCA,0.5413825757575758
Ang,Right,WRM,PTT,0,0.5,srcperm,QOTu-Ang-HS4,0.5824810606060606
Ang,Right,WRM,PTT,0,0.5,srcperm,QOTu-Ang-HSsrc,0.5932765151515151
Ang,Right,WRM,PTT,0,0.5,srcperm,QOTu-Ang-PCA,0.45482954545454546
Ang,Right,WRM,PTT,0,0.5,srcperm,QOTc-Ang-HS4,0.6114583333333333
Ang,Right,WRM,PTT,0,0.5,srcperm,QOTc-Ang-HSsrc,0.5589015151515151
Ang,Right,WRM,PTT,0,0.5,srcperm,QOTc-Ang-PCA,0.45293560606060607
Ang,Right,WRM,PTT,0,0.5,srcperm,SDM-Ang-HS4,0.6857007575757575
Ang,Right,WRM,PTT,0,0.5,srcperm,SDM-Ang-HSsrc,0.5084280303030303
Ang,Right,WRM,PTT,0,0.5,srcperm,SDM-Ang-PCA,0.475
Ang,Right,WRM,PTT,0,0.5,srcperm,COT-u,0.5429924242424242
Ang,Right,WRM,PTT,0,0.5,srcperm,SDMu-HS4,0.4642045454545455
Ang,Right,WRM,PTT,0,0.5,srcperm,SDMu-HSsrc,0.578219696969697
Ang,Right,WRM,PTT,0,0.5,srcperm,SDMu-PCA,0.5964015151515152
Ang,Right,WRM,PTT,0,0.5,arcperm,NoAdapt,0.5989583333333334
Ang,Right,WRM,PTT,0,0.5,arcperm,TargetOnly,0.5287878787878788
Ang,Right,WRM,PTT,0,0.5,arcperm,Source+Target,0.6017992424242424
Ang,Right,WRM,PTT,0,0.5,arcperm,COT,0.5179924242424243
Ang,Right,WRM,PTT,0,0.5,arcperm,none-Ang-HS4,0.6127840909090909
Ang,Right,WRM,PTT,0,0.5,arcperm,none-Ang-HSsrc,0.6148674242424242
Ang,Right,WRM,PTT,0,0.5,arcperm,none-Ang-PCA,0.4302083333333333
Ang,Right,WRM,PTT,0,0.5,arcperm,QOTu-Ang-HS4,0.643655303030303
Ang,Right,WRM,PTT,0,0.5,arcperm,QOTu-Ang-HSsrc,0.6139204545454545
Ang,Right,WRM,PTT,0,0.5,arcperm,QOTu-Ang-PCA,0.4521780303030303
Ang,Right,WRM,PTT,0,0.5,arcperm,QOTc-Ang-HS4,0.5589962121212121
Ang,Right,WRM,PTT,0,0.5,arcperm,QOTc-Ang-HSsrc,0.587594696969697
Ang,Right,WRM,PTT,0,0.5,arcperm,QOTc-Ang-PCA,0.45321969696969694
Ang,Right,WRM,PTT,0,0.5,arcperm,SDM-Ang-HS4,0.4646780303030303
Ang,Right,WRM,PTT,0,0.5,arcperm,SDM-Ang-HSsrc,0.5685606060606061
Ang,Right,WRM,PTT,0,0.5,arcperm,SDM-Ang-PCA,0.47632575757575757
Ang,Right,WRM,PTT,0,0.5,arcperm,COT-u,0.5695075757575757
Ang,Right,WRM,PTT,0,0.5,arcperm,SDMu-HS4,0.58125
Ang,Right,WRM,PTT,0,0.5,arcperm,SDMu-HSsrc,0.5900568181818182
Ang,Right,WRM,PTT,0,0.5,arcperm,SDMu-PCA,0.6023674242424243
Ang,Right,WRM,PTT,0,0.5,srcperm,NoAdapt,0.4077651515151515
Ang,Right,WRM,PTT,0,0.5,srcperm,TargetOnly,0.5306818181818181
Ang,Right,WRM,PTT,0,0.5,srcperm,Source+Target,0.5768939393939394
Ang,Right,WRM,PTT,0,0.5,srcperm,COT,0.47234848484848485
Ang,Right,WRM,PTT,0,0.5,srcperm,none-Ang-HS4,0.40520833333333334
Ang,Right,WRM,PTT,0,0.5,srcperm,none-Ang-HSsrc,0.40454545454545454
Ang,Right,WRM,PTT,0,0.5,srcperm,none-Ang-PCA,0.37670454545454546
Ang,Right,WRM,PTT,0,0.5,srcperm,QOTu-Ang-HS4,0.38446969696969696
Ang,Right,WRM,PTT,0,0.5,srcperm,QOTu-Ang-HSsrc,0.3646780303030303
Ang,Right,WRM,PTT,0,0.5,srcperm,QOTu-Ang-PCA,0.3787878787878788
Ang,Right,WRM,PTT,0,0.5,srcperm,QOTc-Ang-HS4,0.6163825757575758
Ang,Right,WRM,PTT,0,0.5,srcperm,QOTc-Ang-HSsrc,0.6484848484848484
Ang,Right,WRM,PTT,0,0.5,srcperm,QOTc-Ang-PCA,0.47556818181818183
Ang,Right,WRM,PTT,0,0.5,srcperm,SDM-Ang-HS4,0.6231060606060606
Ang,Right,WRM,PTT,0,0.5,srcperm,SDM-Ang-HSsrc,0.6365530303030302
Ang,Right,WRM,PTT,0,0.5,srcperm,SDM-Ang-PCA,0.47679924242424243
Ang,Right,WRM,PTT,0,0.5,srcperm,COT-u,0.3981060606060606
Ang,Right,WRM,PTT,0,0.5,srcperm,SDMu-HS4,0.3918560606060606
Ang,Right,WRM,PTT,0,0.5,srcperm,SDMu-HSsrc,0.3600378787878788
Ang,Right,WRM,PTT,0,0.5,srcperm,SDMu-PCA,0.40520833333333334
Ang,Right,WRM,PTT,0,0.5,arcperm,NoAdapt,0.5989583333333334
Ang,Right,WRM,PTT,0,0.5,arcperm,TargetOnly,0.6006628787878787
Ang,Right,WRM,PTT,0,0.5,arcperm,Source+Target,0.6021780303030303
Ang,Right,WRM,PTT,0,0.5,arcperm,COT,0.6470643939393939
Ang,Right,WRM,PTT,0,0.5,arcperm,none-Ang-HS4,0.6179924242424242
Ang,Right,WRM,PTT,0,0.5,arcperm,none-Ang-HSsrc,0.6148674242424242
Ang,Right,WRM,PTT,0,0.5,arcperm,none-Ang-PCA,0.4302083333333333
Ang,Right,WRM,PTT,0,0.5,arcperm,QOTu-Ang-HS4,0.643655303030303
Ang,Right,WRM,PTT,0,0.5,arcperm,QOTu-Ang-HSsrc,0.6139204545454545
Ang,Right,WRM,PTT,0,0.5,arcperm,QOTu-Ang-PCA,0.4521780303030303
Ang,Right,WRM,PTT,0,0.5,arcperm,QOTc-Ang-HS4,0.6417613636363637
Ang,Right,WRM,PTT,0,0.5,arcperm,QOTc-Ang-HSsrc,0.640625
Ang,Right,WRM,PTT,0,0.5,arcperm,QOTc-Ang-PCA,0.47698863636363636
Ang,Right,WRM,PTT,0,0.5,arcperm,SDM-Ang-HS4,0.5866477272727273
Ang,Right,WRM,PTT,0,0.5,arcperm,SDM-Ang-HSsrc,0.6216856060606061
Ang,Right,WRM,PTT,0,0.5,arcperm,SDM-Ang-PCA,0.4458333333333333
Ang,Right,WRM,PTT,0,0.5,arcperm,COT-u,0.5695075757575757
Ang,Right,WRM,PTT,0,0.5,arcperm,SDMu-HS4,0.5991477272727272
Ang,Right,WRM,PTT,0,0.5,arcperm,SDMu-HSsrc,0.5900568181818182
Ang,Right,WRM,PTT,0,0.5,arcperm,SDMu-PCA,0.6023674242424243
Ang,Right,WRM,PTT,1,0.05,real,NoAdapt,0.6139927118383759
Ang,Right,WRM,PTT,1,0.05,real,TargetOnly,0.4096868324420926
Ang,Right,WRM,PTT,1,0.05,real,Source+Target,0.6181603674797201
Ang,Right,WRM,PTT,1,0.05,real,COT,0.4513633888555353
Ang,Right,WRM,PTT,1,0.05,real,none-Ang-HS4,0.6535819499322844
Ang,Right,WRM,PTT,1,0.05,real,none-Ang-HSsrc,0.6615542493333146
Ang,Right,WRM,PTT,1,0.05,real,none-Ang-PCA,0.3681080099967887
Ang,Right,WRM,PTT,1,0.05,real,QOTu-Ang-HS4,0.6423565055917791
Ang,Right,WRM,PTT,1,0.05,real,QOTu-Ang-HSsrc,0.6606187956382725
Ang,Right,WRM,PTT,1,0.05,real,QOTu-Ang-PCA,0.5881630202588554
Ang,Right,WRM,PTT,1,0.05,real,QOTc-Ang-HS4,0.5032531449394747
Ang,Right,WRM,PTT,1,0.05,real,QOTc-Ang-HSsrc,0.49570668639962023
Ang,Right,WRM,PTT,1,0.05,real,QOTc-Ang-PCA,0.6664130237493543
Ang,Right,WRM,PTT,1,0.05,real,SDM-Ang-HS4,0.5046563254820379
Ang,Right,WRM,PTT,1,0.05,real,SDM-Ang-HSsrc,0.3931907348198205
Ang,Right,WRM,PTT,1,0.05,real,SDM-Ang-PCA,0.5041257696549991
Ang,Right,WRM,PTT,1,0.05,real,COT-u,0.6492188263546625
Ang,Right,WRM,PTT,1,0.05,real,SDMu-HS4,0.6679279002555045
Ang,Right,WRM,PTT,1,0.05,real,SDMu-HSsrc,0.6604023847088225
Ang,Right,WRM,PTT,1,0.05,real,SDMu-PCA,0.5160353517724753
Ang,Right,WRM,PTT,1,0.05,srcperm,NoAdapt,0.49953925415020317
Ang,Right,WRM,PTT,1,0.05,srcperm,TargetOnly,0.4096868324420926
Ang,Right,WRM,PTT,1,0.05,srcperm,Source+Target,0.4972006199125979
Ang,Right,WRM,PTT,1,0.05,srcperm,COT,0.45463747678818256
Ang,Right,WRM,PTT,1,0.05,srcperm,none-Ang-HS4,0.6064602152939698
Ang,Right,WRM,PTT,1,0.05,srcperm,none-Ang-HSsrc,0.6387333677729221
Ang,Right,WRM,PTT,1,0.05,srcperm,none-Ang-PCA,0.6375256551666364
Ang,Right,WRM,PTT,1,0.05,srcperm,QOTu-Ang-HS4,0.6072141630481829
Ang,Right,WRM,PTT,1,0.05,srcperm,QOTu-Ang-HSsrc,0.6164988900213618
Ang,Right,WRM,PTT,1,0.05,srcperm,QOTu-Ang-PCA,0.5504446895550312
Ang,Right,WRM,PTT,1,0.05,srcperm,QOTc-Ang-HS4,0.51118355835416
Ang,Right,WRM,PTT,1,0.05,srcperm,QOTc-Ang-HSsrc,0.7054088770367061
Ang,Right,WRM,PTT,1,0.05,srcperm,QOTc-Ang-PCA,0.49717269592170116
Ang,Right,WRM,PTT,1,0.05,srcperm,SDM-Ang-HS4,0.5046563254820379
Ang,Right,WRM,PTT,1,0.05,srcperm,SDM-Ang-HSsrc,0.5468424947293468
Ang,Right,WRM,PTT,1,0.05,srcperm,SDM-Ang-PCA,0.49530178853161694
Ang,Right,WRM,PTT,1,0.05,srcperm,COT-u,0.45336693520237914
Ang,Right,WRM,PTT,1,0.05,srcperm,SDMu-HS4,0.5089286960892451
Ang,Right,WRM,PTT,1,0.05,srcperm,SDMu-HSsrc,0.6164151180486716
Ang,Right,WRM,PTT,1,0.05,srcperm,SDMu-PCA,0.6046172318947824
Ang,Right,WRM,PTT,1,0.05,arcperm,NoAdapt,0.6139927118383759
Ang,Right,WRM,PTT,1,0.05,arcperm,TargetOnly,0.4732976837049551
Ang,Right,WRM,PTT,1,0.05,arcperm,Source+Target,0.635466260837999
Ang,Right,WRM,PTT,1,0.05,arcperm,COT,0.4916297837286905
Ang,Right,WRM,PTT,1,0.05,arcperm,none-Ang-HS4,0.650775588847158
Ang,Right,WRM,PTT,1,0.05,arcperm,none-Ang-HSsrc,0.6615542493333146
Ang,Right,WRM,PTT,1,0.05,arcperm,none-Ang-PCA,0.3681080099967887
Ang,Right,WRM,PTT,1,0.05,arcperm,QOTu-Ang-HS4,0.6470337740669896
Ang,Right,WRM,PTT,1,0.05,arcperm,QOTu-Ang-HSsrc,0.6606187956382725
Ang,Right,WRM,PTT,1,0.05,arcperm,QOTu-Ang-PCA,0.5881630202588554
Ang,Right,WRM,PTT,1,0.05,arcperm,QOTc-Ang-HS4,0.4971936389148737
Ang,Right,WRM,PTT,1,0.05,arcperm,QOTc-Ang-HSsrc,0.4914762017787582
Ang,Right,WRM,PTT,1,0.05,arcperm,QOTc-Ang-PCA,0.49859681945743684
Ang,Right,WRM,PTT,1,0.05,arcperm,SDM-Ang-HS4,0.49953227315247895
Ang,Right,WRM,PTT,1,0.05,arcperm,SDM-Ang-HSsrc,0.4344135263811904
Ang,Right,WRM,PTT,1,0.05,arcperm,SDM-Ang-PCA,0.6435153512139955
Ang,Right,WRM,PTT,1,0.05,arcperm,COT-u,0.6492188263546625
Ang,Right,WRM,PTT,1,0.05,arcperm,SDMu-HS4,0.6595088170001256
Ang,Right,WRM,PTT,1,0.05,arcperm,SDMu-HSsrc,0.6604023847088225
Ang,Right,WRM,PTT,1,0.05,arcperm,SDMu-PCA,0.5160353517724753
Ang,Right,WRM,PTT,1,0.05,srcperm,NoAdapt,0.3864331290227999
Ang,Right,WRM,PTT,1,0.05,srcperm,TargetOnly,0.4096868324420926
Ang,Right,WRM,PTT,1,0.05,srcperm,Source+Target,0.4159627493961437
Ang,Right,WRM,PTT,1,0.05,srcperm,COT,0.4480893009228879
Ang,Right,WRM,PTT,1,0.05,srcperm,none-Ang-HS4,0.3973583904611647
Ang,Right,WRM,PTT,1,0.05,srcperm,none-Ang-HSsrc,0.42965248593328964
Ang,Right,WRM,PTT,1,0.05,srcperm,none-Ang-PCA,0.4217220725186044
Ang,Right,WRM,PTT,1,0.05,srcperm,QOTu-Ang-HS4,0.43201206316406743
Ang,Right,WRM,PTT,1,0.05,srcperm,QOTu-Ang-HSsrc,0.4282493053907265
Ang,Right,WRM,PTT,1,0.05,srcperm,QOTu-Ang-PCA,0.5282800217807129
Ang,Right,WRM,PTT,1,0.05,srcperm,QOTc-Ang-HS4,0.5032531449394747
Ang,Right,WRM,PTT,1,0.05,srcperm,QOTc-Ang-HSsrc,0.43194923418454967
Ang,Right,WRM,PTT,1,0.05,srcperm,QOTc-Ang-PCA,0.4967049690741801
Ang,Right,WRM,PTT,1,0.05,srcperm,SDM-Ang-HS4,0.5046563254820379
Ang,Right,WRM,PTT,1,0.05,srcperm,SDM-Ang-HSsrc,0.42871703223824753
Ang,Right,WRM,PTT,1,0.05,srcperm,SDM-Ang-PCA,0.4934308811415328
Ang,Right,WRM,PTT,1,0.05,srcperm,COT-u,0.4640967287044665
Ang,Right,WRM,PTT,1,0.05,srcperm,SDMu-HS4,0.5013194085698728
Ang,Right,WRM,PTT,1,0.05,srcperm,SDMu-HSsrc,0.4291847590857686
Ang,Right,WRM,PTT,1,0.05,srcperm,SDMu-PCA,0.48265222065537605
Ang,Right,WRM,PTT,1,0.05,arcperm,NoAdapt,0.6139927118383759
Ang,Right,WRM,PTT,1,0.05,arcperm,TargetOnly,0.5739357468969465
Ang,Right,WRM,PTT,1,0.05,arcperm,Source+Target,0.6214344554123675
Ang,Right,WRM,PTT,1,0.05,arcperm,COT,0.5790388562333328
Ang,Right,WRM,PTT,1,0.05,arcperm,none-Ang-HS4,0.6615542493333146
Ang,Right,WRM,PTT,1,0.05,arcperm,none-Ang-HSsrc,0.6615542493333146
Ang,Right,WRM,PTT,1,0.05,arcperm,none-Ang-PCA,0.3681080099967887
Ang,Right,WRM,PTT,1,0.05,arcperm,QOTu-Ang-HS4,0.6334696954888792
Ang,Right,WRM,PTT,1,0.05,arcperm,QOTu-Ang-HSsrc,0.6606187956382725
Ang,Right,WRM,PTT,1,0.05,arcperm,QOTu-Ang-PCA,0.5881630202588554
Ang,Right,WRM,PTT,1,0.05,arcperm,QOTc-Ang-HS4,0.4272719657093392
Ang,Right,WRM,PTT,1,0.05,arcperm,QOTc-Ang-HSsrc,0.3771204780587242
Ang,Right,WRM,PTT,1,0.05,arcperm,QOTc-Ang-PCA,0.4246540915627661
Ang,Right,WRM,PTT,1,0.05,arcperm,SDM-Ang-HS4,0.44338410845678067
Ang,Right,WRM,PTT,1,0.05,arcperm,SDM-Ang-HSsrc,0.34338131605769096
Ang,Right,WRM,PTT,1,0.05,arcperm,SDM-Ang-PCA,0.44483615598341314
Ang,Right,WRM,PTT,1,0.05,arcperm,COT-u,0.6492188263546625
Ang,Right,WRM,PTT,1,0.05,arcperm,SDMu-HS4,0.6618474512377309
Ang,Right,WRM,PTT,1,0.05,arcperm,SDMu-HSsrc,0.6604023847088225
Ang,Right,WRM,PTT,1,0.05,arcperm,SDMu-PCA,0.5160353517724753
Ang,Right,WRM,PTT,1,0.2,real,NoAdapt,0.6139927118383759
Ang,Right,WRM,PTT,1,0.2,real,TargetOnly,0.47088225849238374
Ang,Right,WRM,PTT,1,0.2,real,Source+Target,0.6509012468061934
Ang,Right,WRM,PTT,1,0.2,real,COT,0.3999623026122894
Ang,Right,WRM,PTT,1,0.2,real,none-Ang-HS4,0.6671669715035673
Ang,Right,WRM,PTT,1,0.2,real,none-Ang-HSsrc,0.6615542493333146
Ang,Right,WRM,PTT,1,0.2,real,none-Ang-PCA,0.39104756851849265
Ang,Right,WRM,PTT,1,0.2,real,QOTu-Ang-HS4,0.6592156150957095
Ang,Right,WRM,PTT,1,0.2,real,QOTu-Ang-HSsrc,0.6657847339541767
Ang,Right,WRM,PTT,1,0.2,real,QOTu-Ang-PCA,0.403103751588177
Ang,Right,WRM,PTT,1,0.2,real,QOTc-Ang-HS4,0.5834229228041272
Ang,Right,WRM,PTT,1,0.2,real,QOTc-Ang-HSsrc,0.663934769557265
Ang,Right,WRM,PTT,1,0.2,real,QOTc-Ang-PCA,0.38893930720578584
Ang,Right,WRM,PTT,1,0.2,real,SDM-Ang-HS4,0.5899292126830766
Ang,Right,WRM,PTT,1,0.2,real,SDM-Ang-HSsrc,0.5963656925847842
Ang,Right,WRM,PTT,1,0.2,real,SDM-Ang-PCA,0.4358167069237535
Ang,Right,WRM,PTT,1,0.2,real,COT-u,0.6469220781034026
Ang,Right,WRM,PTT,1,0.2,real,SDMu-HS4,0.6437527051366181
Ang,Right,WRM,PTT,1,0.2,real,SDMu-HSsrc,0.6903787889365148
Ang,Right,WRM,PTT,1,0.2,real,SDMu-PCA,0.6353755078675845
Ang,Right,WRM,PTT,1,0.2,srcperm,NoAdapt,0.49953925415020317
Ang,Right,WRM,PTT,1,0.2,srcperm,TargetOnly,0.47088225849238374
Ang,Right,WRM,PTT,1,0.2,srcperm,Source+Target,0.4858914035994024
Ang,Right,WRM,PTT,1,0.2,srcperm,COT,0.39575276098459994
Ang,Right,WRM,PTT,1,0.2,srcperm,none-Ang-HS4,0.6101810870809656
Ang,Right,WRM,PTT,1,0.2,srcperm,none-Ang-HSsrc,0.6387333677729221
Ang,Right,WRM,PTT,1,0.2,srcperm,none-Ang-PCA,0.6405623891766612
Ang,Right,WRM,PTT,1,0.2,srcperm,QOTu-Ang-HS4,0.6021738826913142
Ang,Right,WRM,PTT,1,0.2,srcperm,QOTu-Ang-HSsrc,0.6206665456627061
Ang,Right,WRM,PTT,1,0.2,srcperm,QOTu-Ang-PCA,0.46806193541180907
Ang,Right,WRM,PTT,1,0.2,srcperm,QOTc-Ang-HS4,0.5777264286611843
Ang,Right,WRM,PTT,1,0.2,srcperm,QOTc-Ang-HSsrc,0.6257905979922651
Ang,Right,WRM,PTT,1,0.2,srcperm,QOTc-Ang-PCA,0.45969171914049956
Ang,Right,WRM,PTT,1,0.2,srcperm,SDM-Ang-HS4,0.5782360414950505
Ang,Right,WRM,PTT,1,0.2,srcperm,SDM-Ang-HSsrc,0.49521103556120244
Ang,Right,WRM,PTT,1,0.2,srcperm,SDM-Ang-PCA,0.4643899306088826
Ang,Right,WRM,PTT,1,0.2,srcperm,COT-u,0.40976362341705874
Ang,Right,WRM,PTT,1,0.2,srcperm,SDMu-HS4,0.5828714239839158
Ang,Right,WRM,PTT,1,0.2,srcperm,SDMu-HSsrc,0.5953464669170517
Ang,Right,WRM,PTT,1,0.2,srcperm,SDMu-PCA,0.6516900995490276
Ang,Right,WRM,PTT,1,0.2,arcperm,NoAdapt,0.6139927118383759
Ang,Right,WRM,PTT,1,0.2,arcperm,TargetOnly,0.5373622998198903
Ang,Right,WRM,PTT,1,0.2,arcperm,Source+Target,0.6499239071248063
Ang,Right,WRM,PTT,1,0.2,arcperm,COT,0.3906496516482135
Ang,Right,WRM,PTT,1,0.2,arcperm,none-Ang-HS4,0.650775588847158
Ang,Right,WRM,PTT,1,0.2,arcperm,none-Ang-HSsrc,0.6615542493333146
Ang,Right,WRM,PTT,1,0.2,arcperm,none-Ang-PCA,0.39104756851849265
Ang,Right,WRM,PTT,1,0.2,arcperm,QOTu-Ang-HS4,0.6549851304748475
Ang,Right,WRM,PTT,1,0.2,arcperm,QOTu-Ang-HSsrc,0.6657847339541767
Ang,Right,WRM,PTT,1,0.2,arcperm,QOTu-Ang-PCA,0.403103751588177
Ang,Right,WRM,PTT,1,0.2,arcperm,QOTc-Ang-HS4,0.44515030088100194
Ang,Right,WRM,PTT,1,0.2,arcperm,QOTc-Ang-HSsrc,0.6564092540105831
Ang,Right,WRM,PTT,1,0.2,arcperm,QOTc-Ang-PCA,0.480355472404116
Ang,Right,WRM,PTT,1,0.2,arcperm,SDM-Ang-HS4,0.44193904192787237
Ang,Right,WRM,PTT,1,0.2,arcperm,SDM-Ang-HSsrc,0.6810033089929213
Ang,Right,WRM,PTT,1,0.2,arcperm,SDM-Ang-PCA,0.42216885637295287
Ang,Right,WRM,PTT,1,0.2,arcperm,COT-u,0.6469220781034026
Ang,Right,WRM,PTT,1,0.2,arcperm,SDMu-HS4,0.643284978289097
Ang,Right,WRM,PTT,1,0.2,arcperm,SDMu-HSsrc,0.6903787889365148
Ang,Right,WRM,PTT,1,0.2,arcperm,SDMu-PCA,0.6353755078675845
Ang,Right,WRM,PTT,1,0.2,srcperm,NoAdapt,0.3864331290227999
Ang,Right,WRM,PTT,1,0.2,srcperm,TargetOnly,0.47088225849238374
Ang,Right,WRM,PTT,1,0.2,srcperm,Source+Target,0.5111695963587116
Ang,Right,WRM,PTT,1,0.2,srcperm,COT,0.39575276098459994
Ang,Right,WRM,PTT,1,0.2,srcperm,none-Ang-HS4,0.4282493053907265
Ang,Right,WRM,PTT,1,0.2,srcperm,none-Ang-HSsrc,0.42965248593328964
Ang,Right,WRM,PTT,1,0.2,srcperm,none-Ang-PCA,0.38759895564274044
Ang,Right,WRM,PTT,1,0.2,srcperm,QOTu-Ang-HS4,0.42265752621364644
Ang,Right,WRM,PTT,1,0.2,srcperm,QOTu-Ang-HSsrc,0.4259106711531212
Ang,Right,WRM,PTT,1,0.2,srcperm,QOTu-Ang-PCA,0.4711964033899725
Ang,Right,WRM,PTT,1,0.2,srcperm,QOTc-Ang-HS4,0.5833391508314368
Ang,Right,WRM,PTT,1,0.2,srcperm,QOTc-Ang-HSsrc,0.6339793083227455
Ang,Right,WRM,PTT,1,0.2,srcperm,QOTc-Ang-PCA,0.476913840526088
Ang,Right,WRM,PTT,1,0.2,srcperm,SDM-Ang-HS4,0.6016014408779302
Ang,Right,WRM,PTT,1,0.2,srcperm,SDM-Ang-HSsrc,0.5816567303799058
Ang,Right,WRM,PTT,1,0.2,srcperm,SDM-Ang-PCA,0.44411013222009693
Ang,Right,WRM,PTT,1,0.2,srcperm,COT-u,0.42265752621364644
Ang,Right,WRM,PTT,1,0.2,srcperm,SDMu-HS4,0.49849210449157394
