Side,alpha,Source,Target,Rot,AdaptFrac,Method,BAC
Left,0.01,WRM,PTT,0,0.5,QOTu-HSsrc,0.38497229529299826
Left,0.01,WRM,PTT,0,0.5,none-HSsrc,0.3856215369116248
Left,0.01,WRM,PTT,1,0.05,QOTu-HSsrc,0.4018867924528302
Left,0.01,WRM,PTT,1,0.05,none-HSsrc,0.40280536246276066
Left,0.01,WRM,PTT,1,0.5,QOTu-HSsrc,0.4018867924528302
Left,0.01,WRM,PTT,1,0.5,none-HSsrc,0.40280536246276066
Left,0.01,WRM,PTT,2,0.05,QOTu-HSsrc,0.4355185819410376
Left,0.01,WRM,PTT,2,0.05,none-HSsrc,0.4363979265978618
Left,0.01,WRM,PTT,2,0.5,QOTu-HSsrc,0.4355185819410376
Left,0.01,WRM,PTT,2,0.5,none-HSsrc,0.4363979265978618
Left,0.01,WRM,PTT,3,0.05,QOTu-HSsrc,0.4915038232795242
Left,0.01,WRM,PTT,3,0.05,none-HSsrc,0.49113565562163697
Left,0.01,WRM,PTT,3,0.5,QOTu-HSsrc,0.49197111299915036
Left,0.01,WRM,PTT,3,0.5,none-HSsrc,0.49113565562163697
Left,0.01,WRM,PTT,4,0.05,QOTu-HSsrc,0.5015158582089552
Left,0.01,WRM,PTT,4,0.05,none-HSsrc,0.5004664179104478
Left,0.01,WRM,PTT,4,0.5,QOTu-HSsrc,0.5029151119402986
Left,0.01,WRM,PTT,4,0.5,none-HSsrc,0.5004664179104478
Left,0.01,WRM,PTT,5,0.05,QOTu-HSsrc,0.5538888888888889
Left,0.01,WRM,PTT,5,0.05,none-HSsrc,0.5230303030303031
Left,0.01,WRM,PTT,5,0.5,QOTu-HSsrc,0.5455050505050505
Left,0.01,WRM,PTT,5,0.5,none-HSsrc,0.5230303030303031
Left,0.01,WRM,PTT,6,0.05,QOTu-HSsrc,0.5227161832474926
Left,0.01,WRM,PTT,6,0.05,none-HSsrc,0.5174844131200868
Left,0.01,WRM,PTT,6,0.5,QOTu-HSsrc,0.5047438330170778
Left,0.01,WRM,PTT,6,0.5,none-HSsrc,0.5174844131200868
Left,0.01,WRM,PTT,7,0.05,QOTu-HSsrc,0.5873896077223248
Left,0.01,WRM,PTT,7,0.05,none-HSsrc,0.5656705689053194
Left,0.01,WRM,PTT,7,0.5,QOTu-HSsrc,0.5803895392619977
Left,0.01,WRM,PTT,7,0.5,none-HSsrc,0.5656705689053194
Left,0.01,WRM,RTT,0,0.05,QOTu-HSsrc,0.4232228134806931
Left,0.01,WRM,RTT,0,0.05,none-HSsrc,0.6395006139991813
Left,0.01,WRM,RTT,0,0.5,QOTu-HSsrc,0.6137126483831354
Left,0.01,WRM,RTT,0,0.5,none-HSsrc,0.6395006139991813
Left,0.01,WRM,RTT,1,0.05,QOTu-HSsrc,0.5562234794908063
Left,0.01,WRM,RTT,1,0.05,none-HSsrc,0.5387494106553512
Left,0.01,WRM,RTT,1,0.5,QOTu-HSsrc,0.5906412069778406
Left,0.01,WRM,RTT,1,0.5,none-HSsrc,0.5387494106553512
Left,0.01,WRM,RTT,2,0.05,QOTu-HSsrc,0.5469707685054219
Left,0.01,WRM,RTT,2,0.05,none-HSsrc,0.5524222065063649
Left,0.01,WRM,RTT,2,0.5,QOTu-HSsrc,0.5255480905233381
Left,0.01,WRM,RTT,2,0.5,none-HSsrc,0.5524222065063649
Left,0.01,WRM,RTT,3,0.05,QOTu-HSsrc,0.5117138364779874
Left,0.01,WRM,RTT,3,0.05,none-HSsrc,0.5404874213836478
Left,0.01,WRM,RTT,3,0.5,QOTu-HSsrc,0.5086477987421384
Left,0.01,WRM,RTT,3,0.5,none-HSsrc,0.5404874213836478
Left,0.01,WRM,RTT,4,0.05,QOTu-HSsrc,0.4964876730834178
Left,0.01,WRM,RTT,4,0.05,none-HSsrc,0.48515704154002026
Left,0.01,WRM,RTT,4,0.5,QOTu-HSsrc,0.45087808172914556
Left,0.01,WRM,RTT,4,0.5,none-HSsrc,0.48515704154002026
Left,0.01,WRM,RTT,5,0.05,QOTu-HSsrc,0.5327462599217235
Left,0.01,WRM,RTT,5,0.05,none-HSsrc,0.5361297048172939
Left,0.01,WRM,RTT,5,0.5,QOTu-HSsrc,0.518032846848824
Left,0.01,WRM,RTT,5,0.5,none-HSsrc,0.5361297048172939
Left,0.01,WRM,RTT,6,0.05,QOTu-HSsrc,0.4825144662101184
Left,0.01,WRM,RTT,6,0.05,none-HSsrc,0.47811488028879334
Left,0.01,WRM,RTT,6,0.5,QOTu-HSsrc,0.47244784201305945
Left,0.01,WRM,RTT,6,0.5,none-HSsrc,0.47811488028879334
Left,0.01,WRM,RTT,7,0.05,QOTu-HSsrc,0.4780188293082276
Left,0.01,WRM,RTT,7,0.05,none-HSsrc,0.4914313003138218
Left,0.01,WRM,RTT,7,0.5,QOTu-HSsrc,0.4706167280665848
Left,0.01,WRM,RTT,7,0.5,none-HSsrc,0.4914313003138218
Right,0.025,HTL,PTT,0,0.05,QOTu-HSsrc,0.5478219696969697
Right,0.025,HTL,PTT,0,0.05,none-HSsrc,0.4973484848484849
Right,0.025,HTL,PTT,0,0.5,QOTu-HSsrc,0.47490530303030304
Right,0.025,HTL,PTT,0,0.5,none-HSsrc,0.4973484848484849
Right,0.025,HTL,PTT,1,0.05,QOTu-HSsrc,0.5957234407941583
Right,0.025,HTL,PTT,1,0.05,none-HSsrc,0.500893567708697
Right,0.025,HTL,PTT,1,0.5,QOTu-HSsrc,0.47746533934629937
Right,0.025,HTL,PTT,1,0.5,none-HSsrc,0.500893567708697
Right,0.025,HTL,PTT,2,0.05,QOTu-HSsrc,0.5704452480348492
Right,0.025,HTL,PTT,2,0.05,none-HSsrc,0.5004258408611759
Right,0.025,HTL,PTT,2,0.5,QOTu-HSsrc,0.473723524566131
Right,0.025,HTL,PTT,2,0.5,none-HSsrc,0.5004258408611759
Right,0.025,HTL,PTT,3,0.05,QOTu-HSsrc,0.4972473388038119
Right,0.025,HTL,PTT,3,0.05,none-HSsrc,0.5054791895329187
Right,0.025,HTL,PTT,3,0.5,QOTu-HSsrc,0.4827958675238245
Right,0.025,HTL,PTT,3,0.5,none-HSsrc,0.5054791895329187
Right,0.025,HTL,PTT,4,0.05,QOTu-HSsrc,0.4899882533658625
Right,0.025,HTL,PTT,4,0.05,none-HSsrc,0.501969820186139
Right,0.025,HTL,PTT,4,0.5,QOTu-HSsrc,0.48827143760730096
Right,0.025,HTL,PTT,4,0.5,none-HSsrc,0.501969820186139
Right,0.025,HTL,PTT,5,0.05,QOTu-HSsrc,0.4901521933751119
Right,0.025,HTL,PTT,5,0.05,none-HSsrc,0.4982094897045658
Right,0.025,HTL,PTT,5,0.5,QOTu-HSsrc,0.4901521933751119
Right,0.025,HTL,PTT,5,0.5,none-HSsrc,0.4982094897045658
Right,0.025,HTL,PTT,6,0.05,QOTu-HSsrc,0.7505555555555556
Right,0.025,HTL,PTT,6,0.05,none-HSsrc,0.6266161616161616
Right,0.025,HTL,PTT,6,0.5,QOTu-HSsrc,0.7259595959595959
Right,0.025,HTL,PTT,6,0.5,none-HSsrc,0.6266161616161616
Right,0.025,HTL,PTT,7,0.05,QOTu-HSsrc,0.7673571667223522
Right,0.025,HTL,PTT,7,0.05,none-HSsrc,0.5931840962245238
Right,0.025,HTL,PTT,7,0.5,QOTu-HSsrc,0.7666332553736497
Right,0.025,HTL,PTT,7,0.5,none-HSsrc,0.5931840962245238
Right,0.025,HTL,RTT,0,0.05,QOTu-HSsrc,0.8451264128190978
Right,0.025,HTL,RTT,0,0.05,none-HSsrc,0.7403580844932246
Right,0.025,HTL,RTT,0,0.5,QOTu-HSsrc,0.8609561182986899
Right,0.025,HTL,RTT,0,0.5,none-HSsrc,0.7403580844932246
Right,0.025,HTL,RTT,1,0.05,QOTu-HSsrc,0.633516030174446
Right,0.025,HTL,RTT,1,0.05,none-HSsrc,0.5566065535124941
Right,0.025,HTL,RTT,1,0.5,QOTu-HSsrc,0.5884606317774634
Right,0.025,HTL,RTT,1,0.5,none-HSsrc,0.5566065535124941
Right,0.025,HTL,RTT,2,0.05,QOTu-HSsrc,0.5411760087925891
Right,0.025,HTL,RTT,2,0.05,none-HSsrc,0.5753257968283875
Right,0.025,HTL,RTT,2,0.5,QOTu-HSsrc,0.663094677343382
Right,0.025,HTL,RTT,2,0.5,none-HSsrc,0.5753257968283875
Right,0.025,HTL,RTT,3,0.05,QOTu-HSsrc,0.6605040037682525
Right,0.025,HTL,RTT,3,0.05,none-HSsrc,0.5753257968283875
Right,0.025,HTL,RTT,3,0.5,QOTu-HSsrc,0.6612105511069242
Right,0.025,HTL,RTT,3,0.5,none-HSsrc,0.5753257968283875
Right,0.025,HTL,RTT,4,0.05,QOTu-HSsrc,0.6230981553790225
Right,0.025,HTL,RTT,4,0.05,none-HSsrc,0.5634172613437458
Right,0.025,HTL,RTT,4,0.5,QOTu-HSsrc,0.6259256765854315
Right,0.025,HTL,RTT,4,0.5,none-HSsrc,0.5634172613437458
Right,0.025,HTL,RTT,5,0.05,QOTu-HSsrc,0.6652500323596668
Right,0.025,HTL,RTT,5,0.05,none-HSsrc,0.6031949777796953
Right,0.025,HTL,RTT,5,0.5,QOTu-HSsrc,0.6134206325236226
Right,0.025,HTL,RTT,5,0.5,none-HSsrc,0.6031949777796953
Right,0.025,HTL,RTT,6,0.05,QOTu-HSsrc,0.6117500538146929
Right,0.025,HTL,RTT,6,0.05,none-HSsrc,0.569920661766967
Right,0.025,HTL,RTT,6,0.5,QOTu-HSsrc,0.5462575724960792
Right,0.025,HTL,RTT,6,0.5,none-HSsrc,0.569920661766967
Right,0.025,HTL,RTT,7,0.05,QOTu-HSsrc,0.6582003001773775
Right,0.025,HTL,RTT,7,0.05,none-HSsrc,0.5749693000409333
Right,0.025,HTL,RTT,7,0.5,QOTu-HSsrc,0.5968481375358166
Right,0.025,HTL,RTT,7,0.5,none-HSsrc,0.5749693000409333
Right,0.025,HTL,WRM,0,0.05,QOTu-HSsrc,0.5332195378151261
Right,0.025,HTL,WRM,0,0.05,none-HSsrc,0.515625
Right,0.025,HTL,WRM,0,0.5,QOTu-HSsrc,0.5145745798319328
Right,0.025,HTL,WRM,0,0.5,none-HSsrc,0.515625
Right,0.025,HTL,WRM,1,0.05,QOTu-HSsrc,0.4498977505112474
Right,0.025,HTL,WRM,1,0.05,none-HSsrc,0.49591002044989774
Right,0.025,HTL,WRM,1,0.5,QOTu-HSsrc,0.4887525562372188
Right,0.025,HTL,WRM,1,0.5,none-HSsrc,0.49591002044989774
Right,0.025,HTL,WRM,2,0.05,QOTu-HSsrc,0.463265306122449
Right,0.025,HTL,WRM,2,0.05,none-HSsrc,0.49387755102040815
Right,0.025,HTL,WRM,2,0.5,QOTu-HSsrc,0.4785714285714286
Right,0.025,HTL,WRM,2,0.5,none-HSsrc,0.49387755102040815
Right,0.025,HTL,WRM,3,0.05,QOTu-HSsrc,0.5166914867212707
Right,0.025,HTL,WRM,3,0.05,none-HSsrc,0.4946636882601142
Right,0.025,HTL,WRM,3,0.5,QOTu-HSsrc,0.5680069496152892
Right,0.025,HTL,WRM,3,0.5,none-HSsrc,0.4946636882601142
Right,0.025,HTL,WRM,4,0.05,QOTu-HSsrc,0.6387867647058824
Right,0.025,HTL,WRM,4,0.05,none-HSsrc,0.5330882352941176
Right,0.025,HTL,WRM,4,0.5,QOTu-HSsrc,0.5992647058823529
Right,0.025,HTL,WRM,4,0.5,none-HSsrc,0.5330882352941176
Right,0.025,HTL,WRM,5,0.05,QOTu-HSsrc,0.5997899159663865
Right,0.025,HTL,WRM,5,0.05,none-HSsrc,0.5309873949579832
Right,0.025,HTL,WRM,5,0.5,QOTu-HSsrc,0.6144957983193278
Right,0.025,HTL,WRM,5,0.5,none-HSsrc,0.5309873949579832
Right,0.025,HTL,WRM,6,0.05,QOTu-HSsrc,0.6673981673981674
Right,0.025,HTL,WRM,6,0.05,none-HSsrc,0.5376915376915377
Right,0.025,HTL,WRM,6,0.5,QOTu-HSsrc,0.6466081466081466
Right,0.025,HTL,WRM,6,0.5,none-HSsrc,0.5376915376915377
Right,0.025,HTL,WRM,7,0.05,QOTu-HSsrc,0.6426041426041426
Right,0.025,HTL,WRM,7,0.05,none-HSsrc,0.5356125356125356
Right,0.025,HTL,WRM,7,0.5,QOTu-HSsrc,0.6204281204281205
Right,0.025,HTL,WRM,7,0.5,none-HSsrc,0.5356125356125356
Right,0.025,PTT,HTL,0,0.05,QOTu-HSsrc,0.4854346662588883
Right,0.025,PTT,HTL,0,0.05,none-HSsrc,0.45968728496062394
Right,0.025,PTT,HTL,0,0.5,QOTu-HSsrc,0.48491857175625047
Right,0.025,PTT,HTL,0,0.5,none-HSsrc,0.45968728496062394
Right,0.025,PTT,HTL,1,0.05,QOTu-HSsrc,0.53328173374613
Right,0.025,PTT,HTL,1,0.05,none-HSsrc,0.47179884099388747
Right,0.025,PTT,HTL,1,0.5,QOTu-HSsrc,0.4999007700246091
Right,0.025,PTT,HTL,1,0.5,none-HSsrc,0.47179884099388747
Right,0.025,PTT,HTL,2,0.05,QOTu-HSsrc,0.53020560450901
Right,0.025,PTT,HTL,2,0.05,none-HSsrc,0.5051798047154084
Right,0.025,PTT,HTL,2,0.5,QOTu-HSsrc,0.5122846709534016
Right,0.025,PTT,HTL,2,0.5,none-HSsrc,0.5051798047154084
Right,0.025,PTT,HTL,3,0.05,QOTu-HSsrc,0.5585962424672102
Right,0.025,PTT,HTL,3,0.05,none-HSsrc,0.5532080822403403
Right,0.025,PTT,HTL,3,0.5,QOTu-HSsrc,0.5634349521446296
Right,0.025,PTT,HTL,3,0.5,none-HSsrc,0.5532080822403403
Right,0.025,PTT,HTL,4,0.05,QOTu-HSsrc,0.5611336032388664
Right,0.025,PTT,HTL,4,0.05,none-HSsrc,0.5080971659919028
Right,0.025,PTT,HTL,4,0.5,QOTu-HSsrc,0.5427327935222672
Right,0.025,PTT,HTL,4,0.5,none-HSsrc,0.5080971659919028
Right,0.025,PTT,HTL,5,0.05,QOTu-HSsrc,0.5670122887864824
Right,0.025,PTT,HTL,5,0.05,none-HSsrc,0.5173858399664851
Right,0.025,PTT,HTL,5,0.5,QOTu-HSsrc,0.554531490015361
Right,0.025,PTT,HTL,5,0.5,none-HSsrc,0.5173858399664851
Right,0.025,PTT,HTL,6,0.05,QOTu-HSsrc,0.5606742806940479
Right,0.025,PTT,HTL,6,0.05,none-HSsrc,0.509389413573468
Right,0.025,PTT,HTL,6,0.5,QOTu-HSsrc,0.5703748444249213
Right,0.025,PTT,HTL,6,0.5,none-HSsrc,0.509389413573468
Right,0.025,PTT,HTL,7,0.05,QOTu-HSsrc,0.626107856391768
Right,0.025,PTT,HTL,7,0.05,none-HSsrc,0.5040371038005107
Right,0.025,PTT,HTL,7,0.5,QOTu-HSsrc,0.6257510890791648
Right,0.025,PTT,HTL,7,0.5,none-HSsrc,0.5040371038005107
Right,0.025,PTT,RTT,0,0.05,QOTu-HSsrc,0.5696088049543196
Right,0.025,PTT,RTT,0,0.05,none-HSsrc,0.5259110511578474
Right,0.025,PTT,RTT,0,0.5,QOTu-HSsrc,0.525619800927913
Right,0.025,PTT,RTT,0,0.5,none-HSsrc,0.5259110511578474
Right,0.025,PTT,RTT,1,0.05,QOTu-HSsrc,0.7151402640264026
Right,0.025,PTT,RTT,1,0.05,none-HSsrc,0.4735973597359736
Right,0.025,PTT,RTT,1,0.5,QOTu-HSsrc,0.6769212635549269
Right,0.025,PTT,RTT,1,0.5,none-HSsrc,0.4735973597359736
Right,0.025,PTT,RTT,2,0.05,QOTu-HSsrc,0.7828937038781598
Right,0.025,PTT,RTT,2,0.05,none-HSsrc,0.45619406500235515
Right,0.025,PTT,RTT,2,0.5,QOTu-HSsrc,0.7313550007850526
Right,0.025,PTT,RTT,2,0.5,none-HSsrc,0.45619406500235515
Right,0.025,PTT,RTT,3,0.05,QOTu-HSsrc,0.781951640759931
Right,0.025,PTT,RTT,3,0.05,none-HSsrc,0.45619406500235515
Right,0.025,PTT,RTT,3,0.5,QOTu-HSsrc,0.7989087768880515
Right,0.025,PTT,RTT,3,0.5,none-HSsrc,0.45619406500235515
Right,0.025,PTT,RTT,4,0.05,QOTu-HSsrc,0.572875992998519
Right,0.025,PTT,RTT,4,0.05,none-HSsrc,0.45617342130065974
Right,0.025,PTT,RTT,4,0.5,QOTu-HSsrc,0.7393294735424801
Right,0.025,PTT,RTT,4,0.5,none-HSsrc,0.45617342130065974
Right,0.025,PTT,RTT,5,0.05,QOTu-HSsrc,0.6368274582560296
Right,0.025,PTT,RTT,5,0.05,none-HSsrc,0.45752254390128144
Right,0.025,PTT,RTT,5,0.5,QOTu-HSsrc,0.5660676532769556
Right,0.025,PTT,RTT,5,0.5,none-HSsrc,0.45752254390128144
Right,0.025,PTT,RTT,6,0.05,QOTu-HSsrc,0.5905316891663335
Right,0.025,PTT,RTT,6,0.05,none-HSsrc,0.4580552907530982
Right,0.025,PTT,RTT,6,0.5,QOTu-HSsrc,0.47864325471262953
Right,0.025,PTT,RTT,6,0.5,none-HSsrc,0.4580552907530982
Right,0.025,PTT,RTT,7,0.05,QOTu-HSsrc,0.5241369900395688
Right,0.025,PTT,RTT,7,0.05,none-HSsrc,0.4579751671442216
Right,0.025,PTT,RTT,7,0.5,QOTu-HSsrc,0.46923181880201936
Right,0.025,PTT,RTT,7,0.5,none-HSsrc,0.4579751671442216
Right,0.025,PTT,WRM,0,0.05,QOTu-HSsrc,0.506171218487395
Right,0.025,PTT,WRM,0,0.05,none-HSsrc,0.506171218487395
Right,0.025,PTT,WRM,0,0.5,QOTu-HSsrc,0.506171218487395
Right,0.025,PTT,WRM,0,0.5,none-HSsrc,0.506171218487395
Right,0.025,PTT,WRM,1,0.05,QOTu-HSsrc,0.6608545904638898
Right,0.025,PTT,WRM,1,0.05,none-HSsrc,0.49284253578732107
Right,0.025,PTT,WRM,1,0.5,QOTu-HSsrc,0.4948875255623722
Right,0.025,PTT,WRM,1,0.5,none-HSsrc,0.49284253578732107
Right,0.025,PTT,WRM,2,0.05,QOTu-HSsrc,0.6715419501133787
Right,0.025,PTT,WRM,2,0.05,none-HSsrc,0.4846938775510204
Right,0.025,PTT,WRM,2,0.5,QOTu-HSsrc,0.4857142857142857
Right,0.025,PTT,WRM,2,0.5,none-HSsrc,0.4846938775510204
Right,0.025,PTT,WRM,3,0.05,QOTu-HSsrc,0.6038098783817324
Right,0.025,PTT,WRM,3,0.05,none-HSsrc,0.6006453214197072
Right,0.025,PTT,WRM,3,0.5,QOTu-HSsrc,0.6017001737403822
Right,0.025,PTT,WRM,3,0.5,none-HSsrc,0.6006453214197072
Right,0.025,PTT,WRM,4,0.05,QOTu-HSsrc,0.6583508403361344
Right,0.025,PTT,WRM,4,0.05,none-HSsrc,0.6120010504201681
Right,0.025,PTT,WRM,4,0.5,QOTu-HSsrc,0.6120010504201681
Right,0.025,PTT,WRM,4,0.5,none-HSsrc,0.6120010504201681
Right,0.025,PTT,WRM,5,0.05,QOTu-HSsrc,0.6477153361344538
Right,0.025,PTT,WRM,5,0.05,none-HSsrc,0.5972951680672269
Right,0.025,PTT,WRM,5,0.5,QOTu-HSsrc,0.6055672268907564
Right,0.025,PTT,WRM,5,0.5,none-HSsrc,0.5972951680672269
Right,0.025,PTT,WRM,6,0.05,QOTu-HSsrc,0.6134596134596135
Right,0.025,PTT,WRM,6,0.05,none-HSsrc,0.6257411257411257
Right,0.025,PTT,WRM,6,0.5,QOTu-HSsrc,0.6369831369831369
Right,0.025,PTT,WRM,6,0.5,none-HSsrc,0.6257411257411257
Right,0.025,PTT,WRM,7,0.05,QOTu-HSsrc,0.5993685993685993
Right,0.025,PTT,WRM,7,0.05,none-HSsrc,0.5902055902055903
Right,0.025,PTT,WRM,7,0.5,QOTu-HSsrc,0.619003619003619
Right,0.025,PTT,WRM,7,0.5,none-HSsrc,0.5902055902055903
Right,0.025,RTT,HTL,0,0.05,QOTu-HSsrc,0.5803769401330376
Right,0.025,RTT,HTL,0,0.05,none-HSsrc,0.6031806713051456
Right,0.025,RTT,HTL,0,0.5,QOTu-HSsrc,0.5977903509442618
Right,0.025,RTT,HTL,0,0.5,none-HSsrc,0.6031806713051456
Right,0.025,RTT,HTL,1,0.05,QOTu-HSsrc,0.6109192664920219
Right,0.025,RTT,HTL,1,0.05,none-HSsrc,0.5841668651266174
Right,0.025,RTT,HTL,1,0.5,QOTu-HSsrc,0.59962689529253
Right,0.025,RTT,HTL,1,0.5,none-HSsrc,0.5841668651266174
Right,0.025,RTT,HTL,2,0.05,QOTu-HSsrc,0.6005001190759705
Right,0.025,RTT,HTL,2,0.05,none-HSsrc,0.5903389695959356
Right,0.025,RTT,HTL,2,0.5,QOTu-HSsrc,0.5931967928871953
Right,0.025,RTT,HTL,2,0.5,none-HSsrc,0.5903389695959356
Right,0.025,RTT,HTL,3,0.05,QOTu-HSsrc,0.5758419000354484
Right,0.025,RTT,HTL,3,0.05,none-HSsrc,0.5704891882311237
Right,0.025,RTT,HTL,3,0.5,QOTu-HSsrc,0.5860687699397377
Right,0.025,RTT,HTL,3,0.5,none-HSsrc,0.5704891882311237
Right,0.025,RTT,HTL,4,0.05,QOTu-HSsrc,0.6427935222672065
Right,0.025,RTT,HTL,4,0.05,none-HSsrc,0.5793927125506073
Right,0.025,RTT,HTL,4,0.5,QOTu-HSsrc,0.6247570850202429
Right,0.025,RTT,HTL,4,0.5,none-HSsrc,0.5793927125506073
Right,0.025,RTT,HTL,5,0.05,QOTu-HSsrc,0.5789519620164781
Right,0.025,RTT,HTL,5,0.05,none-HSsrc,0.5718824186566123
Right,0.025,RTT,HTL,5,0.5,QOTu-HSsrc,0.5883081971791649
Right,0.025,RTT,HTL,5,0.5,none-HSsrc,0.5718824186566123
Right,0.025,RTT,HTL,6,0.05,QOTu-HSsrc,0.5912951167728238
Right,0.025,RTT,HTL,6,0.05,none-HSsrc,0.5347206969763526
Right,0.025,RTT,HTL,6,0.5,QOTu-HSsrc,0.5819423091002269
Right,0.025,RTT,HTL,6,0.5,none-HSsrc,0.5347206969763526
Right,0.025,RTT,HTL,7,0.05,QOTu-HSsrc,0.5696635120925342
Right,0.025,RTT,HTL,7,0.05,none-HSsrc,0.49376596064293227
Right,0.025,RTT,HTL,7,0.5,QOTu-HSsrc,0.5839717590506235
Right,0.025,RTT,HTL,7,0.5,none-HSsrc,0.49376596064293227
Right,0.025,RTT,PTT,0,0.05,QOTu-HSsrc,0.4279356060606061
Right,0.025,RTT,PTT,0,0.05,none-HSsrc,0.4419507575757576
Right,0.025,RTT,PTT,0,0.5,QOTu-HSsrc,0.46571969696969695
Right,0.025,RTT,PTT,0,0.5,none-HSsrc,0.4419507575757576
Right,0.025,RTT,PTT,1,0.05,QOTu-HSsrc,0.4367731036119682
Right,0.025,RTT,PTT,1,0.05,none-HSsrc,0.4346927662901582
Right,0.025,RTT,PTT,1,0.5,QOTu-HSsrc,0.4788894628820351
Right,0.025,RTT,PTT,1,0.5,none-HSsrc,0.4346927662901582
Right,0.025,RTT,PTT,2,0.05,QOTu-HSsrc,0.45550312050598274
Right,0.025,RTT,PTT,2,0.05,none-HSsrc,0.40526786088267736
Right,0.025,RTT,PTT,2,0.5,QOTu-HSsrc,0.47561537494938777
Right,0.025,RTT,PTT,2,0.5,none-HSsrc,0.40526786088267736
Right,0.025,RTT,PTT,3,0.05,QOTu-HSsrc,0.4200073172006481
Right,0.025,RTT,PTT,3,0.05,none-HSsrc,0.4098677677311452
Right,0.025,RTT,PTT,3,0.5,QOTu-HSsrc,0.4604348507813725
Right,0.025,RTT,PTT,3,0.5,none-HSsrc,0.4098677677311452
Right,0.025,RTT,PTT,4,0.05,QOTu-HSsrc,0.48135899521098763
Right,0.025,RTT,PTT,4,0.05,none-HSsrc,0.40034336315171226
Right,0.025,RTT,PTT,4,0.5,QOTu-HSsrc,0.4573958615704346
Right,0.025,RTT,PTT,4,0.5,none-HSsrc,0.40034336315171226
Right,0.025,RTT,PTT,5,0.05,QOTu-HSsrc,0.4691136974037601
Right,0.025,RTT,PTT,5,0.05,none-HSsrc,0.37841021533242236
Right,0.025,RTT,PTT,5,0.5,QOTu-HSsrc,0.44897045658012535
Right,0.025,RTT,PTT,5,0.5,none-HSsrc,0.37841021533242236
Right,0.025,RTT,PTT,6,0.05,QOTu-HSsrc,0.7178787878787878
Right,0.025,RTT,PTT,6,0.05,none-HSsrc,0.6126767676767677
Right,0.025,RTT,PTT,6,0.5,QOTu-HSsrc,0.7219696969696969
Right,0.025,RTT,PTT,6,0.5,none-HSsrc,0.6126767676767677
Right,0.025,RTT,PTT,7,0.05,QOTu-HSsrc,0.6667891747410626
Right,0.025,RTT,PTT,7,0.05,none-HSsrc,0.6554627464082861
Right,0.025,RTT,PTT,7,0.5,QOTu-HSsrc,0.7569662545940528
Right,0.025,RTT,PTT,7,0.5,none-HSsrc,0.6554627464082861
Right,0.025,RTT,WRM,0,0.05,QOTu-HSsrc,0.5779936974789917
Right,0.025,RTT,WRM,0,0.05,none-HSsrc,0.6059611344537815
Right,0.025,RTT,WRM,0,0.5,QOTu-HSsrc,0.5790441176470589
Right,0.025,RTT,WRM,0,0.5,none-HSsrc,0.6059611344537815
Right,0.025,RTT,WRM,1,0.05,QOTu-HSsrc,0.6031105370788936
Right,0.025,RTT,WRM,1,0.05,none-HSsrc,0.4621676891615542
Right,0.025,RTT,WRM,1,0.5,QOTu-HSsrc,0.48568507157464214
Right,0.025,RTT,WRM,1,0.5,none-HSsrc,0.4621676891615542
Right,0.025,RTT,WRM,2,0.05,QOTu-HSsrc,0.6037414965986394
Right,0.025,RTT,WRM,2,0.05,none-HSsrc,0.4479591836734694
Right,0.025,RTT,WRM,2,0.5,QOTu-HSsrc,0.4704081632653061
Right,0.025,RTT,WRM,2,0.5,none-HSsrc,0.4479591836734694
Right,0.025,RTT,WRM,3,0.05,QOTu-HSsrc,0.5985356167783569
Right,0.025,RTT,WRM,3,0.05,none-HSsrc,0.5910896003971209
Right,0.025,RTT,WRM,3,0.5,QOTu-HSsrc,0.5985356167783569
Right,0.025,RTT,WRM,3,0.5,none-HSsrc,0.5910896003971209
Right,0.025,RTT,WRM,4,0.05,QOTu-HSsrc,0.6186974789915967
Right,0.025,RTT,WRM,4,0.05,none-HSsrc,0.6055672268907564
Right,0.025,RTT,WRM,4,0.5,QOTu-HSsrc,0.5974264705882353
Right,0.025,RTT,WRM,4,0.5,none-HSsrc,0.6055672268907564
Right,0.025,RTT,WRM,5,0.05,QOTu-HSsrc,0.6477153361344538
Right,0.025,RTT,WRM,5,0.05,none-HSsrc,0.595063025210084
Right,0.025,RTT,WRM,5,0.5,QOTu-HSsrc,0.5680147058823529
Right,0.025,RTT,WRM,5,0.5,none-HSsrc,0.595063025210084
Right,0.025,RTT,WRM,6,0.05,QOTu-HSsrc,0.5785015785015786
Right,0.025,RTT,WRM,6,0.05,none-HSsrc,0.6255486255486256
Right,0.025,RTT,WRM,6,0.5,QOTu-HSsrc,0.5926695926695926
Right,0.025,RTT,WRM,6,0.5,none-HSsrc,0.6255486255486256
Right,0.025,RTT,WRM,7,0.05,QOTu-HSsrc,0.5808500808500808
Right,0.025,RTT,WRM,7,0.05,none-HSsrc,0.6068376068376069
Right,0.025,RTT,WRM,7,0.5,QOTu-HSsrc,0.5706475706475707
Right,0.025,RTT,WRM,7,0.5,none-HSsrc,0.6068376068376069
Right,0.025,WRM,HTL,0,0.05,QOTu-HSsrc,0.5633075923235722
Right,0.025,WRM,HTL,0,0.05,none-HSsrc,0.5302966587659607
Right,0.025,WRM,HTL,0,0.5,QOTu-HSsrc,0.5840660600963377
Right,0.025,WRM,HTL,0,0.5,none-HSsrc,0.5302966587659607
