Enc,Side,Arc,Source,Target,Rot,AdaptFrac,nEval,nEvalPos,nArc,Method,Uses,BAC,Precision,Recall
Ang,Left,contig,PTT,WRM,0,0.2,508,35,203,SDMu-PCA,arc segments,0.46052552099063726,0.05583756345177665,0.3142857142857143
Ang,Left,contig,PTT,WRM,0,0.3,508,35,305,COT-u,arc segments,0.446360616128058,0.057692307692307696,0.5142857142857142
Ang,Left,contig,PTT,WRM,0,0.3,508,35,305,SDMu-HS4,arc labels,0.5477197221383268,0.1,0.2857142857142857
Ang,Left,contig,PTT,WRM,0,0.3,508,35,305,SDMu-HSsrc,arc segments,0.42983992751434613,0.04568527918781726,0.2571428571428571
Ang,Left,contig,PTT,WRM,0,0.3,508,35,305,SDMu-PCA,arc segments,0.5039867109634552,0.06985294117647059,0.5428571428571428
Ang,Left,contig,PTT,WRM,0,0.5,508,35,498,COT-u,arc segments,0.5732407127755965,0.09049773755656108,0.5714285714285714
Ang,Left,contig,PTT,WRM,0,0.5,508,35,498,SDMu-HS4,arc labels,0.3758683177287828,0.02631578947368421,0.14285714285714285
Ang,Left,contig,PTT,WRM,0,0.5,508,35,498,SDMu-HSsrc,arc segments,0.42977952280277865,0.03597122302158273,0.14285714285714285
Ang,Left,contig,PTT,WRM,0,0.5,508,35,498,SDMu-PCA,arc segments,0.5091513138024766,0.0728476821192053,0.3142857142857143
Ang,Left,contig,PTT,WRM,1,0.05,508,24,51,COT-u,arc segments,0.5909090909090909,0.05714285714285714,1.0
Ang,Left,contig,PTT,WRM,1,0.05,508,24,51,SDMu-HSsrc,arc segments,0.46057162534435264,0.034722222222222224,0.20833333333333334
Ang,Left,contig,PTT,WRM,1,0.05,508,24,51,SDMu-PCA,arc segments,0.4087465564738292,0.03333333333333333,0.4166666666666667
Ang,Left,contig,PTT,WRM,1,0.1,508,24,102,COT-u,arc segments,0.6299931129476584,0.06371191135734072,0.9583333333333334
Ang,Left,contig,PTT,WRM,1,0.1,508,24,102,SDMu-HS4,arc labels,0.4805440771349862,0.025,0.041666666666666664
Ang,Left,contig,PTT,WRM,1,0.1,508,24,102,SDMu-HSsrc,arc segments,0.42062672176308535,0.03111111111111111,0.2916666666666667
Ang,Left,contig,PTT,WRM,1,0.1,508,24,102,SDMu-PCA,arc segments,0.4006542699724518,0.024752475247524754,0.20833333333333334
Ang,Left,contig,PTT,WRM,1,0.2,508,24,203,COT-u,arc segments,0.6949035812672176,0.07942238267148015,0.9166666666666666
Ang,Left,contig,PTT,WRM,1,0.2,508,24,203,SDMu-HS4,arc labels,0.4326790633608816,0.029239766081871343,0.20833333333333334
Ang,Left,contig,PTT,WRM,1,0.2,508,24,203,SDMu-HSsrc,arc segments,0.44335399449035817,0.034482758620689655,0.2916666666666667
Ang,Left,contig,PTT,WRM,1,0.2,508,24,203,SDMu-PCA,arc segments,0.6010674931129477,0.0648854961832061,0.7083333333333334
Ang,Left,contig,PTT,WRM,1,0.3,508,24,305,COT-u,arc segments,0.6795798898071626,0.0913978494623656,0.7083333333333334
Ang,Left,contig,PTT,WRM,1,0.3,508,24,305,SDMu-HS4,arc labels,0.3333333333333333,0.016260162601626018,0.16666666666666666
Ang,Left,contig,PTT,WRM,1,0.3,508,24,305,SDMu-HSsrc,arc segments,0.39325068870523416,0.02127659574468085,0.16666666666666666
Ang,Left,contig,PTT,WRM,1,0.3,508,24,305,SDMu-PCA,arc segments,0.637224517906336,0.07488986784140969,0.7083333333333334
Ang,Left,contig,PTT,WRM,1,0.5,508,24,487,COT-u,arc segments,0.6289600550964187,0.06353591160220995,0.9583333333333334
Ang,Left,contig,PTT,WRM,1,0.5,508,24,487,SDMu-HS4,arc labels,0.40306473829201106,0.028925619834710745,0.2916666666666667
Ang,Left,contig,PTT,WRM,1,0.5,508,24,487,SDMu-HSsrc,arc segments,0.38791322314049587,0.01744186046511628,0.125
Ang,Left,contig,PTT,WRM,1,0.5,508,24,487,SDMu-PCA,arc segments,0.3894628099173554,0.02564102564102564,0.25
Ang,Left,contig,PTT,WRM,2,0.05,508,24,51,COT-u,arc segments,0.627754820936639,0.06432748538011696,0.9166666666666666
Ang,Left,contig,PTT,WRM,2,0.05,508,24,51,SDMu-HSsrc,arc segments,0.4862258953168044,0.04081632653061224,0.16666666666666666
Ang,Left,contig,PTT,WRM,2,0.05,508,24,51,SDMu-PCA,arc segments,0.49294077134986225,0.03571428571428571,0.041666666666666664
Ang,Left,contig,PTT,WRM,2,0.1,508,24,102,COT-u,arc segments,0.6227617079889807,0.0625,0.9583333333333334
Ang,Left,contig,PTT,WRM,2,0.1,508,24,102,SDMu-HSsrc,arc segments,0.4362947658402204,0.019230769230769232,0.08333333333333333
Ang,Left,contig,PTT,WRM,2,0.1,508,24,102,SDMu-PCA,arc segments,0.4214876033057851,0.0,0.0
Ang,Left,contig,PTT,WRM,2,0.2,508,24,203,COT-u,arc segments,0.6566804407713498,0.07006369426751592,0.9166666666666666
Ang,Left,contig,PTT,WRM,2,0.2,508,24,203,SDMu-HSsrc,arc segments,0.44507575757575757,0.031446540880503145,0.20833333333333334
Ang,Left,contig,PTT,WRM,2,0.2,508,24,203,SDMu-PCA,arc segments,0.553030303030303,0.06779661016949153,0.3333333333333333
Ang,Left,contig,PTT,WRM,2,0.3,508,24,305,COT-u,arc segments,0.702995867768595,0.0846774193548387,0.875
Ang,Left,contig,PTT,WRM,2,0.3,508,24,305,SDMu-HS4,arc labels,0.3106060606060606,0.014925373134328358,0.16666666666666666
Ang,Left,contig,PTT,WRM,2,0.3,508,24,305,SDMu-HSsrc,arc segments,0.3808539944903581,0.02,0.16666666666666666
Ang,Left,contig,PTT,WRM,2,0.3,508,24,305,SDMu-PCA,arc segments,0.600034435261708,0.08088235294117647,0.4583333333333333
Ang,Left,contig,PTT,WRM,2,0.5,508,24,488,COT-u,arc segments,0.6124311294765841,0.06084656084656084,0.9583333333333334
Ang,Left,contig,PTT,WRM,2,0.5,508,24,488,SDMu-HS4,arc labels,0.393767217630854,0.027888446215139442,0.2916666666666667
Ang,Left,contig,PTT,WRM,2,0.5,508,24,488,SDMu-HSsrc,arc segments,0.40564738292011016,0.022727272727272728,0.16666666666666666
Ang,Left,contig,PTT,WRM,2,0.5,508,24,488,SDMu-PCA,arc segments,0.6451446280991735,0.0847457627118644,0.625
Ang,Left,contig,PTT,WRM,3,0.05,508,36,51,COT-u,arc segments,0.4854048964218456,0.06855791962174941,0.8055555555555556
Ang,Left,contig,PTT,WRM,3,0.05,508,36,51,SDMu-HSsrc,arc segments,0.4804613935969868,0.056179775280898875,0.1388888888888889
Ang,Left,contig,PTT,WRM,3,0.05,508,36,51,SDMu-PCA,arc segments,0.435969868173258,0.05426356589147287,0.3888888888888889
Ang,Left,contig,PTT,WRM,3,0.1,508,36,102,COT-u,arc segments,0.4788135593220339,0.06733167082294264,0.75
Ang,Left,contig,PTT,WRM,3,0.1,508,36,102,SDMu-HSsrc,arc segments,0.5105932203389831,0.07692307692307693,0.25
Ang,Left,contig,PTT,WRM,3,0.1,508,36,102,SDMu-PCA,arc segments,0.45386064030131823,0.04,0.1111111111111111
Ang,Left,contig,PTT,WRM,3,0.2,508,36,203,COT-u,arc segments,0.5986346516007532,0.10857142857142857,0.5277777777777778
Ang,Left,contig,PTT,WRM,3,0.2,508,36,203,SDMu-HSsrc,arc segments,0.4217278719397364,0.046511627906976744,0.2777777777777778
Ang,Left,contig,PTT,WRM,3,0.2,508,36,203,SDMu-PCA,arc segments,0.47304613935969864,0.06278026905829596,0.3888888888888889
Ang,Left,contig,PTT,WRM,3,0.3,508,36,305,COT-u,arc segments,0.6194679849340866,0.10416666666666667,0.6944444444444444
Ang,Left,contig,PTT,WRM,3,0.3,508,36,305,SDMu-HSsrc,arc segments,0.43455743879472697,0.05069124423963134,0.3055555555555556
Ang,Left,contig,PTT,WRM,3,0.3,508,36,305,SDMu-PCA,arc segments,0.5065913370998116,0.07246376811594203,0.5555555555555556
Ang,Left,contig,PTT,WRM,3,0.5,508,36,487,COT-u,arc segments,0.5296610169491526,0.0764872521246459,0.75
Ang,Left,contig,PTT,WRM,3,0.5,508,36,487,SDMu-HS4,arc labels,0.4719868173258004,0.0625,0.3888888888888889
Ang,Left,contig,PTT,WRM,3,0.5,508,36,487,SDMu-HSsrc,arc segments,0.4375,0.04838709677419355,0.25
Ang,Left,contig,PTT,WRM,3,0.5,508,36,487,SDMu-PCA,arc segments,0.5706214689265536,0.08823529411764706,0.6666666666666666
Ang,Left,contig,PTT,WRM,4,0.05,508,30,51,COT-u,arc segments,0.4889818688981869,0.0575,0.7666666666666667
Ang,Left,contig,PTT,WRM,4,0.05,508,30,51,SDMu-HSsrc,arc segments,0.4760111576011158,0.05384615384615385,0.4666666666666667
Ang,Left,contig,PTT,WRM,4,0.05,508,30,51,SDMu-PCA,arc segments,0.46059972105997204,0.04830917874396135,0.3333333333333333
Ang,Left,contig,PTT,WRM,4,0.1,508,30,102,COT-u,arc segments,0.5630404463040446,0.06842105263157895,0.8666666666666667
Ang,Left,contig,PTT,WRM,4,0.1,508,30,102,SDMu-HSsrc,arc segments,0.5031380753138075,0.05976095617529881,0.5
Ang,Left,contig,PTT,WRM,4,0.1,508,30,102,SDMu-PCA,arc segments,0.42754532775453274,0.029197080291970802,0.13333333333333333
Ang,Left,contig,PTT,WRM,4,0.2,508,30,203,COT-u,arc segments,0.6095536959553696,0.08755760368663594,0.6333333333333333
Ang,Left,contig,PTT,WRM,4,0.2,508,30,203,SDMu-HSsrc,arc segments,0.44086471408647143,0.041666666666666664,0.26666666666666666
Ang,Left,contig,PTT,WRM,4,0.2,508,30,203,SDMu-PCA,arc segments,0.4939330543933054,0.05741626794258373,0.4
Ang,Left,contig,PTT,WRM,4,0.3,508,30,305,COT-u,arc segments,0.6169456066945607,0.09326424870466321,0.6
Ang,Left,contig,PTT,WRM,4,0.3,508,30,305,SDMu-HSsrc,arc segments,0.4566248256624825,0.04375,0.23333333333333334
Ang,Left,contig,PTT,WRM,4,0.3,508,30,305,SDMu-PCA,arc segments,0.4083682008368201,0.0375,0.3
Ang,Left,contig,PTT,WRM,4,0.5,508,30,487,COT-u,arc segments,0.5491631799163179,0.07246376811594203,0.5
Ang,Left,contig,PTT,WRM,4,0.5,508,30,487,SDMu-HS4,arc labels,0.5553695955369595,0.07339449541284404,0.5333333333333333
Ang,Left,contig,PTT,WRM,4,0.5,508,30,487,SDMu-HSsrc,arc segments,0.46903765690376564,0.04945054945054945,0.3
Ang,Left,contig,PTT,WRM,4,0.5,508,30,487,SDMu-PCA,arc segments,0.3741980474198047,0.02127659574468085,0.13333333333333333
Ang,Left,contig,PTT,WRM,5,0.05,508,28,51,COT-u,arc segments,0.4824404761904762,0.052884615384615384,0.7857142857142857
Ang,Left,contig,PTT,WRM,5,0.05,508,28,51,SDMu-HSsrc,arc segments,0.4464285714285714,0.043824701195219126,0.39285714285714285
Ang,Left,contig,PTT,WRM,5,0.05,508,28,51,SDMu-PCA,arc segments,0.6525297619047619,0.08304498269896193,0.8571428571428571
Ang,Left,contig,PTT,WRM,5,0.1,508,28,102,COT-u,arc segments,0.5889880952380953,0.06857142857142857,0.8571428571428571
Ang,Left,contig,PTT,WRM,5,0.1,508,28,102,SDMu-HSsrc,arc segments,0.4845238095238095,0.05,0.2857142857142857
Ang,Left,contig,PTT,WRM,5,0.1,508,28,102,SDMu-PCA,arc segments,0.4904761904761905,0.05084745762711865,0.21428571428571427
Ang,Left,contig,PTT,WRM,5,0.2,508,28,203,COT-u,arc segments,0.5273809523809524,0.06060606060606061,0.5714285714285714
Ang,Left,contig,PTT,WRM,5,0.2,508,28,203,SDMu-HSsrc,arc segments,0.471875,0.045454545454545456,0.25
Ang,Left,contig,PTT,WRM,5,0.2,508,28,203,SDMu-PCA,arc segments,0.5178571428571428,0.058823529411764705,0.5357142857142857
Ang,Left,contig,PTT,WRM,5,0.3,508,28,305,COT-u,arc segments,0.5574404761904762,0.06912442396313365,0.5357142857142857
Ang,Left,contig,PTT,WRM,5,0.3,508,28,305,SDMu-HS4,arc labels,0.46041666666666664,0.04242424242424243,0.25
Ang,Left,contig,PTT,WRM,5,0.3,508,28,305,SDMu-HSsrc,arc segments,0.4708333333333333,0.04516129032258064,0.25
Ang,Left,contig,PTT,WRM,5,0.3,508,28,305,SDMu-PCA,arc segments,0.6519345238095238,0.09216589861751152,0.7142857142857143
Ang,Left,contig,PTT,WRM,5,0.5,508,28,487,COT-u,arc segments,0.5992559523809524,0.08205128205128205,0.5714285714285714
Ang,Left,contig,PTT,WRM,5,0.5,508,28,487,SDMu-HS4,arc labels,0.5074404761904762,0.05660377358490566,0.5357142857142857
Ang,Left,contig,PTT,WRM,5,0.5,508,28,487,SDMu-HSsrc,arc segments,0.4648809523809524,0.04568527918781726,0.32142857142857145
Ang,Left,contig,PTT,WRM,5,0.5,508,28,487,SDMu-PCA,arc segments,0.5575892857142857,0.06808510638297872,0.5714285714285714
Ang,Left,contig,PTT,WRM,6,0.05,508,18,51,COT-u,arc segments,0.5861678004535147,0.048672566371681415,0.6111111111111112
Ang,Left,contig,PTT,WRM,6,0.05,508,18,51,SDMu-HSsrc,arc segments,0.4937641723356009,0.03361344537815126,0.2222222222222222
Ang,Left,contig,PTT,WRM,6,0.05,508,18,51,SDMu-PCA,arc segments,0.5023809523809524,0.03592814371257485,0.3333333333333333
Ang,Left,contig,PTT,WRM,6,0.1,508,18,102,COT-u,arc segments,0.5319727891156463,0.043478260869565216,0.3333333333333333
Ang,Left,contig,PTT,WRM,6,0.1,508,18,102,SDMu-HSsrc,arc segments,0.4764172335600907,0.029411764705882353,0.2222222222222222
Ang,Left,contig,PTT,WRM,6,0.1,508,18,102,SDMu-PCA,arc segments,0.6325396825396825,0.05485232067510549,0.7222222222222222
Ang,Left,contig,PTT,WRM,6,0.2,508,18,203,COT-u,arc segments,0.5146258503401361,0.03870967741935484,0.3333333333333333
Ang,Left,contig,PTT,WRM,6,0.2,508,18,203,SDMu-HS4,arc labels,0.5270975056689342,0.04093567251461988,0.3888888888888889
Ang,Left,contig,PTT,WRM,6,0.2,508,18,203,SDMu-HSsrc,arc segments,0.5311791383219955,0.041916167664670656,0.3888888888888889
Ang,Left,contig,PTT,WRM,6,0.2,508,18,203,SDMu-PCA,arc segments,0.5103174603174603,0.03816793893129771,0.2777777777777778
Ang,Left,contig,PTT,WRM,6,0.3,508,18,305,COT-u,arc segments,0.5240362811791384,0.040229885057471264,0.3888888888888889
Ang,Left,contig,PTT,WRM,6,0.3,508,18,305,SDMu-HS4,arc labels,0.5295918367346939,0.04,0.5
Ang,Left,contig,PTT,WRM,6,0.3,508,18,305,SDMu-HSsrc,arc segments,0.5007936507936508,0.035555555555555556,0.4444444444444444
Ang,Left,contig,PTT,WRM,6,0.3,508,18,305,SDMu-PCA,arc segments,0.6496598639455782,0.0625,0.6666666666666666
Ang,Left,contig,PTT,WRM,6,0.5,508,18,487,COT-u,arc segments,0.5630385487528344,0.04878048780487805,0.4444444444444444
Ang,Left,contig,PTT,WRM,6,0.5,508,18,487,SDMu-HS4,arc labels,0.5555555555555556,0.04296875,0.6111111111111112
Ang,Left,contig,PTT,WRM,6,0.5,508,18,487,SDMu-HSsrc,arc segments,0.5048752834467121,0.03619909502262444,0.4444444444444444
Ang,Left,contig,PTT,WRM,6,0.5,508,18,487,SDMu-PCA,arc segments,0.5941043083900227,0.05263157894736842,0.5555555555555556
Ang,Left,contig,PTT,WRM,7,0.05,508,19,51,COT-u,arc segments,0.4454310623183726,0.030612244897959183,0.47368421052631576
Ang,Left,contig,PTT,WRM,7,0.05,508,19,51,SDMu-HS4,arc labels,0.5171671510063502,0.038929440389294405,0.8421052631578947
Ang,Left,contig,PTT,WRM,7,0.05,508,19,51,SDMu-HSsrc,arc segments,0.4500053815520396,0.03206997084548105,0.5789473684210527
Ang,Left,contig,PTT,WRM,7,0.05,508,19,51,SDMu-PCA,arc segments,0.5523086858249919,0.051470588235294115,0.3684210526315789
Ang,Left,contig,PTT,WRM,7,0.1,508,19,102,COT-u,arc segments,0.5201270046281348,0.043859649122807015,0.2631578947368421
Ang,Left,contig,PTT,WRM,7,0.1,508,19,102,SDMu-HS4,arc labels,0.5011301259283177,0.03754266211604096,0.5789473684210527
Ang,Left,contig,PTT,WRM,7,0.1,508,19,102,SDMu-HSsrc,arc segments,0.5177591217307072,0.04,0.5263157894736842
Ang,Left,contig,PTT,WRM,7,0.1,508,19,102,SDMu-PCA,arc segments,0.5604886449251965,0.0546875,0.3684210526315789
Ang,Left,contig,PTT,WRM,7,0.2,508,19,203,COT-u,arc segments,0.49967710687762346,0.03731343283582089,0.2631578947368421
Ang,Left,contig,PTT,WRM,7,0.2,508,19,203,SDMu-HS4,arc labels,0.4814336454633516,0.035398230088495575,0.631578947368421
Ang,Left,contig,PTT,WRM,7,0.2,508,19,203,SDMu-HSsrc,arc segments,0.4893983424819718,0.035856573705179286,0.47368421052631576
Ang,Left,contig,PTT,WRM,7,0.2,508,19,203,SDMu-PCA,arc segments,0.7014853083629319,0.07352941176470588,0.7894736842105263
Ang,Left,contig,PTT,WRM,7,0.3,508,19,305,COT-u,arc segments,0.5311053707889355,0.046153846153846156,0.3157894736842105
Ang,Left,contig,PTT,WRM,7,0.3,508,19,305,SDMu-HS4,arc labels,0.49677106877623506,0.037037037037037035,0.631578947368421
Ang,Left,contig,PTT,WRM,7,0.3,508,19,305,SDMu-HSsrc,arc segments,0.49321924443009363,0.0364963503649635,0.5263157894736842
Ang,Left,contig,PTT,WRM,7,0.3,508,19,305,SDMu-PCA,arc segments,0.6000430524163168,0.053811659192825115,0.631578947368421
Ang,Left,contig,PTT,WRM,7,0.5,508,19,498,COT-u,arc segments,0.5249704014637822,0.04411764705882353,0.3157894736842105
Ang,Left,contig,PTT,WRM,7,0.5,508,19,498,SDMu-HS4,arc labels,0.4957485738887095,0.036923076923076927,0.631578947368421
Ang,Left,contig,PTT,WRM,7,0.5,508,19,498,SDMu-HSsrc,arc segments,0.49730922398019584,0.037037037037037035,0.5263157894736842
Ang,Left,contig,PTT,WRM,7,0.5,508,19,498,SDMu-PCA,arc segments,0.5979980626412658,0.05333333333333334,0.631578947368421
Ang,Left,contig,RTT,HTL,0,0.05,401,79,40,COT-u,arc segments,0.6999764132400346,0.3298429319371728,0.7974683544303798
Ang,Left,contig,RTT,HTL,0,0.05,401,79,40,SDMu-HS4,arc labels,0.592813900463873,0.2331288343558282,0.9620253164556962
Ang,Left,contig,RTT,HTL,0,0.05,401,79,40,SDMu-HSsrc,arc segments,0.6962811541787877,0.34523809523809523,0.7341772151898734
Ang,Left,contig,RTT,HTL,0,0.05,401,79,40,SDMu-PCA,arc segments,0.5211887727022565,0.20869565217391303,0.6075949367088608
Ang,Left,contig,RTT,HTL,0,0.1,401,79,80,COT-u,arc segments,0.581138454280997,0.2413793103448276,0.7088607594936709
Ang,Left,contig,RTT,HTL,0,0.1,401,79,80,SDMu-HS4,arc labels,0.6539822313074928,0.2764227642276423,0.8607594936708861
Ang,Left,contig,RTT,HTL,0,0.1,401,79,80,SDMu-HSsrc,arc segments,0.6700015724506643,0.3105263157894737,0.7468354430379747
Ang,Left,contig,RTT,HTL,0,0.1,401,79,80,SDMu-PCA,arc segments,0.6243808475509081,0.27835051546391754,0.6835443037974683
Ang,Left,contig,RTT,HTL,0,0.2,401,79,161,COT-u,arc segments,0.6402625992609481,0.2864321608040201,0.7215189873417721
Ang,Left,contig,RTT,HTL,0,0.2,401,79,161,SDMu-HS4,arc labels,0.6649893859580156,0.3146067415730337,0.7088607594936709
Ang,Left,contig,RTT,HTL,0,0.2,401,79,161,SDMu-HSsrc,arc segments,0.7101383756584637,0.37012987012987014,0.7215189873417721
Ang,Left,contig,RTT,HTL,0,0.2,401,79,161,SDMu-PCA,arc segments,0.5525001965563331,0.24025974025974026,0.46835443037974683
Ang,Left,contig,RTT,HTL,0,0.3,401,79,241,COT-u,arc segments,0.6545915559399325,0.2926829268292683,0.759493670886076
Ang,Left,contig,RTT,HTL,0,0.3,401,79,241,SDMu-HS4,arc labels,0.6202335089236575,0.3764705882352941,0.4050632911392405
Ang,Left,contig,RTT,HTL,0,0.3,401,79,241,SDMu-HSsrc,arc segments,0.614494063998742,0.3302752293577982,0.45569620253164556
Ang,Left,contig,RTT,HTL,0,0.3,401,79,241,SDMu-PCA,arc segments,0.6675053070209922,0.33774834437086093,0.6455696202531646
Ang,Left,contig,RTT,HTL,0,0.5,401,79,391,COT-u,arc segments,0.6812249390675367,0.31313131313131315,0.7848101265822784
Ang,Left,contig,RTT,HTL,0,0.5,401,79,391,SDMu-HS4,arc labels,0.612233666168724,0.375,0.379746835443038
Ang,Left,contig,RTT,HTL,0,0.5,401,79,391,SDMu-HSsrc,arc segments,0.6284692192782451,0.36,0.45569620253164556
Ang,Left,contig,RTT,HTL,0,0.5,401,79,391,SDMu-PCA,arc segments,0.6080273606415598,0.2781065088757396,0.5949367088607594
Ang,Left,contig,RTT,HTL,1,0.05,401,69,40,COT-u,arc segments,0.6268115942028986,0.23853211009174313,0.7536231884057971
Ang,Left,contig,RTT,HTL,1,0.05,401,69,40,SDMu-HS4,arc labels,0.5530382399161865,0.20689655172413793,0.5217391304347826
Ang,Left,contig,RTT,HTL,1,0.05,401,69,40,SDMu-HSsrc,arc segments,0.6699188056574124,0.26865671641791045,0.782608695652174
Ang,Left,contig,RTT,HTL,1,0.05,401,69,40,SDMu-PCA,arc segments,0.5094508468657237,0.17672413793103448,0.5942028985507246
Ang,Left,contig,RTT,HTL,1,0.1,401,69,80,COT-u,arc segments,0.6331194342587743,0.24519230769230768,0.7391304347826086
Ang,Left,contig,RTT,HTL,1,0.1,401,69,80,SDMu-HS4,arc labels,0.5410773528898202,0.1943127962085308,0.5942028985507246
Ang,Left,contig,RTT,HTL,1,0.1,401,69,80,SDMu-HSsrc,arc segments,0.6678671206565392,0.3305785123966942,0.5797101449275363
Ang,Left,contig,RTT,HTL,1,0.1,401,69,80,SDMu-PCA,arc segments,0.497599092020255,0.17073170731707318,0.5072463768115942
Ang,Left,contig,RTT,HTL,1,0.2,401,69,161,COT-u,arc segments,0.6255893137768465,0.23943661971830985,0.7391304347826086
Ang,Left,contig,RTT,HTL,1,0.2,401,69,161,SDMu-HS4,arc labels,0.6016238868517548,0.3333333333333333,0.34782608695652173
Ang,Left,contig,RTT,HTL,1,0.2,401,69,161,SDMu-HSsrc,arc segments,0.6542255980443513,0.3465346534653465,0.5072463768115942
Ang,Left,contig,RTT,HTL,1,0.2,401,69,161,SDMu-PCA,arc segments,0.6250436528723591,0.2803030303030303,0.5362318840579711
Ang,Left,contig,RTT,HTL,1,0.3,401,69,241,COT-u,arc segments,0.6321808975030557,0.24873096446700507,0.7101449275362319
Ang,Left,contig,RTT,HTL,1,0.3,401,69,241,SDMu-HS4,arc labels,0.5990701938187533,0.2619047619047619,0.4782608695652174
Ang,Left,contig,RTT,HTL,1,0.3,401,69,241,SDMu-HSsrc,arc segments,0.5913654618473896,0.3150684931506849,0.3333333333333333
Ang,Left,contig,RTT,HTL,1,0.3,401,69,241,SDMu-PCA,arc segments,0.4920551772306618,0.16666666666666666,0.4057971014492754
Ang,Left,contig,RTT,HTL,1,0.5,401,69,380,COT-u,arc segments,0.6765103893836215,0.2810810810810811,0.7536231884057971
Ang,Left,contig,RTT,HTL,1,0.5,401,69,380,SDMu-HS4,arc labels,0.5831805482800768,0.32786885245901637,0.2898550724637681
Ang,Left,contig,RTT,HTL,1,0.5,401,69,380,SDMu-HSsrc,arc segments,0.6004016064257028,0.34328358208955223,0.3333333333333333
Ang,Left,contig,RTT,HTL,1,0.5,401,69,380,SDMu-PCA,arc segments,0.5463593504452593,0.20496894409937888,0.4782608695652174
Ang,Left,contig,RTT,HTL,2,0.05,401,68,40,COT-u,arc segments,0.5555997173644233,0.1901639344262295,0.8529411764705882
Ang,Left,contig,RTT,HTL,2,0.05,401,68,40,SDMu-HS4,arc labels,0.538906553612436,0.1986754966887417,0.4411764705882353
Ang,Left,contig,RTT,HTL,2,0.05,401,68,40,SDMu-HSsrc,arc segments,0.6096316905140434,0.29591836734693877,0.4264705882352941
Ang,Left,contig,RTT,HTL,2,0.05,401,68,40,SDMu-PCA,arc segments,0.5758258258258258,0.22666666666666666,0.5
Ang,Left,contig,RTT,HTL,2,0.1,401,68,80,COT-u,arc segments,0.6587837837837838,0.26153846153846155,0.75
Ang,Left,contig,RTT,HTL,2,0.1,401,68,80,SDMu-HS4,arc labels,0.6715686274509804,0.2929936305732484,0.6764705882352942
Ang,Left,contig,RTT,HTL,2,0.1,401,68,80,SDMu-HSsrc,arc segments,0.6574810104221869,0.3053435114503817,0.5882352941176471
Ang,Left,contig,RTT,HTL,2,0.1,401,68,80,SDMu-PCA,arc segments,0.5165385974209503,0.18125,0.4264705882352941
Ang,Left,contig,RTT,HTL,2,0.2,401,68,161,COT-u,arc segments,0.6709503621268327,0.27624309392265195,0.7352941176470589
Ang,Left,contig,RTT,HTL,2,0.2,401,68,161,SDMu-HS4,arc labels,0.6127450980392157,0.2550335570469799,0.5588235294117647
Ang,Left,contig,RTT,HTL,2,0.2,401,68,161,SDMu-HSsrc,arc segments,0.6529765059176824,0.29850746268656714,0.5882352941176471
Ang,Left,contig,RTT,HTL,2,0.2,401,68,161,SDMu-PCA,arc segments,0.6748807631160573,0.3076923076923077,0.6470588235294118
Ang,Left,contig,RTT,HTL,2,0.3,401,68,241,COT-u,arc segments,0.685501678148737,0.2804232804232804,0.7794117647058824
Ang,Left,contig,RTT,HTL,2,0.3,401,68,241,SDMu-HS4,arc labels,0.6619855149266913,0.3125,0.5882352941176471
Ang,Left,contig,RTT,HTL,2,0.3,401,68,241,SDMu-HSsrc,arc segments,0.6588279455926515,0.3014705882352941,0.6029411764705882
Ang,Left,contig,RTT,HTL,2,0.3,401,68,241,SDMu-PCA,arc segments,0.5375154566331037,0.1902439024390244,0.5735294117647058
Ang,Left,contig,RTT,HTL,2,0.5,401,68,380,COT-u,arc segments,0.7068318318318318,0.3128834355828221,0.75
Ang,Left,contig,RTT,HTL,2,0.5,401,68,380,SDMu-HS4,arc labels,0.6126346935170465,0.3020833333333333,0.4264705882352941
Ang,Left,contig,RTT,HTL,2,0.5,401,68,380,SDMu-HSsrc,arc segments,0.6531310722487194,0.3046875,0.5735294117647058
Ang,Left,contig,RTT,HTL,2,0.5,401,68,380,SDMu-PCA,arc segments,0.5567700052994171,0.21379310344827587,0.45588235294117646
Ang,Left,contig,RTT,HTL,3,0.05,401,79,40,COT-u,arc segments,0.647417249783788,0.2765957446808511,0.8227848101265823
Ang,Left,contig,RTT,HTL,3,0.05,401,79,40,SDMu-HS4,arc labels,0.6419333280918311,0.2857142857142857,0.7341772151898734
Ang,Left,contig,RTT,HTL,3,0.05,401,79,40,SDMu-HSsrc,arc segments,0.6818342636999764,0.34394904458598724,0.6835443037974683
Ang,Left,contig,RTT,HTL,3,0.05,401,79,40,SDMu-PCA,arc segments,0.5849713027753753,0.25257731958762886,0.620253164556962
Ang,Left,contig,RTT,HTL,3,0.1,401,79,80,COT-u,arc segments,0.6434664674895825,0.26492537313432835,0.8987341772151899
Ang,Left,contig,RTT,HTL,3,0.1,401,79,80,SDMu-HS4,arc labels,0.676094818775061,0.32044198895027626,0.7341772151898734
Ang,Left,contig,RTT,HTL,3,0.1,401,79,80,SDMu-HSsrc,arc segments,0.6652252535576697,0.30851063829787234,0.7341772151898734
Ang,Left,contig,RTT,HTL,3,0.1,401,79,80,SDMu-PCA,arc segments,0.5670453652016668,0.2330508474576271,0.6962025316455697
Ang,Left,contig,RTT,HTL,3,0.2,401,79,161,COT-u,arc segments,0.7085659249941032,0.3167420814479638,0.8860759493670886
